Id,Label,topic,language,media_type,location,followers,popularity
TWI20250705040037,TWI20250705040037,Health,English,Text,Europe,749,0
TWI20250705040050,TWI20250705040050,Travel,Korean,Text,Africa,22248,1
TWI20250705040053,TWI20250705040053,Climate,English,Image,Europe,3255,0
TWI20250705040059,TWI20250705040059,Finance,English,Image,Asia,33,0
TWI20250705040067,TWI20250705040067,Entertainment,English,Image,Europe,47,0
TWI20250705040068,TWI20250705040068,Science,Spanish,Video,North America,500,0
TWI20250705040071,TWI20250705040071,Finance,English,Text,North America,38,0
TWI20250705040072,TWI20250705040072,Technology,German,Text,North America,5,0
TWI20250705040075,TWI20250705040075,Education,Portuguese,Video,North America,16,0
TWI20250705040078,TWI20250705040078,Education,Korean,Image,North America,1063,0
TWI20250705040079,TWI20250705040079,Technology,English,Image,North America,721,0
TWI20250705040081,TWI20250705040081,Politics,Portuguese,Image,Europe,1880,0
TWI20250705040083,TWI20250705040083,Entertainment,Hindi,Text,Asia,704,0
TWI20250705040084,TWI20250705040084,Fashion,English,Text,Europe,296,0
TWI20250705040085,TWI20250705040085,Politics,English,Video,Asia,13,0
TWI20250705040092,TWI20250705040092,Gaming,English,Text,Asia,24,0
TWI20250705040093,TWI20250705040093,Politics,English,Poll,South America,9495,1
TWI20250705040096,TWI20250705040096,Business,English,Image,North America,644,0
TWI20250705040097,TWI20250705040097,AI/ML,Arabic,Image,North America,3,0
TWI20250705040098,TWI20250705040098,AI/ML,English,Text,Europe,312,0
TWI20250705040099,TWI20250705040099,Business,English,Text,Asia,5306,0
TWI20250705040102,TWI20250705040102,Entertainment,Japanese,Text,Asia,647,0
TWI20250705040103,TWI20250705040103,Education,Spanish,Image,Europe,1223,0
TWI20250705040107,TWI20250705040107,Fashion,English,Text,North America,0,0
TWI20250705040108,TWI20250705040108,Sports,Spanish,Text,Asia,17020,0
TWI20250705040109,TWI20250705040109,Food,Korean,Image,Asia,126,0
TWI20250705040110,TWI20250705040110,Politics,French,Image,Asia,1532,1
TWI20250705040112,TWI20250705040112,Fashion,Spanish,Text,Europe,120,0
TWI20250705040113,TWI20250705040113,Finance,English,Text,North America,76,0
TWI20250705040120,TWI20250705040120,Science,English,Text,North America,380,0
TWI20250705040127,TWI20250705040127,Education,English,Text,Asia,5,0
TWI20250705040129,TWI20250705040129,AI/ML,English,Text,Asia,157,1
TWI20250705040130,TWI20250705040130,Sports,Japanese,Video,Europe,8405,1
TWI20250705040131,TWI20250705040131,Entertainment,Hindi,Video,North America,174,0
TWI20250705040133,TWI20250705040133,Finance,English,Video,North America,966,0
TWI20250705040135,TWI20250705040135,Science,Spanish,Poll,Oceania,10269,0
TWI20250705040139,TWI20250705040139,Fashion,English,Image,North America,1165,0
TWI20250705040142,TWI20250705040142,Travel,English,Image,Asia,107,0
TWI20250705040144,TWI20250705040144,Fashion,Spanish,Text,North America,3,0
TWI20250705040147,TWI20250705040147,Politics,English,Link,Africa,28,0
TWI20250705040154,TWI20250705040154,Science,English,Image,Unknown,1934,0
TWI20250705040155,TWI20250705040155,Health,English,Text,Asia,1,0
TWI20250705040158,TWI20250705040158,AI/ML,English,Text,Africa,1291,1
TWI20250705040162,TWI20250705040162,Travel,Arabic,Text,Asia,206,0
TWI20250705040165,TWI20250705040165,Finance,English,Text,Oceania,1058,0
TWI20250705040171,TWI20250705040171,Health,Hindi,Text,North America,50,0
TWI20250705040172,TWI20250705040172,Climate,French,Image,Asia,244,0
TWI20250705040174,TWI20250705040174,Politics,English,Text,Europe,756,0
TWI20250705040176,TWI20250705040176,Travel,Portuguese,Text,Africa,197,0
TWI20250705040177,TWI20250705040177,Technology,Portuguese,Text,Europe,0,0
TWI20250705040179,TWI20250705040179,Science,Portuguese,Link,Asia,5,0
TWI20250705040181,TWI20250705040181,Technology,English,Image,South America,2,0
TWI20250705040184,TWI20250705040184,Travel,English,Poll,North America,4136,0
TWI20250705040190,TWI20250705040190,Health,Hindi,Text,North America,687,0
TWI20250705040195,TWI20250705040195,Gaming,English,Image,Unknown,51,0
TWI20250705040197,TWI20250705040197,Finance,English,Text,North America,53,0
TWI20250705040198,TWI20250705040198,Entertainment,Spanish,Image,Europe,3,0
TWI20250705040206,TWI20250705040206,AI/ML,English,Video,Asia,232,0
TWI20250705040209,TWI20250705040209,Fashion,English,Image,North America,187,1
TWI20250705040210,TWI20250705040210,Entertainment,English,Link,North America,17180,1
TWI20250705040212,TWI20250705040212,Science,English,Image,South America,81940,1
TWI20250705040216,TWI20250705040216,Education,Spanish,Text,Unknown,1319,0
TWI20250705040217,TWI20250705040217,Entertainment,French,Video,Europe,32,0
TWI20250705040219,TWI20250705040219,Gaming,English,Link,South America,50,0
TWI20250705040220,TWI20250705040220,Food,English,Link,South America,25,0
TWI20250705040223,TWI20250705040223,Education,English,Link,Europe,994,0
TWI20250705040224,TWI20250705040224,Climate,Chinese,Text,Europe,2,0
TWI20250705040225,TWI20250705040225,Sports,Spanish,Video,North America,80,0
TWI20250705040227,TWI20250705040227,Business,English,Text,Europe,3789,0
TWI20250705040228,TWI20250705040228,Climate,English,Image,North America,260,0
TWI20250705040235,TWI20250705040235,Sports,French,Image,North America,126,0
TWI20250705040238,TWI20250705040238,Entertainment,English,Image,North America,4172,1
TWI20250705040239,TWI20250705040239,Food,Spanish,Image,Asia,35,0
TWI20250705040249,TWI20250705040249,Climate,Spanish,Text,Europe,7480,0
TWI20250705040250,TWI20250705040250,Food,Portuguese,Text,Europe,535,0
TWI20250705040253,TWI20250705040253,Sports,French,Image,North America,367,0
TWI20250705040255,TWI20250705040255,Education,Spanish,Text,Europe,4789,1
TWI20250705040257,TWI20250705040257,Sports,English,Link,Europe,202,0
TWI20250705040259,TWI20250705040259,Sports,Chinese,Image,North America,748,0
TWI20250705040260,TWI20250705040260,Gaming,Portuguese,Image,Europe,195,0
TWI20250705040263,TWI20250705040263,Sports,English,Image,Africa,43,0
TWI20250705040267,TWI20250705040267,Finance,English,Video,North America,1052,0
TWI20250705040268,TWI20250705040268,Food,English,Text,Asia,366,1
TWI20250705040274,TWI20250705040274,Food,English,Text,Asia,15,0
TWI20250705040275,TWI20250705040275,Finance,German,Video,North America,1299,0
TWI20250705040277,TWI20250705040277,Fashion,Portuguese,Video,North America,16728,1
TWI20250705040279,TWI20250705040279,Finance,English,Text,North America,3011,0
TWI20250705040283,TWI20250705040283,Business,English,Poll,Europe,2772,0
TWI20250705040286,TWI20250705040286,Technology,German,Link,Asia,41,0
TWI20250705040291,TWI20250705040291,Climate,Japanese,Image,Africa,17,0
TWI20250705040295,TWI20250705040295,Gaming,English,Image,North America,17,0
TWI20250705040296,TWI20250705040296,Science,English,Image,Europe,3528,0
TWI20250705040300,TWI20250705040300,Health,English,Text,Europe,0,0
TWI20250705040308,TWI20250705040308,Technology,Spanish,Text,North America,18,0
TWI20250705040310,TWI20250705040310,Technology,English,Text,Europe,171,0
TWI20250705040312,TWI20250705040312,Fashion,English,Link,North America,441,0
TWI20250705040317,TWI20250705040317,Science,Japanese,Text,North America,1838,1
TWI20250705040318,TWI20250705040318,Education,English,Image,Asia,154,0
TWI20250705040319,TWI20250705040319,Sports,German,Poll,Asia,23483,0
TWI20250705040320,TWI20250705040320,Gaming,English,Video,North America,18,0
TWI20250705040322,TWI20250705040322,Education,English,Image,North America,9865,0
TWI20250705040327,TWI20250705040327,Fashion,Japanese,Text,North America,3673,0
TWI20250705040330,TWI20250705040330,Entertainment,English,Image,North America,498,0
TWI20250705040332,TWI20250705040332,Technology,English,Text,North America,62,0
TWI20250705040333,TWI20250705040333,Finance,French,Link,Oceania,44,0
TWI20250705040340,TWI20250705040340,Health,English,Image,Asia,332,0
TWI20250705040342,TWI20250705040342,Politics,English,Video,Asia,3801,1
TWI20250705040346,TWI20250705040346,Entertainment,Spanish,Image,Oceania,59,0
TWI20250705040348,TWI20250705040348,Technology,English,Image,Oceania,832,1
TWI20250705040357,TWI20250705040357,Politics,English,Text,Europe,12106,1
TWI20250705040360,TWI20250705040360,Science,Portuguese,Text,Asia,73222,1
TWI20250705040361,TWI20250705040361,Business,Japanese,Text,North America,563,0
TWI20250705040365,TWI20250705040365,Finance,Portuguese,Video,North America,20,0
TWI20250705040367,TWI20250705040367,Business,English,Image,North America,1152,0
TWI20250705040369,TWI20250705040369,Politics,Spanish,Text,North America,4117,0
TWI20250705040381,TWI20250705040381,Business,Portuguese,Video,Europe,2,0
TWI20250705040382,TWI20250705040382,Food,English,Image,Europe,5434,0
TWI20250705040383,TWI20250705040383,Finance,German,Text,Asia,2172,0
TWI20250705040387,TWI20250705040387,Climate,English,Poll,Asia,6627,1
TWI20250705040392,TWI20250705040392,Health,Spanish,Image,Asia,581,0
TWI20250705040394,TWI20250705040394,Climate,Arabic,Text,North America,6011,1
TWI20250705040398,TWI20250705040398,Finance,English,Video,Unknown,12996,1
TWI20250705040400,TWI20250705040400,Food,English,Text,North America,738,0
TWI20250705040401,TWI20250705040401,Travel,English,Text,Asia,701,0
TWI20250705040402,TWI20250705040402,Finance,English,Video,Asia,34537,0
TWI20250705040403,TWI20250705040403,Climate,Portuguese,Video,Europe,3356,0
TWI20250705040405,TWI20250705040405,Climate,English,Poll,North America,19777,1
TWI20250705040410,TWI20250705040410,Gaming,English,Text,North America,1633,1
TWI20250705040411,TWI20250705040411,AI/ML,English,Image,South America,2951,0
TWI20250705040414,TWI20250705040414,AI/ML,English,Text,Oceania,1410,0
TWI20250705040415,TWI20250705040415,Politics,English,Video,North America,12811,0
TWI20250705040423,TWI20250705040423,Finance,English,Text,North America,16,0
TWI20250705040424,TWI20250705040424,AI/ML,English,Text,Europe,1,0
TWI20250705040425,TWI20250705040425,Entertainment,French,Image,Europe,608,0
TWI20250705040432,TWI20250705040432,Gaming,Spanish,Image,Asia,16336,1
TWI20250705040435,TWI20250705040435,Sports,Hindi,Video,Europe,10862,1
TWI20250705040440,TWI20250705040440,Food,Korean,Image,Asia,53,0
TWI20250705040441,TWI20250705040441,Technology,Japanese,Image,Europe,1520,1
TWI20250705040442,TWI20250705040442,Business,English,Image,North America,0,0
TWI20250705040443,TWI20250705040443,Education,Portuguese,Image,North America,2742,0
TWI20250705040444,TWI20250705040444,Business,English,Text,Oceania,203,0
TWI20250705040446,TWI20250705040446,Fashion,English,Text,North America,581,0
TWI20250705040449,TWI20250705040449,Business,English,Image,Europe,64805,1
TWI20250705040452,TWI20250705040452,Business,Portuguese,Image,North America,230,0
TWI20250705040454,TWI20250705040454,Sports,English,Link,Asia,1119,0
TWI20250705040458,TWI20250705040458,Food,Portuguese,Image,Asia,3471,0
TWI20250705040462,TWI20250705040462,Gaming,Japanese,Video,Europe,13476,1
TWI20250705040468,TWI20250705040468,Science,English,Video,North America,13023,1
TWI20250705040469,TWI20250705040469,Science,Portuguese,Image,Asia,5695,0
TWI20250705040473,TWI20250705040473,Finance,English,Link,Asia,361,0
TWI20250705040474,TWI20250705040474,Politics,English,Video,Africa,25,0
TWI20250705040480,TWI20250705040480,Technology,English,Video,Asia,73,0
TWI20250705040481,TWI20250705040481,Education,Hindi,Text,Asia,883,0
TWI20250705040486,TWI20250705040486,Climate,Spanish,Text,Asia,195,0
TWI20250705040489,TWI20250705040489,Entertainment,English,Image,Asia,847,1
TWI20250705040490,TWI20250705040490,Business,Spanish,Text,South America,212,0
TWI20250705040491,TWI20250705040491,Science,English,Image,Europe,65,0
TWI20250705040494,TWI20250705040494,Food,Spanish,Link,North America,1371,0
TWI20250705040496,TWI20250705040496,Politics,Spanish,Video,Oceania,21278,1
TWI20250705040498,TWI20250705040498,Science,French,Poll,Asia,285,0
TWI20250705040499,TWI20250705040499,Gaming,English,Image,Europe,119,0
TWI20250705040501,TWI20250705040501,Travel,English,Text,Africa,98,0
TWI20250705040504,TWI20250705040504,Education,English,Video,Asia,60,0
TWI20250705040506,TWI20250705040506,Sports,Portuguese,Video,North America,14,0
TWI20250705040509,TWI20250705040509,Health,English,Image,Europe,11371,0
TWI20250705040510,TWI20250705040510,Health,English,Text,Africa,240,0
TWI20250705040512,TWI20250705040512,Health,German,Poll,Asia,29,0
TWI20250705040515,TWI20250705040515,Travel,English,Video,North America,1536,0
TWI20250705040520,TWI20250705040520,Health,German,Text,Oceania,1130,0
TWI20250705040521,TWI20250705040521,Gaming,English,Video,Asia,5982,1
TWI20250705040522,TWI20250705040522,Science,English,Image,Europe,587,0
TWI20250705040523,TWI20250705040523,Travel,English,Text,Europe,169,0
TWI20250705040527,TWI20250705040527,Food,French,Text,Asia,87,0
TWI20250705040534,TWI20250705040534,Food,Japanese,Video,Asia,1352,0
TWI20250705040537,TWI20250705040537,Politics,Spanish,Video,Africa,599,1
TWI20250705040544,TWI20250705040544,Climate,English,Link,Europe,673,0
TWI20250705040547,TWI20250705040547,Health,Korean,Image,Asia,1,0
TWI20250705040553,TWI20250705040553,Finance,Hindi,Video,North America,944,0
TWI20250705040554,TWI20250705040554,Food,Spanish,Video,Europe,0,0
TWI20250705040555,TWI20250705040555,Gaming,Portuguese,Image,Europe,3,0
TWI20250705040556,TWI20250705040556,AI/ML,English,Image,North America,95,0
TWI20250705040557,TWI20250705040557,Travel,Portuguese,Link,North America,33,0
TWI20250705040559,TWI20250705040559,Politics,French,Video,Europe,1206,0
TWI20250705040570,TWI20250705040570,Science,German,Text,North America,61,0
TWI20250705040571,TWI20250705040571,Gaming,Spanish,Image,North America,69,0
TWI20250705040573,TWI20250705040573,AI/ML,English,Image,North America,26,0
TWI20250705040579,TWI20250705040579,Travel,Chinese,Video,North America,33572,0
TWI20250705040582,TWI20250705040582,Fashion,English,Video,Europe,71,0
TWI20250705040586,TWI20250705040586,Travel,German,Text,North America,134,0
TWI20250705040588,TWI20250705040588,Food,Hindi,Video,North America,3126,1
TWI20250705040589,TWI20250705040589,Climate,English,Poll,Asia,59,0
TWI20250705040593,TWI20250705040593,Technology,German,Text,Asia,4,0
TWI20250705040594,TWI20250705040594,AI/ML,Spanish,Text,Asia,71,0
TWI20250705040598,TWI20250705040598,Climate,Chinese,Image,Oceania,46,0
TWI20250705040599,TWI20250705040599,Gaming,Korean,Text,North America,550,0
TWI20250705040602,TWI20250705040602,Education,Hindi,Image,North America,4400,1
TWI20250705040605,TWI20250705040605,Health,Spanish,Video,North America,96,0
TWI20250705040607,TWI20250705040607,Entertainment,Portuguese,Text,Asia,2457,0
TWI20250705040618,TWI20250705040618,Business,Arabic,Image,Africa,184,0
TWI20250705040619,TWI20250705040619,Business,English,Poll,North America,12615,0
TWI20250705040620,TWI20250705040620,Climate,Chinese,Text,Asia,13643,1
TWI20250705040622,TWI20250705040622,Entertainment,German,Image,Africa,3,0
TWI20250705040627,TWI20250705040627,Business,English,Poll,Unknown,111,0
TWI20250705040631,TWI20250705040631,Business,Korean,Image,Asia,216878,1
TWI20250705040632,TWI20250705040632,Education,French,Text,Oceania,3516,0
TWI20250705040633,TWI20250705040633,Finance,English,Text,North America,63,0
TWI20250705040634,TWI20250705040634,Finance,French,Video,South America,56,0
TWI20250705040635,TWI20250705040635,Education,Spanish,Image,North America,1160,1
TWI20250705040636,TWI20250705040636,Health,English,Poll,Asia,368,0
TWI20250705040642,TWI20250705040642,Travel,German,Image,Europe,989,0
TWI20250705040644,TWI20250705040644,Entertainment,English,Link,Oceania,1471,1
TWI20250705040648,TWI20250705040648,Travel,Spanish,Text,North America,1089,0
TWI20250705040649,TWI20250705040649,Climate,German,Link,North America,2081,1
TWI20250705040652,TWI20250705040652,Politics,English,Video,Europe,12,0
TWI20250705040655,TWI20250705040655,Entertainment,English,Text,Asia,1308,0
TWI20250705040656,TWI20250705040656,Food,French,Image,North America,3150,0
TWI20250705040668,TWI20250705040668,Education,Japanese,Link,North America,71338,1
TWI20250705040669,TWI20250705040669,Gaming,German,Text,Europe,428,0
TWI20250705040670,TWI20250705040670,Entertainment,Portuguese,Video,North America,8373,0
TWI20250705040672,TWI20250705040672,Finance,English,Image,North America,8307,1
TWI20250705040673,TWI20250705040673,Travel,English,Image,Asia,51,0
TWI20250705040678,TWI20250705040678,Climate,English,Text,Asia,5240,1
TWI20250705040680,TWI20250705040680,Science,Portuguese,Text,Asia,719,0
TWI20250705040686,TWI20250705040686,Sports,English,Text,North America,10237,0
TWI20250705040688,TWI20250705040688,Science,English,Text,North America,5,0
TWI20250705040689,TWI20250705040689,Finance,English,Text,North America,142389,1
TWI20250705040696,TWI20250705040696,Business,German,Link,Europe,22,0
TWI20250705040697,TWI20250705040697,Gaming,English,Image,Asia,16,0
