post_id,hour_of_day,day_of_week,is_weekend,user_id,followers,account_age_days,verified,content_length,num_hashtags,sentiment_positive,sentiment_negative,toxicity_score,hour_sin,hour_cos,day_sin,day_cos,has_media,many_hashtags,long_content,sentiment_intensity,high_toxicity,topic_Business,topic_Climate,topic_Education,topic_Entertainment,topic_Fashion,topic_Finance,topic_Food,topic_Gaming,topic_Health,topic_Politics,topic_Science,topic_Sports,topic_Technology,topic_Travel,language_Chinese,language_English,language_French,language_German,language_Hindi,language_Japanese,language_Korean,language_Portuguese,language_Spanish,media_type_Link,media_type_Poll,media_type_Text,media_type_Video,location_Asia,location_Europe,location_North America,location_Oceania,location_South America,location_Unknown,popularity,Degree,Authority,Hub,pageranks,modularity_class,eigencentrality
YOU20250520101324,19,1,0,user_463256,29535,488,0,236,2,0.114,0.131,5.2,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,1,0,1,0.755,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,7,1e-06,1e-06,6.5e-05,21,0.381737
YOU20250913075000,15,5,1,user_46352,240706,625,0,148,5,0.756,0.132,25.8,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,1,1,1,0.756,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,6,0.001109,0.000168,5.3e-05,12,0.465055
YOU20250524102414,12,5,1,user_215187,5958,2559,0,158,6,0.287,0.076,7.3,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,0,1,1,0.637,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,5,1e-06,1e-06,5e-05,34,0.233747
YOU20250805126058,18,1,0,user_406813,678,2729,0,60,2,0.258,0.082,3.4,-1.0,-1.8369701987210294e-16,0.7818314824680298,0.6234898018587336,0,0,0,0.66,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,6,2e-06,2e-06,5.8e-05,32,0.30793
YOU20251012089937,21,6,1,user_375558,468,3288,0,229,2,0.633,0.14,22.0,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,1,0,1,0.633,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,7e-06,7e-06,5.8e-05,18,0.297378
YOU20251001086098,21,2,0,user_396986,54,3609,0,59,2,0.733,0.029,2.7,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.2225209339563143,1,0,0,0.733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5,2e-06,2e-06,5e-05,19,0.243214
YOU20250421002365,22,0,0,user_287568,2948,916,0,243,2,0.639,0.027,6.9,-0.5000000000000004,0.8660254037844384,0.0,1.0,1,0,1,0.639,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,2e-06,2e-06,5.7e-05,2,0.313226
YOU20250705040033,13,5,1,user_83007,2025,2823,0,96,3,0.073,0.137,6.4,-0.2588190451025208,-0.9659258262890684,-0.9749279121818236,-0.2225209339563146,1,0,0,0.79,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,6,1.8e-05,3e-06,5.8e-05,30,0.300142
YOU20250604106065,14,2,0,user_17534,1626,1430,0,134,3,0.201,0.116,0.0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.2225209339563143,0,0,0,0.683,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,1.5e-05,1.5e-05,5.7e-05,33,0.301721
YOU20250524019436,18,5,1,user_104858,785,333,0,230,1,0.737,0.041,0.0,-1.0,-1.8369701987210294e-16,-0.9749279121818236,-0.2225209339563146,1,0,1,0.737,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5,2e-05,3e-06,4.9e-05,11,0.25947
YOU20250906136233,14,5,1,user_92918,1098,3379,0,213,2,0.015,0.925,77.2,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,1,0,1,0.925,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,4.1e-05,4.1e-05,5.7e-05,4,0.319407
YOU20250701039119,15,1,0,user_276503,16336,1345,0,274,1,0.795,0.07,2.0,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,1,0,1,0.795,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,8.2e-05,1.2e-05,5.5e-05,1,0.383738
YOU20250726122796,17,5,1,user_431729,305,1504,0,150,4,0.147,0.14,15.6,-0.9659258262890684,-0.2588190451025206,-0.9749279121818236,-0.2225209339563146,0,0,1,0.713,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,6,3e-06,3e-06,5.8e-05,29,0.29709
YOU20250823064507,18,5,1,user_474932,70510,551,0,236,3,0.195,0.033,0.0,-1.0,-1.8369701987210294e-16,-0.9749279121818236,-0.2225209339563146,1,0,1,0.771,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,6,4.6e-05,4.6e-05,5.2e-05,7,0.510694
YOU20250910073392,13,2,0,user_106601,14495325,691,0,98,3,0.14,0.753,75.9,-0.2588190451025208,-0.9659258262890684,0.9749279121818236,-0.2225209339563143,1,0,0,0.753,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,5,0.028349,0.004299,5e-05,20,0.273762
YOU20250722121589,17,1,0,user_40410,1671,665,0,179,2,0.12,0.66,49.3,-0.9659258262890684,-0.2588190451025206,0.7818314824680298,0.6234898018587336,1,0,1,0.66,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,6,1.9e-05,3e-06,5.7e-05,33,0.333403
YOU20250731052140,22,3,0,user_467616,2814,1626,0,184,3,0.625,0.141,0.0,-0.5000000000000004,0.8660254037844384,0.4338837391175582,-0.900968867902419,1,0,1,0.625,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,1e-06,1e-06,5.8e-05,2,0.298268
YOU20250711118078,19,4,0,user_485537,712,721,0,156,4,0.872,0.026,0.0,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,1,0,1,0.872,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5,8e-06,8e-06,4.9e-05,11,0.268745
YOU20250815058506,15,4,0,user_171729,35520,1276,0,184,4,0.124,0.23,11.6,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,1,0,1,0.646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,6,1e-06,1e-06,5.6e-05,16,0.35863
YOU20250508097648,22,3,0,user_422242,6329,2231,0,74,1,0.234,0.08,1.5,-0.5000000000000004,0.8660254037844384,0.4338837391175582,-0.900968867902419,1,0,0,0.686,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,4.5e-05,7e-06,5.5e-05,34,0.395969
YOU20250508097608,20,3,0,user_450948,21320,1534,0,276,0,0.715,0.037,0.0,-0.8660254037844386,0.5000000000000001,0.4338837391175582,-0.900968867902419,0,0,1,0.715,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,6,4e-06,1e-06,5.7e-05,9,0.319718
YOU20250918140325,21,3,0,user_140337,212,2331,0,252,0,0.616,0.046,12.6,-0.7071067811865477,0.7071067811865474,0.4338837391175582,-0.900968867902419,1,0,1,0.616,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,2e-05,2e-05,5.7e-05,35,0.3354
YOU20250506008256,22,1,0,user_201095,64308,814,0,162,2,0.744,0.106,10.7,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,0,1,0.744,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,6,1.4e-05,1.4e-05,5.4e-05,7,0.397329
YOU20250828066770,14,3,0,user_390522,19284,220,0,163,6,0.642,0.119,12.6,-0.4999999999999997,-0.8660254037844388,0.4338837391175582,-0.900968867902419,1,1,1,0.642,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,5,7e-06,1e-06,4.7e-05,1,0.341409
YOU20250904070096,12,3,0,user_446401,153,2414,0,200,0,0.11,0.074,3.9,1.2246467991473532e-16,-1.0,0.4338837391175582,-0.900968867902419,0,0,1,0.816,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,0.0,0.0,5.6e-05,14,0.356578
YOU20250605025555,10,3,0,user_20698,2727,3414,0,215,3,0.62,0.079,0.0,0.4999999999999999,-0.8660254037844387,0.4338837391175582,-0.900968867902419,1,0,1,0.62,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6,0.0,0.0,5.7e-05,2,0.315585
YOU20250813057584,19,2,0,user_121027,2916,2012,0,214,1,0.802,0.065,4.1,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.2225209339563143,1,0,1,0.802,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,8,2.5e-05,4e-06,7.1e-05,2,0.517809
YOU20250529022293,16,3,0,user_185118,68,3638,0,277,2,0.753,0.057,7.9,-0.8660254037844385,-0.5000000000000004,0.4338837391175582,-0.900968867902419,1,0,1,0.753,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0.003916,0.000594,5.8e-05,3,0.301845
YOU20250512010802,20,0,0,user_488009,40729,2833,0,185,0,0.144,0.639,50.4,-0.8660254037844386,0.5000000000000001,0.0,1.0,0,0,1,0.639,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,6,1e-06,1e-06,5.8e-05,16,0.311103
YOU20250606026945,17,4,0,user_139578,0,670,0,257,5,0.234,0.064,0.0,-0.9659258262890684,-0.2588190451025206,-0.433883739117558,-0.9009688679024191,1,1,1,0.702,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,6,0.0,0.0,6.6e-05,17,0.18079
YOU20250513012277,22,1,0,user_265685,152185,3082,1,85,1,0.819,0.034,21.8,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,1,0,0,0.819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,8,0.000172,0.000172,6.7e-05,0,0.679829
YOU20251001085402,17,2,0,user_156511,29,753,0,158,3,0.909,0.055,0.0,-0.9659258262890684,-0.2588190451025206,0.9749279121818236,-0.2225209339563143,0,0,1,0.909,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5,0.000282,4.3e-05,4.8e-05,5,0.2822
YOU20250503006498,12,5,1,user_287607,31276,123,0,280,1,0.196,0.202,39.6,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,1,0,1,0.601,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4,0.0,0.0,4.2e-05,21,0.170674
YOU20250715119224,13,1,0,user_114238,10,3421,0,45,3,0.748,0.06,0.0,-0.2588190451025208,-0.9659258262890684,0.7818314824680298,0.6234898018587336,0,0,0,0.748,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4,0.000258,3.9e-05,4.2e-05,17,0.177198
YOU20250711044425,17,4,0,user_472813,957,1139,0,181,4,0.728,0.079,0.0,-0.9659258262890684,-0.2588190451025206,-0.433883739117558,-0.9009688679024191,0,0,1,0.728,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,6,0.000371,5.6e-05,5.8e-05,22,0.303603
YOU20250926083792,15,4,0,user_50076,45633,1711,0,145,0,0.138,0.158,5.6,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,1,0,1,0.705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,6,0.0,0.0,5.6e-05,16,0.344646
YOU20250617032187,13,1,0,user_156652,122,2719,0,158,2,0.068,0.835,75.7,-0.2588190451025208,-0.9659258262890684,0.7818314824680298,0.6234898018587336,1,0,1,0.835,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0.0,0.0,5.7e-05,28,0.345721
YOU20250529104173,18,3,0,user_277155,283,3554,0,155,3,0.123,0.743,66.7,-1.0,-1.8369701987210294e-16,0.4338837391175582,-0.900968867902419,1,0,1,0.743,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,6,1e-06,1e-06,5.7e-05,29,0.313517
YOU20250601024701,20,6,1,user_301971,2118,2272,0,191,1,0.837,0.131,23.7,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1,0,1,0.837,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,6,1e-06,1e-06,5.8e-05,30,0.286507
YOU20250626113108,12,3,0,user_127888,8771,3397,0,117,1,0.841,0.011,0.0,1.2246467991473532e-16,-1.0,0.4338837391175582,-0.900968867902419,0,0,0,0.841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4,0.0,0.0,4.4e-05,25,0.133625
YOU20250428004572,21,0,0,user_247000,120,437,0,210,1,0.867,0.06,0.5,-0.7071067811865477,0.7071067811865474,0.0,1.0,1,0,1,0.867,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,2e-06,0.0,5.8e-05,28,0.308647
YOU20250602105443,16,0,0,user_6411,20,2391,0,12,2,0.179,0.075,18.6,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0,0,0,0.745,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,6,1e-06,1e-06,5.7e-05,31,0.331924
YOU20250922081534,20,0,0,user_385542,18,51,0,140,1,0.836,0.018,0.0,-0.8660254037844386,0.5000000000000001,0.0,1.0,0,0,0,0.836,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,3e-06,0.0,5.7e-05,31,0.350917
YOU20250814128898,16,3,0,user_82861,5662,202,0,151,2,0.12,0.733,75.2,-0.8660254037844385,-0.5000000000000004,0.4338837391175582,-0.900968867902419,0,0,1,0.733,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,6,3e-06,0.0,5.7e-05,34,0.316609
YOU20250904135778,20,3,0,user_339108,9,2082,0,166,1,0.673,0.07,21.0,-0.8660254037844386,0.5000000000000001,0.4338837391175582,-0.900968867902419,1,0,1,0.673,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,6,7.8e-05,7.8e-05,5.6e-05,17,0.354844
YOU20250630038571,20,0,0,user_21515,7855,3339,0,65,2,0.703,0.03,21.8,-0.8660254037844386,0.5000000000000001,0.0,1.0,0,0,0,0.703,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6,1e-06,1e-06,5.7e-05,25,0.32575
YOU20250809055811,16,5,1,user_415349,1520,2712,0,64,2,0.144,0.021,0.0,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,0,0,0,0.835,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,6,0.004098,0.000622,5.7e-05,33,0.32853
YOU20250617110386,19,1,0,user_389365,268,3160,0,248,1,0.949,0.02,16.8,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,1,0,1,0.949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5,2.5e-05,4e-06,4.8e-05,29,0.313415
YOU20250817060890,18,6,1,user_317968,65,2038,0,197,4,0.119,0.155,29.6,-1.0,-1.8369701987210294e-16,-0.7818314824680299,0.6234898018587334,1,0,1,0.726,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5,0.001311,0.000199,4.9e-05,3,0.24564
YOU20250823064547,20,5,1,user_100061,1046,1695,0,144,2,0.102,0.062,21.9,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1,0,0,0.835,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0.000153,0.000153,4.1e-05,4,0.19508
YOU20251011147714,21,5,1,user_117826,472,1795,0,29,0,0.24,0.288,12.7,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,0,0,0,0.473,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5,1.5e-05,1.5e-05,4.9e-05,18,0.250768
YOU20250629037295,20,6,1,user_400878,120313,1426,0,107,2,0.122,0.278,38.2,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0,0,0,0.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,6,4.8e-05,4.8e-05,5.3e-05,0,0.436871
YOU20250521017473,17,2,0,user_150850,3551,3401,0,131,2,0.661,0.041,4.0,-0.9659258262890684,-0.2588190451025206,0.9749279121818236,-0.2225209339563143,0,0,0,0.661,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,3e-06,3e-06,5.9e-05,13,0.263665
YOU20250825065120,23,0,0,user_3190,6201,854,0,285,3,0.811,0.111,0.0,-0.2588190451025215,0.965925826289068,0.0,1.0,1,0,1,0.811,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,4e-06,4e-06,5.6e-05,34,0.356104
YOU20250421001771,17,0,0,user_242727,5520,2683,0,67,2,0.8,0.128,0.8,-0.9659258262890684,-0.2588190451025206,0.0,1.0,1,0,0,0.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,6,1e-06,0.0,5.8e-05,34,0.28846
YOU20250721121225,16,0,0,user_431278,39300,1639,0,194,4,0.047,0.927,89.6,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0,0,1,0.927,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,6,1e-05,2e-06,5.6e-05,16,0.383986
YOU20250901067842,18,0,0,user_396990,416,2912,0,171,1,0.096,0.779,50.3,-1.0,-1.8369701987210294e-16,0.0,1.0,0,0,1,0.779,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5,2e-06,0.0,4.9e-05,24,0.242984
YOU20251001086269,23,2,0,user_462702,20,2321,0,92,3,0.07,0.088,2.3,-0.2588190451025215,0.965925826289068,0.9749279121818236,-0.2225209339563143,1,0,0,0.842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,6,1e-06,1e-06,5.7e-05,31,0.348377
YOU20250524018847,12,5,1,user_420909,18,2688,0,218,5,0.014,0.614,44.3,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,1,1,1,0.614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5,0.0,0.0,4.9e-05,31,0.239544
YOU20250809127330,17,5,1,user_265885,9092,1826,0,110,0,0.142,0.62,44.3,-0.9659258262890684,-0.2588190451025206,-0.9749279121818236,-0.2225209339563146,0,0,0,0.62,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6,0.0,0.0,5.8e-05,26,0.309954
YOU20250913074961,13,5,1,user_284160,25346,1075,0,123,4,0.895,0.025,7.3,-0.2588190451025208,-0.9659258262890684,-0.9749279121818236,-0.2225209339563146,0,0,0,0.895,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,6,5e-06,5e-06,5.7e-05,21,0.357635
YOU20250510009685,12,5,1,user_128691,746217,152,0,97,2,0.788,0.136,20.1,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,0,0,0,0.788,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,6,0.016997,0.016997,5.5e-05,20,0.372146
YOU20251012147950,18,6,1,user_316403,81,3248,0,296,2,0.914,0.079,12.0,-1.0,-1.8369701987210294e-16,-0.7818314824680299,0.6234898018587334,1,0,1,0.914,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1.7e-05,1.7e-05,6.5e-05,3,0.38804
YOU20251012147865,15,6,1,user_436456,31464,1878,0,253,0,0.204,0.299,19.1,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,0,0,1,0.497,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,6,0.0,0.0,5.8e-05,21,0.297144
YOU20250808127090,20,4,0,user_188519,992,2863,0,36,0,0.877,0.022,8.1,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,0,0,0.877,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,6,2.4e-05,2.4e-05,5.8e-05,4,0.297248
YOU20250618110709,19,2,0,user_438860,1110,2035,0,218,3,0.055,0.604,53.0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.2225209339563143,1,0,1,0.604,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6,0.000221,3.4e-05,5.7e-05,24,0.310523
YOU20250501006035,16,3,0,user_77704,9997,3086,0,222,2,0.113,0.936,75.3,-0.8660254037844385,-0.5000000000000004,0.4338837391175582,-0.900968867902419,1,0,1,0.936,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,6,0.0,0.0,5.8e-05,26,0.303507
YOU20250602105395,14,0,0,user_388046,920,2294,0,101,1,0.748,0.132,5.5,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0,0,0,0.748,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,2e-06,2e-06,5.9e-05,22,0.281116
YOU20250512098845,19,0,0,user_457885,163477,1428,0,125,3,0.743,0.127,23.4,-0.9659258262890684,0.2588190451025203,0.0,1.0,1,0,0,0.743,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,6,7.6e-05,7.6e-05,5.4e-05,0,0.40707
YOU20250711044481,18,4,0,user_303475,1664,2824,0,120,2,0.147,0.923,76.4,-1.0,-1.8369701987210294e-16,-0.433883739117558,-0.9009688679024191,1,0,0,0.923,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6,2.9e-05,4e-06,5.7e-05,33,0.330937
YOU20250607027651,14,5,1,user_149456,3,1240,0,227,1,0.137,0.255,44.0,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0,0,1,0.608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4,6e-06,6e-06,4.2e-05,17,0.183669
YOU20250619111095,21,3,0,user_480835,468,3274,0,151,1,0.075,0.218,0.0,-0.7071067811865477,0.7071067811865474,0.4338837391175582,-0.900968867902419,1,0,1,0.708,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,4,3.2e-05,5e-06,4.1e-05,18,0.215041
YOU20250519015229,17,0,0,user_324848,145,2672,0,260,1,0.263,0.038,14.5,-0.9659258262890684,-0.2588190451025206,0.0,1.0,0,0,1,0.699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,6,0.0,0.0,5.6e-05,14,0.348882
