Id,Label,topic,language,media_type,location,followers,popularity,pageranks,modularity_class,Authority,Hub,indegree,outdegree,Degree,eigencentrality
YOU20250607028292,YOU20250607028292,Finance,English,Link,Europe,3670,0,0.000023,27,0.003499,0.010696,4,14,18,0.025956
YOU20250607028293,YOU20250607028293,Business,Spanish,Video,North America,17359,0,0.000022,1,0.002394,0.010682,3,15,18,0.018991
YOU20250607028307,YOU20250607028307,Gaming,Spanish,Link,Europe,7398,1,0.000025,2,0.004974,0.008081,6,12,18,0.029683
YOU20250607028309,YOU20250607028309,Fashion,Korean,Video,North America,5327,0,0.000021,3,0.00157,0.011273,2,16,18,0.010887
YOU20250607028313,YOU20250607028313,Finance,French,Video,Europe,259368,1,0.000022,45,0.002731,0.010632,3,15,18,0.016763
YOU20250607028330,YOU20250607028330,Technology,English,Text,Europe,377,0,0.000026,7,0.00599,0.007236,7,11,18,0.028504
YOU20250607028336,YOU20250607028336,Food,Spanish,Image,North America,9978,0,0.000024,44,0.00442,0.009336,5,13,18,0.019213
YOU20250607028337,YOU20250607028337,Politics,English,Link,Europe,123981,1,0.000026,5,0.00623,0.009184,7,11,18,0.027626
YOU20250607028338,YOU20250607028338,Business,French,Text,South America,768245,1,0.000023,28,0.00467,0.007959,5,13,18,0.016979
YOU20250607028346,YOU20250607028346,Climate,English,Text,North America,459,0,0.000023,0,0.002515,0.011375,3,15,18,0.022175
YOU20250607028349,YOU20250607028349,Entertainment,English,Video,North America,362,0,0.000024,44,0.002996,0.008532,4,14,18,0.027681
YOU20250607028354,YOU20250607028354,Entertainment,Arabic,Text,Asia,26265,0,0.000024,41,0.004627,0.010582,5,13,18,0.017154
YOU20250607028361,YOU20250607028361,Climate,Japanese,Video,Asia,4182,0,0.000025,37,0.00517,0.008272,6,12,18,0.023438
YOU20250607028362,YOU20250607028362,Science,Spanish,Text,South America,50544,0,0.000026,21,0.004695,0.008904,6,12,18,0.034923
YOU20250607028374,YOU20250607028374,Technology,English,Video,Europe,46,0,0.000027,0,0.005428,0.007869,7,11,18,0.037623
YOU20250607028377,YOU20250607028377,Finance,English,Text,Asia,13844,0,0.000024,2,0.004404,0.009947,5,13,18,0.026769
YOU20250607028380,YOU20250607028380,Technology,English,Image,North America,6552,0,0.000027,20,0.004401,0.008179,6,12,18,0.043749
YOU20250607028402,YOU20250607028402,Finance,Arabic,Text,Asia,19739,0,0.000024,37,0.002936,0.008821,4,14,18,0.032113
YOU20250607028408,YOU20250607028408,Education,English,Text,Europe,1253,0,0.000024,24,0.004297,0.009388,5,13,18,0.021721
YOU20250607028413,YOU20250607028413,Technology,English,Video,North America,548589,1,0.000029,39,0.00777,0.006785,9,9,18,0.043736
YOU20250607028416,YOU20250607028416,Education,English,Image,Asia,62,0,0.000025,8,0.004303,0.009692,5,13,18,0.030132
YOU20250607028422,YOU20250607028422,Technology,English,Image,Asia,13,0,0.00002,31,0.000881,0.011316,1,17,18,0.006591
YOU20250607028429,YOU20250607028429,Business,Spanish,Text,Asia,7342,1,0.000022,18,0.00336,0.010221,4,14,18,0.01171
YOU20250607028442,YOU20250607028442,Business,French,Text,Unknown,9990,0,0.000026,25,0.005125,0.00954,6,12,18,0.029625
YOU20250607028446,YOU20250607028446,Technology,English,Text,North America,15103,0,0.000029,35,0.007483,0.005547,9,9,18,0.052266
YOU20250607028448,YOU20250607028448,Travel,Korean,Text,Europe,36,0,0.000029,1,0.006069,0.007491,8,10,18,0.048816
YOU20250607028453,YOU20250607028453,Technology,English,Image,North America,33037,0,0.000026,15,0.005153,0.008894,6,12,18,0.032837
YOU20250607028467,YOU20250607028467,Health,French,Poll,North America,6430,1,0.000023,8,0.003062,0.009298,4,14,18,0.017402
YOU20250607028473,YOU20250607028473,Sports,English,Video,North America,14426,0,0.000023,37,0.003327,0.009437,4,14,18,0.016768
YOU20250607028488,YOU20250607028488,Education,English,Text,Asia,13203,0,0.000025,3,0.003626,0.00756,5,13,18,0.039897
YOU20250607028502,YOU20250607028502,Technology,English,Link,Europe,139807,1,0.000027,43,0.006067,0.008009,7,11,18,0.043356
YOU20250607028517,YOU20250607028517,Education,English,Poll,Oceania,19211,0,0.000023,43,0.003239,0.010462,4,14,18,0.023506
YOU20250607028521,YOU20250607028521,Education,English,Text,North America,24,0,0.000027,23,0.005607,0.007287,7,11,18,0.037711
YOU20250607028523,YOU20250607028523,Finance,English,Video,Europe,2362,0,0.000022,40,0.002403,0.011405,3,15,18,0.017967
YOU20250607028530,YOU20250607028530,Health,English,Link,North America,12586,0,0.000023,1,0.0022,0.011119,3,15,18,0.029669
YOU20250607028531,YOU20250607028531,Entertainment,English,Poll,Europe,58,0,0.000025,30,0.004871,0.008681,6,12,18,0.027173
YOU20250607028538,YOU20250607028538,Sports,Arabic,Video,Asia,2681,0,0.000027,6,0.004567,0.008517,6,12,18,0.052591
YOU20250607028549,YOU20250607028549,Business,Spanish,Text,North America,47243,0,0.000023,34,0.003301,0.009335,4,14,18,0.018293
YOU20250607028551,YOU20250607028551,Business,Portuguese,Image,South America,2283,0,0.000025,48,0.00526,0.008913,6,12,18,0.027411
YOU20250607028569,YOU20250607028569,Sports,German,Video,North America,126748,1,0.000026,3,0.006062,0.008713,7,11,18,0.024562
YOU20250607028574,YOU20250607028574,Education,Spanish,Image,Asia,2803,0,0.000027,12,0.005792,0.008651,7,11,18,0.035572
YOU20250607028579,YOU20250607028579,Fashion,English,Video,Europe,649968,1,0.000023,30,0.003041,0.010065,4,14,18,0.019604
YOU20250607028580,YOU20250607028580,Food,Japanese,Text,Asia,857,0,0.000023,3,0.00245,0.011597,3,15,18,0.021263
YOU20250607028581,YOU20250607028581,AI/ML,Chinese,Text,Europe,9516,0,0.000027,24,0.006008,0.007821,7,11,18,0.040761
YOU20250607028586,YOU20250607028586,Technology,French,Video,North America,281,0,0.000018,30,0,0.01303,0,18,18,0
YOU20250607028591,YOU20250607028591,Entertainment,English,Image,Asia,49,0,0.000025,28,0.005072,0.009854,6,12,18,0.030421
YOU20250607028598,YOU20250607028598,Technology,English,Text,Europe,1874,0,0.000026,23,0.005132,0.009011,6,12,18,0.02959
YOU20250607028600,YOU20250607028600,Politics,English,Text,North America,74,0,0.000027,38,0.007151,0.008485,8,10,18,0.03165
YOU20250607028610,YOU20250607028610,Food,English,Video,Asia,25000910,1,0.000025,10,0.005349,0.00888,6,12,18,0.025535
YOU20250607028613,YOU20250607028613,Fashion,English,Text,North America,232,0,0.000029,26,0.006897,0.007325,8,10,18,0.052901
YOU20250607028616,YOU20250607028616,Science,Korean,Link,Europe,3367,0,0.000025,46,0.005222,0.009757,6,12,18,0.022289
YOU20250607028628,YOU20250607028628,Sports,German,Image,North America,218735,1,0.000028,12,0.005296,0.008307,7,11,18,0.05452
YOU20250607028631,YOU20250607028631,Education,German,Image,North America,1240,0,0.000023,48,0.002304,0.011662,3,15,18,0.024255
YOU20250607028634,YOU20250607028634,Sports,Spanish,Text,North America,142209,1,0.000025,40,0.005164,0.009012,6,12,18,0.020509
YOU20250607028639,YOU20250607028639,Climate,English,Text,North America,73,0,0.000027,1,0.004826,0.008848,6,12,18,0.041657
YOU20250607028652,YOU20250607028652,Technology,English,Text,Europe,2594,0,0.000026,38,0.005977,0.008474,7,11,18,0.03003
YOU20250607028653,YOU20250607028653,Business,Chinese,Text,Asia,36619,1,0.000026,11,0.005967,0.008622,7,11,18,0.030689
YOU20250607028658,YOU20250607028658,Gaming,Chinese,Poll,Europe,217,0,0.000024,24,0.003389,0.009502,4,14,18,0.027133
YOU20250607028666,YOU20250607028666,Fashion,French,Poll,North America,37180,1,0.000028,14,0.005899,0.008473,7,11,18,0.047181
YOU20250607028667,YOU20250607028667,Sports,Spanish,Video,Europe,43,0,0.000024,25,0.004201,0.010543,5,13,18,0.016647
YOU20250607028690,YOU20250607028690,AI/ML,Arabic,Text,North America,6911,0,0.000025,22,0.004346,0.008816,5,13,18,0.028706
YOU20250607028693,YOU20250607028693,Politics,English,Poll,Europe,32604,1,0.000024,19,0.00435,0.010225,5,13,18,0.02672
YOU20250607028701,YOU20250607028701,Fashion,French,Video,Oceania,8378,0,0.000026,44,0.006135,0.007617,7,11,18,0.030341
YOU20250607028714,YOU20250607028714,Politics,English,Text,Asia,59,0,0.000022,21,0.002579,0.010659,3,15,18,0.014892
YOU20250607028717,YOU20250607028717,AI/ML,English,Image,South America,2354,0,0.000025,17,0.005072,0.009452,6,12,18,0.027521
YOU20250607028720,YOU20250607028720,Science,English,Poll,Asia,329,0,0.000024,7,0.00425,0.009513,5,13,18,0.025232
YOU20250607028736,YOU20250607028736,Technology,Spanish,Text,Europe,24629,0,0.000023,32,0.003345,0.009794,4,14,18,0.016998
YOU20250607028745,YOU20250607028745,Entertainment,English,Link,North America,1463,0,0.000026,46,0.005451,0.00884,6,12,18,0.028806
YOU20250607028775,YOU20250607028775,Education,English,Image,Asia,4947,0,0.000029,10,0.006357,0.008247,8,10,18,0.048994
YOU20250608028791,YOU20250608028791,Finance,Portuguese,Image,North America,109693,1,0.000026,12,0.004768,0.008079,6,12,18,0.031875
YOU20250608028795,YOU20250608028795,Politics,English,Image,Asia,134063,1,0.000027,37,0.004742,0.008398,6,12,18,0.052584
YOU20250608028807,YOU20250608028807,Fashion,English,Video,Europe,4379,1,0.000026,12,0.004886,0.009477,6,12,18,0.036439
YOU20250608028821,YOU20250608028821,Business,English,Video,Europe,2723,0,0.000023,49,0.003619,0.009371,4,14,18,0.020925
YOU20250608028837,YOU20250608028837,Health,Spanish,Video,Asia,43974,0,0.000025,30,0.005552,0.009455,6,12,18,0.027398
YOU20250608028838,YOU20250608028838,Fashion,English,Video,Asia,8806,0,0.000022,0,0.002365,0.010096,3,15,18,0.014805
YOU20250608028839,YOU20250608028839,Food,English,Image,North America,14,0,0.000024,46,0.004382,0.009391,5,13,18,0.025182
YOU20250608028856,YOU20250608028856,Education,Portuguese,Text,Europe,15579,1,0.000029,21,0.006502,0.006649,8,10,18,0.051819
YOU20250608028862,YOU20250608028862,Health,Chinese,Image,North America,858,0,0.000027,4,0.005738,0.00799,7,11,18,0.036451
YOU20250608028880,YOU20250608028880,Science,English,Image,North America,7657,0,0.00003,45,0.006024,0.006909,8,10,18,0.058142
YOU20250608028884,YOU20250608028884,Entertainment,French,Text,North America,194,0,0.000021,38,0.003087,0.010422,3,15,18,0.006118
YOU20250608028892,YOU20250608028892,AI/ML,English,Link,Oceania,616,0,0.000025,49,0.005423,0.009004,6,12,18,0.023562
YOU20250608028901,YOU20250608028901,Finance,English,Image,North America,363,0,0.000031,43,0.008193,0.005429,10,8,18,0.054527
YOU20250608028905,YOU20250608028905,Business,Spanish,Video,Europe,16,0,0.000023,42,0.003646,0.010505,4,14,18,0.016105
YOU20250608028927,YOU20250608028927,Education,Portuguese,Text,North America,3670,0,0.000024,23,0.003033,0.010577,4,14,18,0.033237
YOU20250608028933,YOU20250608028933,Business,English,Video,Europe,162745,1,0.000025,0,0.004199,0.007674,5,13,18,0.035123
YOU20250608028945,YOU20250608028945,Technology,Spanish,Text,Asia,525,0,0.000024,31,0.004422,0.009867,5,13,18,0.024766
YOU20250608028957,YOU20250608028957,Fashion,French,Text,North America,3676,0,0.000021,27,0.002736,0.010481,3,15,18,0.01009
YOU20250608028962,YOU20250608028962,Fashion,English,Text,North America,649,0,0.000024,44,0.004233,0.00928,5,13,18,0.027726
YOU20250608028967,YOU20250608028967,Finance,English,Text,North America,10881,0,0.000026,17,0.004774,0.008546,6,12,18,0.033826
YOU20250608028993,YOU20250608028993,Entertainment,English,Text,Asia,4654,0,0.000025,38,0.004033,0.009606,5,13,18,0.032596
YOU20250609029004,YOU20250609029004,Politics,Spanish,Poll,Europe,15673,0,0.000025,18,0.004171,0.008561,5,13,18,0.031315
YOU20250609029016,YOU20250609029016,Gaming,English,Image,Europe,1089,0,0.000023,3,0.0034,0.009629,4,14,18,0.018819
YOU20250609029020,YOU20250609029020,Fashion,English,Image,North America,984,0,0.000027,34,0.004621,0.007918,6,12,18,0.050072
YOU20250609029029,YOU20250609029029,AI/ML,Spanish,Text,North America,1241,0,0.000024,6,0.005126,0.009178,6,12,18,0.018184
YOU20250609029036,YOU20250609029036,Health,Spanish,Video,Europe,3533,1,0.000027,46,0.004412,0.007756,6,12,18,0.057275
YOU20250609029041,YOU20250609029041,Climate,German,Video,Asia,24144,1,0.000025,7,0.004011,0.009784,5,13,18,0.033146
YOU20250609029051,YOU20250609029051,Gaming,German,Video,Europe,117096,1,0.000023,7,0.002439,0.011095,3,15,18,0.020867
YOU20250609029058,YOU20250609029058,Technology,Portuguese,Link,North America,2629,0,0.000027,45,0.005936,0.007287,7,11,18,0.034232
YOU20250609029062,YOU20250609029062,Education,English,Poll,North America,1720910,1,0.000024,21,0.003211,0.009485,4,14,18,0.032164
YOU20250609029075,YOU20250609029075,Education,English,Text,Europe,20791,1,0.000027,11,0.007185,0.007586,8,10,18,0.025822
YOU20250609029077,YOU20250609029077,Sports,English,Video,Europe,1921025,1,0.000027,15,0.006217,0.007656,7,11,18,0.037076
YOU20250609029092,YOU20250609029092,Climate,English,Text,Europe,15972,0,0.000022,4,0.002571,0.010942,3,15,18,0.011695
YOU20250609029104,YOU20250609029104,Fashion,English,Text,Asia,22111,1,0.000021,48,0.001394,0.012422,2,16,18,0.014289
YOU20250609029111,YOU20250609029111,Climate,English,Image,Europe,4705,0,0.000024,9,0.003209,0.009939,4,14,18,0.02834
YOU20250609029116,YOU20250609029116,Food,German,Text,Africa,3360,1,0.000027,48,0.00548,0.006829,7,11,18,0.039857
YOU20250609029122,YOU20250609029122,Travel,English,Image,Asia,7291,0,0.000026,46,0.005222,0.008788,6,12,18,0.033545
YOU20250609029124,YOU20250609029124,Sports,Hindi,Poll,Europe,237,0,0.000021,4,0.001686,0.012379,2,16,18,0.017835
YOU20250609029127,YOU20250609029127,Science,English,Image,Europe,666,0,0.000026,16,0.005006,0.009882,6,12,18,0.040413
YOU20250609029131,YOU20250609029131,Travel,Portuguese,Text,Europe,419,0,0.00003,2,0.007374,0.006281,9,9,18,0.051072
YOU20250609029140,YOU20250609029140,Politics,German,Text,North America,7212,0,0.000026,10,0.005088,0.008927,6,12,18,0.032626
YOU20250609029142,YOU20250609029142,Food,French,Video,Europe,5304,0,0.000026,11,0.004859,0.008723,6,12,18,0.037417
YOU20250609029147,YOU20250609029147,Food,Hindi,Image,North America,42935,0,0.000025,15,0.00499,0.008165,6,12,18,0.023518
YOU20250609029152,YOU20250609029152,Technology,Chinese,Text,Asia,2482,0,0.00003,31,0.007659,0.00704,9,9,18,0.054661
YOU20250609029153,YOU20250609029153,Climate,English,Text,Europe,8,0,0.000023,27,0.003656,0.010708,4,14,18,0.018226
YOU20250609029158,YOU20250609029158,Entertainment,English,Image,Asia,20822,0,0.000023,22,0.003356,0.010678,4,14,18,0.014408
YOU20250609029162,YOU20250609029162,Travel,French,Video,North America,925,0,0.000029,47,0.006716,0.006841,8,10,18,0.049717
YOU20250609029197,YOU20250609029197,Education,English,Text,South America,7932,0,0.000024,22,0.004235,0.009885,5,13,18,0.020387
YOU20250609029198,YOU20250609029198,Fashion,English,Image,Europe,36261,1,0.000023,4,0.003562,0.009938,4,14,18,0.017682
YOU20250609029201,YOU20250609029201,Technology,Korean,Image,North America,66717,0,0.000023,35,0.003514,0.009612,4,14,18,0.016964
YOU20250609029221,YOU20250609029221,AI/ML,Arabic,Text,North America,6006,1,0.000027,11,0.004725,0.007858,6,12,18,0.043421
YOU20250609029225,YOU20250609029225,Technology,English,Text,North America,27977,1,0.000033,23,0.008932,0.005341,11,7,18,0.078613
YOU20250609029232,YOU20250609029232,Technology,Spanish,Poll,Africa,2,0,0.000023,38,0.003391,0.011231,4,14,18,0.016687
YOU20250609029252,YOU20250609029252,Fashion,English,Text,North America,115,0,0.000022,44,0.002514,0.010234,3,15,18,0.015366
YOU20250609029254,YOU20250609029254,Finance,French,Image,Africa,236,0,0.000026,11,0.006076,0.008263,7,11,18,0.02996
YOU20250609029255,YOU20250609029255,AI/ML,English,Image,Asia,120889,1,0.000027,11,0.00595,0.008013,7,11,18,0.039347
YOU20250609029258,YOU20250609029258,Finance,English,Text,Europe,112,0,0.000024,16,0.004605,0.010725,5,13,18,0.018623
YOU20250609029262,YOU20250609029262,AI/ML,Hindi,Text,North America,283,0,0.000025,15,0.005187,0.008876,6,12,18,0.027613
YOU20250609029267,YOU20250609029267,Health,English,Text,Unknown,1807,0,0.000021,23,0.002614,0.011027,3,15,18,0.008936
YOU20250609029268,YOU20250609029268,Education,Arabic,Text,South America,481545,1,0.000024,40,0.003238,0.010567,4,14,18,0.035448
YOU20250609029274,YOU20250609029274,Gaming,Hindi,Image,South America,5064,0,0.000021,48,0.001668,0.011583,2,16,18,0.010997
YOU20250609029281,YOU20250609029281,Education,English,Text,North America,51,0,0.000022,17,0.002475,0.011305,3,15,18,0.014695
YOU20250609029282,YOU20250609029282,Science,English,Image,Asia,161426,0,0.000025,21,0.00524,0.009603,6,12,18,0.030003
YOU20250609029284,YOU20250609029284,Gaming,English,Link,North America,420,0,0.000032,9,0.007369,0.006886,9,9,18,0.065316
YOU20250609029303,YOU20250609029303,Health,English,Link,Europe,1036353,0,0.000033,34,0.008905,0.004866,11,7,18,0.059897
YOU20250609029304,YOU20250609029304,Fashion,Portuguese,Video,Asia,92,0,0.000023,36,0.002156,0.010235,3,15,18,0.020394
YOU20250609029306,YOU20250609029306,AI/ML,English,Video,Asia,689,0,0.000023,20,0.003242,0.009433,4,14,18,0.02245
YOU20250609029321,YOU20250609029321,Health,French,Image,Europe,1501,0,0.000023,2,0.003213,0.009246,4,14,18,0.013912
YOU20250609029327,YOU20250609029327,Entertainment,English,Text,North America,46862,0,0.000022,44,0.002629,0.011271,3,15,18,0.014934
YOU20250609029341,YOU20250609029341,Finance,Korean,Link,North America,204031,1,0.000028,15,0.007229,0.007826,8,10,18,0.043026
YOU20250609029348,YOU20250609029348,Finance,English,Image,Asia,117,0,0.000023,47,0.004925,0.009836,5,13,18,0.016003
YOU20250609029352,YOU20250609029352,Sports,English,Text,North America,997,0,0.000027,22,0.006683,0.0085,7,11,18,0.033906
YOU20250609029363,YOU20250609029363,Sports,English,Text,Asia,49871,0,0.000022,47,0.00252,0.011049,3,15,18,0.016111
YOU20250609029369,YOU20250609029369,Climate,Spanish,Text,Europe,2241,0,0.000025,27,0.005491,0.008564,6,12,18,0.02612
YOU20250609029371,YOU20250609029371,Health,Portuguese,Text,North America,254,0,0.000025,34,0.005307,0.00829,6,12,18,0.02406
YOU20250609029378,YOU20250609029378,Finance,Spanish,Image,North America,94,0,0.000029,16,0.006105,0.007423,8,10,18,0.050874
YOU20250609029382,YOU20250609029382,Education,Spanish,Poll,Europe,441,0,0.000027,18,0.006218,0.008673,7,11,18,0.043265
YOU20250609029387,YOU20250609029387,Finance,Japanese,Text,Asia,44356,1,0.000026,18,0.004748,0.007826,6,12,18,0.037663
YOU20250609029399,YOU20250609029399,Politics,Hindi,Link,North America,3977,0,0.000024,44,0.004131,0.008687,5,13,18,0.022579
YOU20250609029406,YOU20250609029406,Food,English,Image,Oceania,2213,0,0.000029,35,0.006511,0.007614,8,10,18,0.051578
YOU20250609029409,YOU20250609029409,Business,Spanish,Text,Asia,25,0,0.000021,36,0.001758,0.010701,2,16,18,0.007955
YOU20250609029410,YOU20250609029410,Entertainment,English,Image,North America,2888707,1,0.00003,34,0.006199,0.007808,8,10,18,0.063107
YOU20250609029421,YOU20250609029421,Entertainment,English,Video,North America,378,0,0.000025,44,0.004098,0.009499,5,13,18,0.02621
YOU20250609029433,YOU20250609029433,AI/ML,Portuguese,Text,North America,33335,0,0.000033,11,0.006901,0.006821,9,9,18,0.07664
YOU20250609029435,YOU20250609029435,Science,Spanish,Text,North America,87098,0,0.000025,33,0.005008,0.008172,6,12,18,0.023684
YOU20250609029447,YOU20250609029447,Sports,Spanish,Video,Oceania,8629,0,0.000025,11,0.004253,0.00915,5,13,18,0.032961
YOU20250609029476,YOU20250609029476,AI/ML,English,Text,North America,33199,1,0.000026,13,0.00483,0.007573,6,12,18,0.036399
YOU20250609029480,YOU20250609029480,Finance,Spanish,Text,North America,2541,0,0.00003,38,0.005986,0.006418,8,10,18,0.055845
YOU20250609029481,YOU20250609029481,Technology,English,Image,North America,11141,1,0.000021,37,0.002867,0.012276,3,15,18,0.008245
