emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,post_id
1.7217455,-1.1655143,-1.7691942,0.755294,-0.41898346,-3.9646456,-2.3883,-0.8714465,TIK20250706041603
-2.0569134,-2.878265,-1.8766931,0.26643175,-2.642292,-1.980714,-1.3155499,-1.7910597,TIK20250912138367
-2.0179582,-3.1403246,-3.7833846,-0.21770313,0.26975647,-1.165908,0.010991247,-0.5779439,TIK20250520016511
-2.3553472,1.5361412,-1.8972478,2.9729888,2.6876178,-1.8524269,-1.639506,0.47446045,TIK20250818130341
-2.585056,-2.6905603,-2.024661,0.58145744,1.9584134,-3.4706562,-0.34771955,-1.0148762,TIK20250806054070
0.8293085,-0.90462184,-1.8466109,2.0151327,-1.4636142,1.3953366,-3.5365558,-2.6317682,TIK20250904070584
-4.064825,-1.1107711,-0.39934337,1.8736664,-0.63995874,-0.2259522,-2.0459297,-1.4878907,TIK20250517013422
-0.3185641,-1.5982659,-0.39673778,4.301507,-1.8277932,-2.3328006,-0.8965661,0.5765522,TIK20250619111122
-0.5456119,-3.3186715,-2.4016187,1.7533891,1.6764762,-0.0289204,0.19018237,-2.73145,TIK20250831067540
-2.91969,-2.8002894,-2.0834103,1.2439394,2.3842509,-2.2727993,0.056580435,-1.0513532,TIK20250823064457
0.7865986,-1.3415804,-1.1616507,4.550491,1.1422251,0.8445132,-1.7627515,-0.37556306,TIK20250924082977
0.8621535,-1.953369,-1.263384,4.5191026,1.0918325,0.5575796,-1.100011,-0.40896988,TIK20250630038719
-2.0428588,-0.17201146,-1.7546488,0.612911,-3.3151908,-2.0187545,-2.912609,-0.70971805,TIK20251005145663
-0.18768,-0.46824396,-3.011161,2.9245257,-3.2940266,-0.8081363,0.49342197,-0.89387876,TIK20250830134108
2.7252834,-0.36246267,-3.2249436,2.4235811,1.3939791,-0.33767718,-2.4175236,-0.30238807,TIK20250512010819
-0.15788242,-3.0960915,-2.0193946,1.2265537,2.3936086,-2.5043683,-1.5566684,0.6554369,TIK20250926084075
0.10337443,-0.062153347,-3.5013363,-0.06475977,3.1220558,-1.8578581,-1.9864753,-1.0749044,TIK20250613031080
1.0250983,-2.3802605,-1.275515,4.4018335,0.8118476,0.5648878,-1.1965498,-0.66371745,TIK20250706116310
-2.3007278,-1.9174607,-2.9045665,-0.60307866,2.326571,-0.65865546,-1.95201,-2.4687805,TIK20250612108709
0.208155,0.01949461,-4.4655824,0.0035056681,0.54150796,0.31520525,-3.3467488,0.3940958,TIK20250922079152
-3.3307993,-2.022988,0.04413403,2.4085083,-0.6474163,-2.3408487,-1.7028658,0.021756718,TIK20250607028771
-1.9966173,0.33761588,0.72953874,3.4874806,0.3192338,-1.0417036,-2.1920786,-2.3808658,TIK20250903069810
-2.4049866,-0.028567327,0.43324223,2.5093288,-0.21625467,-1.8800507,-0.49424365,-1.3247664,TIK20250423092502
0.45439658,-0.0320256,-2.584686,1.3406771,-2.3186185,-3.9653673,-0.2989969,-0.67827326,TIK20250806054209
1.6262614,1.0576591,-1.4940227,4.02222,0.98311573,-2.0963256,-1.305117,-0.21479079,TIK20250918140162
-2.5431087,-2.763488,-1.2592894,0.87368274,-1.5193812,-0.39435896,-1.2376336,-3.0954628,TIK20250705039944
-0.53458124,0.10805537,-3.2532346,-0.48149106,0.41294977,-0.29508045,-1.8060641,-3.8209853,TIK20250718047216
-3.5526967,-0.91180927,-2.6888714,1.3384002,-1.6390516,-2.2898526,0.54611444,-0.1563553,TIK20250703115523
1.0889034,-1.0043185,-1.8807086,0.5984223,2.734368,-2.5840197,-2.1345131,-2.057272,TIK20250613031126
-2.5186303,-0.16129959,-3.867649,1.0953252,1.6444721,1.284825,-0.5421654,-2.3758566,TIK20250614031393
1.415264,-1.833567,-1.2760785,3.7773557,-0.49406177,-1.5469451,-2.7419379,1.5649095,TIK20251001144341
-1.2814184,-0.3206026,-2.458841,0.14422426,-1.3022963,-4.2249603,-0.083417796,-1.6861134,TIK20250530022929
-1.2457871,0.80302227,-2.7527287,2.1846783,-0.22848243,-0.26433235,-2.9925904,2.2112,TIK20250720047975
1.9559188,0.85153985,-1.7625492,4.3568263,0.56098765,-1.7046134,-1.0396928,-0.5037791,TIK20250820061933
-2.8833587,-1.8332837,-1.0853293,0.34532842,-2.2295692,-0.7015506,-1.9557006,-2.0246284,TIK20250925142373
-3.9824874,-2.1304915,-2.6015706,1.9128149,1.1204433,0.92063314,-0.7200878,-1.0248084,TIK20250525021286
-1.5153451,0.5018399,-0.8905796,1.3073579,-0.028655354,1.0604569,-1.5257071,-0.09046335,TIK20250423092582
-0.39165682,-2.9872687,-2.0853992,1.0196931,2.4687104,-2.4116387,-1.5989617,0.73077506,TIK20250625036128
0.38271084,-0.43444273,-2.3589418,3.0830345,-2.9939983,-1.077643,0.49320433,-1.3433391,TIK20250516100122
-1.1678342,-0.22734801,0.10828842,2.5923016,-0.23210904,0.14646007,-4.046417,-3.0282314,TIK20250914138873
-0.19861968,-1.4096166,-2.9982758,2.6042688,3.4526274,0.3322994,-1.149615,0.18335022,TIK20250510009691
0.40769845,-2.643134,-1.6079395,2.0891583,-0.17501783,0.6173161,-4.070045,0.6366615,TIK20250720047900
-1.5787017,-2.1810987,-4.538366,0.9366285,1.8912724,0.06318004,-0.9316913,1.1989381,TIK20250821063054
0.08011204,-2.9504814,-1.7990348,1.9033288,2.1961367,-3.1689954,-1.4134179,0.9192703,TIK20250625112915
-2.210572,1.1134605,-2.669783,1.353052,-2.6604502,0.6534198,-2.514925,-1.9033315,TIK20250525021204
-1.815656,0.1647982,-2.4160137,2.65112,-2.860301,0.31673068,-0.12819996,-2.6185482,TIK20251012089611
-0.080715485,-1.1028037,-2.899414,2.5052993,3.5901377,-0.41996694,-1.4300894,0.6655906,TIK20250519015983
2.0171628,-0.1425869,-3.6999102,3.0800278,1.0392543,0.0460697,-1.9528257,1.0243071,TIK20250815059280
-1.4862388,0.82091326,-2.533992,2.1969845,-0.6060325,-3.6927588,-0.7457156,1.623025,TIK20250621034474
-0.698092,-0.09021728,-1.4614335,-0.44876516,0.32044274,-3.2106173,-3.5771978,-2.960571,TIK20250830134106
-1.6298171,-1.4669564,-2.1623116,1.7333561,1.0576774,-2.2235827,1.2445965,-3.4878688,TIK20250919140379
-2.455748,0.2097131,-1.2934967,3.0946963,0.36902538,-0.15867713,0.031765986,-3.8460202,TIK20250618033109
-2.484695,-1.674354,-3.7806013,-1.0011246,0.52766436,-1.8232236,-1.3491352,0.33836696,TIK20250719047476
1.93197,-1.579547,-1.0165689,4.177415,1.2326331,-1.3125889,-0.69726175,-1.8653076,TIK20250919077907
-1.7878377,-0.09996854,-2.0563366,0.14674675,0.24539967,-4.324668,-0.5091681,-2.341291,TIK20250421092082
-0.57111186,0.14737044,-0.91131645,0.054782387,0.28032094,-3.0808766,-3.7080915,-2.7498055,TIK20250614109484
-0.1199275,0.34886184,-4.8087945,0.15436314,1.2809087,-1.8260305,0.25318167,-1.4210593,TIK20250522101839
-2.4041805,-2.9858925,-1.6486436,1.0973585,-0.42530864,-0.052684937,-0.7445328,-3.5975196,TIK20251013148136
-2.1861863,0.5687749,-0.72039163,0.9234958,-0.298885,-3.660631,-3.383389,-0.09363882,TIK20250513099032
1.2514628,-2.4225817,-4.2664046,1.1524693,-0.8846312,0.19984384,-0.9216596,0.18405055,TIK20250424093049
-2.1832142,-2.2151628,-3.963103,-0.9836136,0.55573636,-1.988927,-1.2256521,0.23858844,TIK20250530023587
0.5699795,-2.4576852,-4.45811,1.0014417,-0.6257263,-1.2055031,1.0919832,-1.8033475,TIK20250915075799
-1.5291605,-0.7260848,-3.587704,0.24403383,-2.7812128,0.6456128,-2.6424038,-0.650698,TIK20250601105298
-0.71397096,-4.186652,-2.2823617,-0.0599689,-0.80189294,-1.1167514,-2.2268584,-0.67158103,TIK20250712118381
-2.4345393,-0.40076932,-2.6551383,1.0422095,-0.66822416,1.9642669,-3.485715,-2.0326154,TIK20250515099602
0.3381571,0.08130967,-2.2984307,1.505794,-1.7470392,1.0628325,-4.410754,-1.424985,TIK20251011089563
1.1108738,-2.1321425,-4.268179,1.3619145,-0.5217461,1.1055807,-0.56164914,-1.1678796,TIK20250428094260
-2.8997514,0.5715408,-1.9284067,2.7459471,-0.91476506,1.7950585,-2.6846356,-0.9316349,TIK20250420000428
-2.1105783,-0.5570828,-0.91470593,1.1600696,-1.1552637,-0.84316695,-4.9344964,0.25811324,TIK20250922081248
-0.27047157,1.4943236,-1.415282,1.8607801,0.24810302,-1.6810077,-2.9002593,1.4903922,TIK20250924083184
-2.8484848,-1.009535,-4.4754324,0.37776342,-1.2408595,0.9027364,-0.4562242,-1.206635,TIK20250705040246
-0.25998163,1.3553158,-2.5650558,0.5951809,0.6545398,-4.050018,-0.7154796,-1.7352611,TIK20250606026760
0.9710909,-0.842898,-3.1992733,3.0055072,0.5571128,1.1915995,0.04052619,-2.8770618,TIK20250815059083
-1.5134528,-2.8750648,-3.6934571,-0.571991,-0.8442509,0.4148916,-1.5885657,-1.7193534,TIK20250710043933
2.1808276,-1.3378416,-2.85788,1.4423448,-2.7865047,-1.8030106,-1.3527064,-1.9260644,TIK20250822063943
0.48508543,-2.4200766,-2.036502,-0.23375316,1.4350896,-1.2241379,-2.6378183,-3.1233296,TIK20250419000054
0.09159838,-0.6517523,-3.057149,2.7140439,3.6547894,-0.33795968,-0.42250246,-0.71796787,TIK20250922080846
0.6853769,-0.2879746,-1.882926,1.8724209,-1.3807365,1.3033937,-3.8265474,-2.0980532,TIK20250624112462
0.619851,0.008870397,-2.1294441,1.8105891,-1.5152186,1.211241,-4.236391,-1.7981092,TIK20250922081320
-2.5045314,0.27155042,-1.6544175,0.6606521,-2.577477,-1.6413659,-3.9512713,-0.248319,TIK20250607028439
-3.1881912,0.57319176,-1.7582527,3.1752582,-0.78392625,1.7123778,-2.389625,-0.9346715,TIK20250519016072
-1.2956678,-0.61966527,-1.9445488,3.0806603,1.8209925,2.1437118,-1.8297651,-1.065432,TIK20250922080720
0.3383542,2.6424603,-3.118312,2.2799149,-1.017389,-1.4976006,-0.73652005,-0.6234562,TIK20250804052733
0.67352074,2.3146257,-2.3084733,1.4039549,1.2270892,-1.3816917,-2.9424636,-2.4415205,TIK20250922081625
-1.8418778,0.6197362,-0.38359544,2.8686883,-0.94719976,0.26514885,-3.9468164,0.23089422,TIK20250822064100
-0.5387458,-1.9363365,-0.1408171,3.6085126,1.9339851,-0.93724847,-0.7478227,-3.0991359,TIK20250716046963
-1.1957468,-0.40137476,0.17808662,2.458115,-0.6251953,-0.07505601,-4.347715,-3.0974603,TIK20250919077556
-1.8204076,-3.5877202,-0.42491674,1.8864104,0.4704014,0.2797738,-2.920305,-1.325603,TIK20250830134057
-1.06263,-3.239639,-2.360315,1.3274198,1.2816193,0.254604,-0.13483538,-3.024176,TIK20250904070145
0.6025718,2.5522206,-3.5481277,1.7383068,-0.1357951,-2.810565,-0.6648977,-1.2161087,TIK20250903069451
-1.3115648,-1.3293895,-0.37901682,1.7060167,-2.1225448,-3.7525039,-1.090809,-2.3663137,TIK20250421091946
-3.2857494,0.20136413,-1.1638197,0.6703341,1.9327246,-1.9215084,-2.0070426,-2.6679678,TIK20250729050907
-2.2226148,-3.7273734,-2.5888274,2.0763164,-0.7041056,1.1099612,-0.8584251,-0.36909425,TIK20250804052545
-3.8372211,-0.5430651,-2.2297497,1.8259746,-2.0031774,-1.6224594,-0.6642937,0.8285691,TIK20250602024939
0.72598124,1.2579447,-1.5644592,2.7156482,2.018956,-3.5143285,-1.8397623,-0.19954202,TIK20250924083395
-3.6399817,-0.92016536,0.13958292,2.243201,-1.0239859,-0.9647046,-1.9524329,-2.4160678,TIK20251001085188
-0.6533569,-0.78596294,0.18261138,1.7931585,-1.5514421,-3.671965,-1.4130168,-1.5096828,TIK20250819061817
-0.5740847,0.35573378,-3.3909504,0.15751146,0.6637781,0.53060925,-2.039242,-3.946998,TIK20250606106768
-3.130515,1.780248,-1.5543337,2.5860417,-0.46805665,0.70372254,-2.518967,-2.371693,TIK20250629037275
-0.16799138,0.5487339,-4.4598083,1.4208199,-0.32627165,1.6050235,-2.2377465,0.51031446,TIK20250901134682
-3.229868,-1.8486645,-2.1261733,2.2733793,1.2217366,-1.8970244,-0.6387108,1.7928315,TIK20250813128616
-1.0880796,-1.9863476,-1.050763,4.181647,-1.9867312,-2.0486271,-0.52102995,1.1871339,TIK20250509009539
0.1760726,-0.71195716,-3.4267912,1.9922589,-0.61765194,1.7123746,-1.3559496,0.6338476,TIK20250912074336
-2.1701376,-1.9684651,-2.7061172,-0.8136584,2.157609,-0.9078228,-2.081222,-2.2389936,TIK20250815059102
0.54690635,-2.2166388,-3.3999534,2.2124875,-0.49671155,-1.2280912,0.1373019,1.6370418,TIK20250826065284
1.5109031,0.6122997,-1.7416353,2.907894,1.4755096,-3.2637997,-1.177204,0.02159736,TIK20250719047562
1.185915,-0.9334392,-2.3305979,1.0366633,-2.229906,-1.2156645,-3.820836,0.48334756,TIK20250629114070
-3.635243,-1.3208907,-2.2798214,2.4117472,1.5301687,0.88705,-0.2715117,-1.0327871,TIK20250425093248
-0.19200626,-1.0701087,-2.8569121,2.961462,3.5005937,-0.67920667,0.078088455,-0.72569627,TIK20251001085651
-2.021164,-0.5741261,0.41392496,2.8048363,-0.46821055,-2.285509,-0.33144408,-2.2223554,TIK20251010147423
-1.7208296,0.88587916,-2.0842373,-0.6052614,0.30116275,-0.9603989,-2.0491002,-3.051824,TIK20251001085206
1.9451971,0.7368417,-2.5850642,1.3470999,1.061032,-1.6816854,-1.3760381,-3.159832,TIK20250527022012
-1.0118172,1.1875548,-3.9147642,3.4517577,1.2748353,0.008839469,-0.43690163,1.3110908,TIK20250421002089
-0.3891577,-1.7731723,-0.9641139,0.41889146,0.8155166,-1.9589211,-1.9074554,-4.147203,TIK20250828066757
-1.9495366,-0.020397013,-1.3505232,4.0634212,-2.1551173,-1.6365415,0.7109174,-1.0318623,TIK20250710043642
-2.11757,-2.0317338,-2.8362992,-0.75908065,2.092778,-0.6378602,-2.2162726,-2.2042983,TIK20250821062873
-3.4590666,-1.6930548,-2.0235388,2.3918881,-1.3673395,0.4052465,-1.5771788,1.1555645,TIK20251016149232
-0.30442753,-1.1324613,-1.0272789,3.5275037,0.05203693,-3.2974823,1.1853123,-1.4272106,TIK20250510098038
-0.9960226,-0.6765067,-2.0925765,3.5171347,1.7917347,-0.70746136,-1.6663805,2.3080127,TIK20250607027894
-2.3815634,-0.08432426,-3.4499512,-0.94302064,1.0962224,-0.24775164,-3.3346746,-1.4690357,TIK20250714046073
2.5059543,-0.9963123,-2.5096943,2.7400706,0.35376033,-3.2867303,-0.7771699,0.22042385,TIK20250507097218
-2.264136,-2.9936395,-1.6125412,0.772291,-0.36902374,-0.20273963,-0.6114162,-3.3831456,TIK20250604025457
-1.2507226,-0.77614444,-0.4536888,1.0523905,0.13015029,-3.4701378,-3.7871537,0.5776994,TIK20250908137024
0.3291355,-1.8916924,-1.5041596,3.8448062,1.6166328,1.6488686,-1.9217784,-1.4664701,TIK20250521017447
-1.6617903,-2.89966,-2.1638894,0.3283198,-2.9766307,-2.1323025,-1.2665637,-1.4451998,TIK20250429094348
-3.0901167,-3.5190516,-3.318983,0.43471447,-0.19072768,-0.6291105,-0.71567684,0.18688536,TIK20250510098174
-0.61371195,1.5616012,-1.7518194,1.2159798,-0.0425975,-0.46737018,-5.0542536,-0.9672912,TIK20250426004032
-0.86775064,0.39798427,0.334497,3.9235544,0.025188485,-2.2791293,-3.0754354,0.30862373,TIK20250517013730
-2.882162,-0.22615778,-1.3440198,2.3925188,-0.6352551,-1.4369212,0.5382879,-3.6392446,TIK20250820130994
0.46331638,-1.7060248,-2.8768976,3.6245081,0.2411726,-1.7605164,0.37073776,1.739785,TIK20250527021974
0.18487369,-0.9115164,-0.58596456,2.2528734,-3.2212136,-1.3978735,-2.885728,-2.1422331,TIK20250804052884
-0.49231994,-0.48565957,-3.6612198,2.8378334,-0.72756165,2.1662729,-1.2418169,0.37325433,TIK20250513012032
-0.47121876,-0.6980316,-3.8618245,2.7551546,-0.7530307,1.8315071,-0.8496769,0.5697034,TIK20250522018418
-2.9509025,1.1187272,-2.6000648,0.5968873,-1.6000341,-1.729753,-0.48675376,-2.6520061,TIK20251007088677
-0.7881356,-1.628744,-0.68985105,1.0868485,0.39418763,-0.88459706,-2.4006376,-4.565128,TIK20250515012561
1.5779744,-1.0298607,-0.64095426,4.5368137,0.9347876,-0.9673377,-1.0204704,-1.4956517,TIK20250616110045
-3.1447108,0.021111032,-1.3985629,2.6938512,-0.19687758,-1.0808709,0.40172723,-3.5986114,TIK20250523102370
-0.43136457,-0.37641495,-3.9277642,0.931338,-2.5393937,-1.762706,-1.96756,1.7208765,TIK20250619033410
2.1619165,-1.1951689,-2.2872238,2.7436812,1.7206436,-3.0995822,-1.7320575,0.7267719,TIK20251008146736
-0.6218036,-2.8889933,-3.865572,-0.51190126,-0.23233357,-2.5987408,-0.27101108,-0.37938982,TIK20250714045955
-1.6483676,1.2405303,-1.9930944,3.6245394,1.7748171,-2.3961036,0.89753854,-1.5036271,TIK20250713118608
-0.43744624,-3.3976443,-1.7511116,-0.059555892,-0.5856504,-2.2052498,-2.6215768,0.3043353,TIK20250820130989
-1.4564519,-1.6555775,-1.8925408,4.3380857,1.0068098,0.09601462,-0.55961066,1.5630609,TIK20250816059452
0.07069955,-0.75173426,-3.4279478,2.5477872,-3.580192,-0.77122533,0.026759049,-0.65370214,TIK20250906136362
-1.475393,0.7923104,-1.9972035,1.0420547,1.4392989,0.049259856,-2.0915334,-4.070021,TIK20250604025473
-1.5832206,-0.8449706,-0.8298648,0.3553533,-0.3864398,-3.6066966,-3.7520719,0.23009452,TIK20250519015234
-1.2478778,-2.1578166,-3.9620395,-0.93432635,0.13356651,-1.9901174,-0.57044387,-0.24501571,TIK20250617032543
1.6224092,0.8033007,-4.647857,1.2937483,-1.0180049,-0.2141024,-0.98598135,-0.8939819,TIK20250609029244
-0.92255163,-0.7575584,-1.5860443,3.8318424,1.4443743,2.0636184,-1.7063413,-1.9171966,TIK20250505007203
0.26252216,-0.555904,-2.8717005,0.51924324,3.5129657,-2.088308,-1.8217263,-1.2691493,TIK20250513011299
0.11125041,1.7429322,-2.0149434,1.6472814,2.6347015,-1.1590807,-2.5131593,-1.9651217,TIK20251006088173
-0.20111866,-3.010848,-4.254097,-0.09442849,-0.3647052,-1.6155398,0.33383426,-1.2968986,TIK20250828066926
-0.08220943,0.47328368,-2.702771,1.747165,-2.0047536,-3.9433482,0.32264113,-1.0020437,TIK20250904135633
1.4511164,0.30295372,-4.463875,1.9952928,1.27149,-2.1250963,-0.49288332,0.97287935,TIK20250719047696
-1.5850934,-1.2062311,-2.2947206,1.3809161,0.99194914,-2.3796623,1.0670506,-3.6585207,TIK20250719047477
-0.23488553,-0.8721943,-3.5817611,3.115787,-1.0467255,1.9577038,-0.7665845,0.19329588,TIK20250426003724
-2.7408645,-1.2801547,-3.3389282,1.3110399,-0.71537626,-2.768271,1.4834135,-0.6670146,TIK20250903135361
0.73712844,0.9646549,-1.9627793,3.1974347,1.1619437,0.7803659,-3.7459993,-0.10714049,TIK20250617032586
0.10372359,-1.3858061,-0.5626035,4.213581,-1.9372694,-2.1578982,-0.7455455,0.3884677,TIK20250823064513
1.7585158,-2.1854396,-1.5965898,3.6137676,-0.78402674,-1.7088318,-2.2436798,1.3559604,TIK20250530022473
0.013200566,-0.6362857,-2.4086492,3.174416,0.5696607,0.62028676,0.5552976,-3.4659119,TIK20250510009709
-0.73171866,0.3083392,-3.3128188,0.30796123,0.4541729,0.58782077,-1.9275013,-4.075786,TIK20250613030909
-0.98368317,-0.66921777,-2.3481886,2.8769293,2.6255558,-0.532561,-2.3269832,1.9472737,TIK20250817060968
1.4608684,0.5348432,-0.94705164,3.4190087,0.8937352,-2.534434,-2.0906975,0.48881662,TIK20250719047686
-1.3312261,2.5572193,-0.7057792,3.0029602,-0.09274838,-2.2839715,-1.3117373,-2.1438727,TIK20250922080924
-1.6599572,2.0547583,-1.7198244,2.5944138,0.38436782,-2.4382577,0.32132578,-2.1242106,TIK20250505007559
-1.5174749,1.6422237,-1.1468868,2.9487638,1.5632051,-2.8353815,-0.17858693,-2.3465993,TIK20250625035771
-1.69663,0.45804283,-2.2485301,2.267278,-1.3676368,-3.7552814,-1.0079623,1.7586697,TIK20250829067125
0.8487377,0.7288393,-3.2730858,1.4256067,1.549412,-2.174877,0.24718434,-3.1835988,TIK20250430094758
-3.0065675,-3.2062416,-3.377972,0.18854472,0.19696914,-0.6074957,-0.60579807,0.026291488,TIK20250902134913
-1.199352,-0.5433248,-2.942103,0.49738067,0.7281301,-0.35846686,-3.791844,1.7478701,TIK20250421001810
-0.2235325,1.5794908,-2.7137313,0.56981313,0.49380141,-3.983204,-0.93210423,-1.571949,TIK20251017149566
-0.8263321,-0.45498657,-3.1237805,0.4751633,0.7023419,-0.0064126835,-3.7959023,1.5035193,TIK20250711117947
-0.96556973,2.080071,-2.94429,2.2873204,-0.5053017,0.12601258,-0.46188572,-3.4287076,TIK20250706041786
-0.7874886,-0.11638683,0.6969304,2.587432,0.78485787,-2.7765033,-3.2331743,-2.401685,TIK20250901134806
-3.7133474,0.40457,-1.4603207,0.19379596,0.8455367,-2.6833284,-2.1507823,-2.0139382,TIK20250617032724
1.2619982,-1.9699721,-1.6742282,3.0694716,-1.7391723,0.20018984,-0.7554531,-3.0727959,TIK20250616109945
-3.7757702,-0.53380984,-2.3394485,1.693057,-2.2002804,-1.7719038,-0.43237215,0.40678895,TIK20251006146098
-2.6684768,-2.837772,-1.5891455,0.7690821,0.9782628,-3.5879564,-0.48540556,-0.6602754,TIK20250815058740
-2.8643107,1.7541227,-1.7011544,1.900645,-1.3233236,0.4114933,-2.7153401,-2.4304032,TIK20250731124336
-2.638176,-2.7047198,-1.591302,0.9412959,1.6910753,-3.182671,-0.34561545,-0.6564725,TIK20250925083578
-0.10434976,-0.19447114,-5.1051636,1.0169777,0.018186362,1.1491538,-1.9982051,0.7271963,TIK20250817060759
-3.6490867,0.47634006,-2.7918653,1.3996656,1.5167509,-2.329942,0.006458458,-0.08627164,TIK20250815058574
-0.9177329,2.1646156,-0.6422346,3.6534503,-1.2111896,-1.24236,-1.5710415,-1.3354744,TIK20250905136072
-0.92510414,2.6763139,-2.209314,1.673281,-1.9276841,-1.9037181,-2.5674262,-0.8597378,TIK20250524019800
-0.24662378,-1.1025035,-0.43732184,3.1233165,-3.2628841,-0.566163,-2.9218292,-1.3178104,TIK20250809056221
1.2082796,2.006347,-2.1188002,1.2547652,0.028676819,-1.8644542,-2.7838712,-2.5779903,TIK20251008146732
0.1057005,1.7500147,-1.5436267,3.5424867,-0.1401634,-1.2785016,-0.31627083,-3.3709435,TIK20250814129016
-2.844111,-2.3599217,-1.498884,-0.4235548,-0.494244,-0.9320635,-3.6519346,-1.420707,TIK20251004086939
-3.7176437,-2.336915,-1.9599314,2.3704226,1.2813648,0.88866067,-0.6649195,-0.94732946,TIK20250915076188
0.7977397,-2.350514,-1.2513629,1.9762549,0.07204706,0.20429356,-4.4235067,0.12042464,TIK20250831134266
-0.43725932,-2.8820388,-4.1186304,-0.60765785,0.0293125,-2.3753467,-0.13764425,-0.9645026,TIK20250612108739
0.3045852,0.541556,-2.6801386,1.2277825,-1.3365012,1.1188085,-4.308828,-1.5575968,TIK20250522018213
-1.0011011,2.0946457,-1.3115162,2.786594,-0.37052888,-3.0038917,-0.30779555,-2.6353393,TIK20250922080050
0.90857226,-0.10154409,-3.3501813,0.9147664,-0.1619303,-2.5358913,-2.5886252,1.853906,TIK20251007088628
-2.847777,0.11122493,-3.7543454,1.1098429,2.213926,0.98117024,-0.8775121,-1.7221621,TIK20250922078619
-1.2688477,0.5817871,-2.1432884,2.0178635,-0.06526907,-0.19271407,-2.8425941,2.0952773,TIK20250513011728
-2.6836152,-0.51786083,-2.5196652,-0.28422567,-0.96468204,-4.106427,-1.2856362,-0.45872688,TIK20250928084455
-3.2174964,-1.4255606,-2.3833435,1.587461,1.8467498,0.78182125,-0.3306965,-1.5265231,TIK20250521101733
-1.3240949,-1.6171478,-1.9105027,-0.86958706,-1.3354542,-0.9601565,-3.973628,-2.3170834,TIK20250908072993
-2.3037138,-3.107366,-0.37567055,1.4221578,1.0872351,-0.21088669,-3.3669415,-1.2425005,TIK20250529022220
-0.74457306,-0.469955,-3.716338,2.3208394,-2.7924175,-0.9818291,0.840141,-0.042853888,TIK20250922080896
-0.4058771,0.65993273,-3.8202956,3.4005132,2.0168009,0.59651977,-0.29352543,0.5118161,TIK20250726050397
-1.4226371,1.5029824,-1.805278,4.135551,1.2358552,-1.7881021,0.7882958,-1.3198417,TIK20250502095441
-1.0850327,2.6846106,-3.1185255,1.1464676,-1.8669477,-1.7724315,-2.520415,-0.45196468,TIK20250610029753
-2.3702092,1.2444378,-4.441212,2.1777792,0.3768898,-0.18290961,0.74823165,-0.45467642,TIK20250630037865
