post_id,hour_of_day,day_of_week,is_weekend,user_id,followers,account_age_days,verified,content_length,num_hashtags,sentiment_positive,sentiment_negative,toxicity_score,hour_sin,hour_cos,day_sin,day_cos,has_media,many_hashtags,long_content,sentiment_intensity,high_toxicity,topic_Business,topic_Climate,topic_Education,topic_Entertainment,topic_Fashion,topic_Finance,topic_Food,topic_Gaming,topic_Health,topic_Politics,topic_Science,topic_Sports,topic_Technology,topic_Travel,language_Chinese,language_English,language_French,language_German,language_Hindi,language_Japanese,language_Korean,language_Portuguese,language_Spanish,media_type_Link,media_type_Poll,media_type_Text,media_type_Video,location_Asia,location_Europe,location_North America,location_Oceania,location_South America,location_Unknown,popularity,Authority,Hub,pageranks,modularity_class,eigencentrality
TIK20250805126143,21,1,0,user_384377,3759,1628,0,80,0,0.037,0.88,77.1,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,1,0,0,0.88,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0.0,8.6e-05,16,0.292026
TIK20250508009117,22,3,0,user_303711,331,1287,0,67,2,0.157,0.207,10.8,-0.5000000000000004,0.8660254037844384,0.4338837391175582,-0.900968867902419,0,0,0,0.636,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.000223,0.000223,9.7e-05,27,0.36986
TIK20251015148923,18,2,0,user_125299,240,2665,0,152,3,0.088,0.716,66.6,-1.0,-1.8369701987210294e-16,0.9749279121818236,-0.2225209339563143,1,0,1,0.716,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1e-06,1e-06,8.7e-05,5,0.281552
TIK20250610029658,16,1,0,user_349157,334,2890,0,52,3,0.248,0.0,0.0,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0,0,0,0.755,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1.2e-05,1.2e-05,7.3e-05,9,0.254138
TIK20250521101676,20,2,0,user_476259,1016,3234,0,148,1,0.208,0.191,17.4,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143,1,0,1,0.601,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,7.3e-05,15,0.271232
TIK20250711117853,5,4,0,user_434403,1140,3525,0,100,1,0.093,0.881,56.8,0.9659258262890684,0.2588190451025207,-0.433883739117558,-0.9009688679024191,1,0,0,0.881,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2e-06,2e-06,7.5e-05,15,0.231842
TIK20250424003554,22,3,0,user_96468,14548,3281,0,147,2,0.089,0.224,15.5,-0.5000000000000004,0.8660254037844384,0.4338837391175582,-0.900968867902419,1,0,1,0.687,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0.0,8.5e-05,18,0.31701
TIK20250828066950,18,3,0,user_191778,435545,1427,0,94,2,0.148,0.883,78.4,-1.0,-1.8369701987210294e-16,0.4338837391175582,-0.900968867902419,1,0,0,0.883,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0.047646,0.047646,6.9e-05,8,0.328136
TIK20250818061531,16,0,0,user_284865,34990,913,0,123,2,0.62,0.035,0.0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,1,0,0,0.62,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1.9e-05,1.9e-05,7.3e-05,33,0.258693
TIK20250524019775,21,5,1,user_114244,2,1828,0,89,1,0.067,0.872,83.9,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,0,0,0,0.872,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.000126,0.000126,0.000106,17,0.537641
TIK20250519015568,19,0,0,user_285955,21,2878,0,107,4,0.861,0.082,0.0,-0.9659258262890684,0.2588190451025203,0.0,1.0,1,0,0,0.861,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0,8.4e-05,31,0.359881
TIK20250605106537,21,3,0,user_10059,272,489,0,52,1,0.076,0.906,86.1,-0.7071067811865477,0.7071067811865474,0.4338837391175582,-0.900968867902419,1,0,0,0.906,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1e-06,1e-06,8.7e-05,5,0.288953
TIK20250520101193,15,1,0,user_221641,187,806,0,266,2,0.827,0.146,0.0,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,1,0,1,0.827,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.000987,0.000987,8.4e-05,27,0.347027
TIK20250805053269,8,1,0,user_280997,305,1870,0,63,2,0.096,0.633,47.2,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,1,0,0,0.633,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1e-06,1e-06,8.6e-05,9,0.298889
TIK20250601024493,17,6,1,user_267568,2058,3519,0,20,0,0.773,0.099,4.1,-0.9659258262890684,-0.2588190451025206,-0.7818314824680299,0.6234898018587334,1,0,0,0.773,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6e-06,6e-06,9.8e-05,12,0.349755
TIK20250504096134,15,6,1,user_151632,871,234,0,146,5,0.939,0.052,0.0,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,1,1,1,0.939,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,0.0,7.2e-05,7,0.282882
TIK20250902068933,19,1,0,user_71921,8010,973,0,36,2,0.793,0.069,0.0,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,1,0,0,0.793,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,4e-06,4e-06,8.7e-05,14,0.290001
TIK20250924082577,9,2,0,user_232953,73,2965,0,132,0,0.025,0.947,60.7,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.2225209339563143,1,0,0,0.947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,8.5e-05,28,0.322185
TIK20251007088371,12,1,0,user_192455,205,2230,0,83,0,0.103,0.261,25.9,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,1,0,0,0.635,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,7e-05,7e-05,8.4e-05,13,0.328998
TIK20250922079164,13,0,0,user_412624,1582,346,0,49,2,0.028,0.687,56.0,-0.2588190451025208,-0.9659258262890684,0.0,1.0,1,0,0,0.687,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5e-06,5e-06,8.3e-05,23,0.365483
TIK20250923082520,21,1,0,user_302192,1099,2413,0,82,1,0.934,0.113,0.0,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,0,0,0,0.934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1e-06,1e-06,7.5e-05,15,0.220188
TIK20251001144313,14,2,0,user_211199,853,1054,0,297,4,0.631,0.066,2.6,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.2225209339563143,1,0,1,0.631,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,7.2e-05,7,0.282365
TIK20251006146047,19,0,0,user_243807,2803,1342,0,126,0,0.057,0.292,14.6,-0.9659258262890684,0.2588190451025203,0.0,1.0,0,0,0,0.651,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0,8.7e-05,10,0.280761
TIK20250918140167,16,3,0,user_235532,105079,3054,0,178,3,0.087,0.771,91.9,-0.8660254037844385,-0.5000000000000004,0.4338837391175582,-0.900968867902419,1,0,1,0.771,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0.001839,0.001839,8e-05,32,0.450199
TIK20250630038226,18,0,0,user_127256,154,3442,0,56,2,0.782,0.116,8.2,-1.0,-1.8369701987210294e-16,0.0,1.0,1,0,0,0.782,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,2.3e-05,2.3e-05,7.4e-05,27,0.246606
TIK20250809127303,16,5,1,user_152420,761,3295,0,201,1,0.081,0.695,68.7,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,1,0,1,0.695,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.000108,7,0.4831
TIK20250426093647,20,5,1,user_153156,187455,981,0,186,3,0.778,0.021,20.9,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,0,1,0.778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0.015506,0.015506,9.4e-05,8,0.457041
TIK20250428004552,21,0,0,user_73730,270,2361,0,67,5,0.841,0.091,0.0,-0.7071067811865477,0.7071067811865474,0.0,1.0,0,1,0,0.841,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1e-06,1e-06,8.4e-05,5,0.347295
TIK20250705041448,22,5,1,user_447353,169,657,0,27,2,0.927,0.062,0.0,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,1,0,0,0.927,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0.000115,0.000115,9.6e-05,27,0.3789
TIK20251006088262,22,0,0,user_282836,668,1522,0,89,3,0.759,0.016,8.9,-0.5000000000000004,0.8660254037844384,0.0,1.0,0,0,0,0.759,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1e-06,1e-06,8.3e-05,25,0.341811
TIK20250520101366,20,1,0,user_394551,3333,1080,0,103,0,0.181,0.107,38.1,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,0,0,0.712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0.0,7.4e-05,16,0.240994
TIK20250508097361,10,3,0,user_312693,4974,275,0,165,1,0.807,0.135,25.4,0.4999999999999999,-0.8660254037844387,0.4338837391175582,-0.900968867902419,0,0,1,0.807,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1e-06,1e-06,7.5e-05,26,0.217683
TIK20250604106282,23,2,0,user_306054,6620,2631,0,191,0,0.787,0.125,0.0,-0.2588190451025215,0.965925826289068,0.9749279121818236,-0.2225209339563143,1,0,1,0.787,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1e-06,1e-06,7.2e-05,24,0.260108
TIK20250929143664,15,0,0,user_132998,178711,1496,0,242,1,0.076,0.218,7.3,-0.7071067811865471,-0.7071067811865479,0.0,1.0,0,0,1,0.706,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.006805,0.006805,7.3e-05,8,0.26186
TIK20250723049103,15,2,0,user_10373,419951,1326,0,134,0,0.137,0.16,31.1,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.2225209339563143,1,0,0,0.702,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.09633,0.09633,7.8e-05,8,0.526406
TIK20250509009564,22,4,0,user_187727,711,1499,0,63,0,0.108,0.776,55.5,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0,0,0,0.776,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0,8.6e-05,25,0.283907
TIK20250805054008,22,1,0,user_266612,734,3196,0,133,3,0.779,0.046,0.0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,1,0,0,0.779,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,6.3e-05,25,0.171954
TIK20250505007406,19,0,0,user_433814,59,3072,0,105,0,0.18,0.076,0.0,-0.9659258262890684,0.2588190451025203,0.0,1.0,1,0,0,0.744,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1e-06,1e-06,8.1e-05,28,0.425812
TIK20250731052022,19,3,0,user_387428,43629,1748,0,62,4,0.708,0.126,19.9,-0.9659258262890684,0.2588190451025203,0.4338837391175582,-0.900968867902419,1,0,0,0.708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.000183,0.000183,7.4e-05,33,0.233755
TIK20250709117504,22,2,0,user_489730,139,3128,0,74,1,0.807,0.089,24.1,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.2225209339563143,1,0,0,0.807,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.000113,0.000113,7.5e-05,22,0.224717
TIK20250708117050,17,1,0,user_359099,1313,1375,0,122,2,0.772,0.052,0.0,-0.9659258262890684,-0.2588190451025206,0.7818314824680298,0.6234898018587336,0,0,0,0.772,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1e-06,1e-06,8.4e-05,2,0.340565
TIK20250528103878,19,2,0,user_334790,40348,2560,0,265,4,0.699,0.021,9.2,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.2225209339563143,1,0,1,0.699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.000256,0.000256,8.5e-05,33,0.314738
TIK20250716119771,21,2,0,user_238879,16,3113,0,289,1,0.734,0.06,13.4,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.2225209339563143,1,0,1,0.734,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,6e-05,31,0.228135
TIK20250513012221,21,1,0,user_479856,67437,3460,0,30,3,0.926,0.145,24.9,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,1,0,0,0.926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,7.6e-05,7.6e-05,7.1e-05,6,0.278936
TIK20250619033497,14,3,0,user_473831,14,690,0,66,1,0.14,0.226,7.6,-0.4999999999999997,-0.8660254037844388,0.4338837391175582,-0.900968867902419,1,0,0,0.634,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,7.3e-05,31,0.255008
TIK20250910137517,14,2,0,user_142379,229,1933,0,74,1,0.662,0.059,0.0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.2225209339563143,1,0,0,0.662,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,5e-06,5e-06,7.3e-05,5,0.266324
TIK20250602105597,21,0,0,user_429602,445,406,0,290,0,0.811,0.099,9.4,-0.7071067811865477,0.7071067811865474,0.0,1.0,1,0,1,0.811,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2.2e-05,2.2e-05,8.9e-05,21,0.257308
TIK20251004086993,19,5,1,user_263544,133,63,0,16,2,0.1,0.856,83.3,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,1,0,0,0.856,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.000499,0.000499,8.6e-05,22,0.295578
TIK20250727123062,14,6,1,user_415471,18098,2020,0,100,3,0.75,0.034,0.0,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,1,0,0,0.75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1e-06,1e-06,0.000109,30,0.44547
TIK20250726122805,17,5,1,user_58416,24204,2001,0,32,2,0.605,0.138,8.2,-0.9659258262890684,-0.2588190451025206,-0.9749279121818236,-0.2225209339563146,0,0,0,0.605,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3e-06,3e-06,0.000101,19,0.309732
TIK20251008088837,22,2,0,user_171254,431,3029,0,119,2,0.205,0.138,24.5,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.2225209339563143,1,0,0,0.657,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,7e-06,7e-06,8.7e-05,21,0.283008
TIK20250915075709,15,0,0,user_397467,34724,664,0,61,2,0.056,0.163,0.0,-0.7071067811865471,-0.7071067811865479,0.0,1.0,1,0,0,0.781,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1.6e-05,1.6e-05,7.4e-05,33,0.25152
TIK20250630114373,13,0,0,user_230910,716,1388,0,39,0,0.175,0.094,0.0,-0.2588190451025208,-0.9659258262890684,0.0,1.0,1,0,0,0.731,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0,0.0,8.7e-05,25,0.2756
TIK20250920078190,18,5,1,user_313166,4569,2067,0,70,2,0.045,0.928,100.0,-1.0,-1.8369701987210294e-16,-0.9749279121818236,-0.2225209339563146,1,0,0,0.928,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1e-06,1e-06,7.3e-05,26,0.263019
TIK20250816059606,16,5,1,user_201885,2732,2738,0,106,4,0.043,0.712,77.5,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,1,0,0,0.712,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0.0,0.000108,10,0.463101
TIK20250625035707,15,2,0,user_137445,6478,1358,0,138,1,0.837,0.119,35.4,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.2225209339563143,0,0,0,0.837,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,8.3e-05,24,0.35891
TIK20251001084869,12,2,0,user_238025,2567,2514,0,115,4,0.908,0.08,9.1,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.2225209339563143,1,0,0,0.908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1e-06,1e-06,7.3e-05,10,0.267441
TIK20250607028371,19,5,1,user_316759,16508,3300,0,90,1,0.123,0.783,50.8,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,1,0,0,0.783,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0.0,0.0,0.000108,30,0.49254
TIK20250618110521,11,2,0,user_298134,8460,1407,0,140,2,0.132,0.929,58.1,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.2225209339563143,0,0,0,0.929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0,8.4e-05,3,0.341802
TIK20250501095324,21,3,0,user_348603,1373,3329,0,92,4,0.739,0.057,22.8,-0.7071067811865477,0.7071067811865474,0.4338837391175582,-0.900968867902419,0,0,0,0.739,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3e-06,3e-06,7.3e-05,2,0.264088
TIK20250729123874,20,1,0,user_237769,650,549,0,34,3,0.082,0.925,63.6,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,1,0,0,0.925,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,7.3e-05,25,0.251779
TIK20250603105830,18,1,0,user_441729,2070,3439,0,239,2,0.675,0.023,27.3,-1.0,-1.8369701987210294e-16,0.7818314824680298,0.6234898018587336,1,0,1,0.675,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,7e-06,7e-06,8.5e-05,12,0.337853
TIK20250625036036,19,2,0,user_177228,0,458,0,11,2,0.194,0.061,27.1,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.2225209339563143,0,0,0,0.746,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6.2e-05,6.2e-05,7.7e-05,17,0.24818
TIK20250530104634,22,4,0,user_263749,64,3057,0,291,2,0.228,0.246,29.2,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0,0,1,0.526,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0,8.3e-05,28,0.385703
TIK20251001144287,13,2,0,user_282052,1481,802,0,223,3,0.826,0.086,0.0,-0.2588190451025208,-0.9659258262890684,0.9749279121818236,-0.2225209339563143,1,0,1,0.826,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4.9e-05,4.9e-05,8.7e-05,0,0.290908
TIK20250824132115,16,6,1,user_398146,25695,2111,0,259,4,0.765,0.082,0.0,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,1,0,1,0.765,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,9e-06,9e-06,8.6e-05,19,0.30083
TIK20250822063456,9,4,0,user_45296,408,2903,0,35,4,0.121,0.063,1.7,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,1,0,0,0.816,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2e-06,2e-06,8.4e-05,21,0.319536
TIK20250430094855,17,2,0,user_298582,396,1348,0,110,0,0.602,0.054,10.0,-0.9659258262890684,-0.2588190451025206,0.9749279121818236,-0.2225209339563143,0,0,0,0.602,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1e-06,1e-06,7.3e-05,21,0.254426
TIK20250922079885,16,0,0,user_27679,83,782,0,83,3,0.06,0.793,69.3,-0.8660254037844385,-0.5000000000000004,0.0,1.0,1,0,0,0.793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4e-06,4e-06,7.1e-05,29,0.307664
TIK20250819061732,12,1,0,user_204393,727,3544,0,17,2,0.211,0.045,0.0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0,0,0,0.744,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0.0,0.0,8.7e-05,25,0.293246
TIK20250629037254,19,6,1,user_353463,10016,2143,0,100,4,0.148,0.761,58.8,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,1,0,0,0.761,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,9.5e-05,3,0.417788
TIK20250906136427,21,5,1,user_443529,331643,1938,0,166,0,0.075,0.835,61.4,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,1,0,1,0.835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0.106948,0.106948,8.7e-05,8,0.613628
TIK20250706041946,16,6,1,user_306959,1648,2216,0,122,2,0.716,0.024,16.4,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,0,0,0,0.716,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2e-06,2e-06,9.7e-05,23,0.376079
TIK20250628113860,18,5,1,user_315432,16888,2680,0,185,2,0.034,0.679,85.3,-1.0,-1.8369701987210294e-16,-0.9749279121818236,-0.2225209339563146,1,0,1,0.679,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,9e-05,30,0.25432
