Id,Label,platform,hour_of_day,day_of_week,is_weekend,user_id,followers,account_age_days,verified,topic,language,content_length,media_type,num_hashtags,sentiment_category,sentiment_positive,sentiment_negative,sentiment_neutral,toxicity_score,location,hour_sin,hour_cos,day_sin,day_cos,has_media,many_hashtags,long_content,sentiment_intensity,high_toxicity,popularity,Degree,Weighted Degree,Authority,Hub,pageranks,componentnumber,modularity_class,clustering,triangles,eigencentrality,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
TIK20250601024907,TIK20250601024907,TikTok,23,6,1,user_468025,3041,2033,0,Technology,French,136,Video,1,Positive,0.743,0.129,0.128,0,Europe,-0.258819,0.965926,-0.781831,0.62349,1,0,0,0.743,0,1,7,8.4,0,0,0.000098,0,10,0.190476,4,0.37342,19,0.091332,0.099479,5769.977492
TIK20250602024931,TIK20250602024931,TikTok,16,0,0,user_42573,152,592,0,Technology,English,22,Video,1,Positive,0.807,0.055,0.138,8.9,North America,-0.866025,-0.5,0,1,1,0,0,0.807,0,0,6,6.8,0.000019,0.000019,0.000086,0,27,0.066667,1,0.333301,16,0.093278,0.100342,7615.362405
TIK20250602024939,TIK20250602024939,TikTok,19,0,0,user_224379,1890,3435,0,Gaming,English,65,Video,1,Negative,0.012,0.71,0.278,29.3,Asia,-0.965926,0.258819,0,1,1,0,0,0.71,0,0,6,6.8,0.000001,0.000001,0.000084,0,23,0.066667,1,0.32077,18,0.089221,0.096672,7458.89365
TIK20250602024958,TIK20250602024958,TikTok,21,0,0,user_432083,48,3040,0,Business,English,69,Text,2,Neutral,0.278,0,0.743,0,Europe,-0.707107,0.707107,0,1,0,0,0,0.743,0,0,5,6.8,0,0,0.000072,0,20,0.1,1,0.273423,19,0.080471,0.087739,704.571893
TIK20250603024970,TIK20250603024970,TikTok,9,1,0,user_219533,70950,3208,0,Food,Spanish,97,Image,2,Negative,0.138,0.815,0.046,61.5,Europe,0.707107,-0.707107,0.781831,0.62349,1,0,0,0.815,0,1,6,6.8,0.000096,0.000096,0.000085,0,6,0.066667,1,0.298909,17,0.090664,0.097341,1526.79866
TIK20250603024972,TIK20250603024972,TikTok,10,1,0,user_304741,135182,610,0,Gaming,English,75,Poll,4,Positive,0.798,0.049,0.152,8.6,Asia,0.5,-0.866025,0.781831,0.62349,1,0,0,0.798,0,1,5,6.8,0.00278,0.00278,0.000071,0,32,0,0,0.292927,18,0.086082,0.09358,2456.602903
TIK20250603024974,TIK20250603024974,TikTok,10,1,0,user_416071,159,3363,0,Health,English,53,Image,3,Positive,0.885,0.031,0.083,0,North America,0.5,-0.866025,0.781831,0.62349,1,0,0,0.885,0,0,5,6.8,0.000013,0.000013,0.000074,0,27,0,0,0.241214,16,0.093224,0.100657,38113.505019
TIK20250603024976,TIK20250603024976,TikTok,10,1,0,user_236640,2017,1368,0,Education,English,18,Video,1,Negative,0.076,0.787,0.137,56.7,North America,0.5,-0.866025,0.781831,0.62349,1,0,0,0.787,0,0,4,6.8,0.000001,0.000001,0.000062,0,12,0.166667,1,0.189413,19,0.080345,0.086212,1554.137493
TIK20250603024990,TIK20250603024990,TikTok,11,1,0,user_49809,439,1864,0,Gaming,English,101,Image,1,Neutral,0.171,0.222,0.608,7.6,North America,0.258819,-0.965926,0.781831,0.62349,1,0,0,0.608,0,0,5,6.8,0.000011,0.000011,0.000073,0,21,0,0,0.261989,19,0.082765,0.089866,4399.621792
TIK20250603025001,TIK20250603025001,TikTok,11,1,0,user_446657,13,2541,0,Finance,English,14,Text,1,Neutral,0.1,0.07,0.83,0,Europe,0.258819,-0.965926,0.781831,0.62349,0,0,0,0.83,0,0,6,8,0,0,0.000085,0,31,0.266667,4,0.316815,19,0.08745,0.09462,6781.653118
TIK20250603025002,TIK20250603025002,TikTok,12,1,0,user_129422,38,727,0,Education,French,142,Text,3,Positive,0.728,0.07,0.202,25.5,Europe,0,-1,0.781831,0.62349,0,0,0,0.728,0,0,4,6.8,0,0,0.000063,0,11,0,0,0.178142,19,0.083838,0.091186,1690.112532
TIK20250603025006,TIK20250603025006,TikTok,12,1,0,user_325378,662,1992,0,Climate,Japanese,40,Image,0,Negative,0.025,0.936,0.039,73.4,North America,0,-1,0.781831,0.62349,1,0,0,0.936,1,0,6,6.8,0.000001,0.000001,0.000083,0,25,0.133333,2,0.348485,18,0.080019,0.08738,3278.292186
TIK20250603025007,TIK20250603025007,TikTok,12,1,0,user_453225,183,3572,0,AI/ML,Arabic,116,Video,2,Negative,0.119,0.832,0.049,84.5,Asia,0,-1,0.781831,0.62349,1,0,0,0.832,1,0,6,6.8,0.000902,0.000902,0.000084,0,13,0,0,0.330686,19,0.088553,0.097875,21409.133405
TIK20250603025032,TIK20250603025032,TikTok,13,1,0,user_433298,533,2183,0,Finance,English,110,Video,3,Neutral,0.223,0.157,0.621,0,Europe,-0.258819,-0.965926,0.781831,0.62349,1,0,0,0.621,0,0,5,8,0,0,0.000073,0,4,0.2,2,0.26903,18,0.087911,0.094632,1392.280976
TIK20250603025040,TIK20250603025040,TikTok,13,1,0,user_32541,316,3631,0,Entertainment,French,16,Text,3,Negative,0.022,0.821,0.157,67,Asia,-0.258819,-0.965926,0.781831,0.62349,0,0,0,0.821,0,0,6,6.8,0.000005,0.000005,0.000083,0,9,0.133333,2,0.364028,17,0.098449,0.107793,141677.857004
TIK20250603025044,TIK20250603025044,TikTok,14,1,0,user_346326,21102,2235,0,Entertainment,Portuguese,56,Image,1,Positive,0.819,0.022,0.159,39.2,North America,-0.5,-0.866025,0.781831,0.62349,1,0,0,0.819,0,0,6,6.8,0.00001,0.00001,0.000083,0,30,0.133333,2,0.354406,17,0.088455,0.097237,41792.258875
TIK20250603025063,TIK20250603025063,TikTok,15,1,0,user_14310,87,3368,0,AI/ML,English,85,Image,0,Negative,0.062,0.621,0.316,39.7,North America,-0.707107,-0.707107,0.781831,0.62349,1,0,0,0.621,0,0,6,6.8,0.000001,0.000001,0.000083,0,29,0.133333,2,0.361398,18,0.08548,0.092864,3200.140716
TIK20250603025081,TIK20250603025081,TikTok,15,1,0,user_79030,10692,1220,0,Politics,English,82,Text,3,Positive,0.804,0.024,0.172,11,Asia,-0.707107,-0.707107,0.781831,0.62349,0,0,0,0.804,0,0,5,6.8,0,0,0.000072,0,3,0.1,1,0.263524,20,0.074121,0.080409,657.763786
TIK20250603025097,TIK20250603025097,TikTok,16,1,0,user_482493,506,2788,0,Climate,English,16,Video,2,Positive,0.938,0.089,0,0,North America,-0.866025,-0.5,0.781831,0.62349,1,0,0,0.938,0,0,6,6.8,0.000001,0.000001,0.000088,0,4,0.066667,1,0.26886,18,0.087733,0.09468,5118.488876
TIK20250603025101,TIK20250603025101,TikTok,16,1,0,user_26040,2240,1972,0,Politics,Portuguese,59,Text,1,Neutral,0.258,0,0.815,0.4,Europe,-0.866025,-0.5,0.781831,0.62349,0,0,0,0.815,0,0,4,6.8,0.000015,0.000015,0.000063,0,1,0,0,0.176151,16,0.089731,0.095877,534.809766
TIK20250603025134,TIK20250603025134,TikTok,16,1,0,user_262941,94,674,0,Science,English,75,Video,3,Neutral,0.216,0,0.794,12.4,Asia,-0.866025,-0.5,0.781831,0.62349,1,0,0,0.794,0,0,5,8,0.000001,0.000001,0.000075,0,29,0,0,0.215094,16,0.092788,0.099701,34242.200871
TIK20250603025152,TIK20250603025152,TikTok,17,1,0,user_419205,41780,1594,0,Technology,Portuguese,56,Text,0,Neutral,0.222,0,0.824,0.4,Asia,-0.965926,-0.258819,0.781831,0.62349,0,0,0,0.824,0,1,7,9.3,0.00629,0.00629,0.000095,0,33,0.047619,1,0.432704,19,0.086417,0.096494,302122.609186
TIK20250603025157,TIK20250603025157,TikTok,17,1,0,user_337958,4796,2505,0,Science,Japanese,93,Video,1,Positive,0.921,0.049,0.03,2,Europe,-0.965926,-0.258819,0.781831,0.62349,1,0,0,0.921,0,1,6,8,0,0,0.000084,0,26,0,0,0.362822,18,0.081822,0.088792,7059.278168
TIK20250603025185,TIK20250603025185,TikTok,18,1,0,user_227624,330,866,0,Food,English,127,Text,2,Negative,0.086,0.686,0.228,62.5,North America,-1,-0,0.781831,0.62349,0,0,0,0.686,0,0,6,6.8,0.000051,0.000051,0.000085,0,9,0.133333,2,0.295753,17,0.092186,0.10002,19545.3418
TIK20250603025190,TIK20250603025190,TikTok,18,1,0,user_498501,42948,3571,0,Technology,Hindi,105,Text,1,Positive,0.842,0.071,0.088,27.1,North America,-1,-0,0.781831,0.62349,0,0,0,0.842,0,1,6,8,0.000584,0.000584,0.000082,0,33,0.066667,1,0.424369,19,0.091499,0.101629,154154.675861
TIK20250603025192,TIK20250603025192,TikTok,18,1,0,user_288802,3699511,528,0,Science,English,112,Image,3,Positive,0.737,0.126,0.137,14.5,North America,-1,-0,0.781831,0.62349,1,0,0,0.737,0,1,3,6.2,0.006183,0.006183,0.000052,0,8,0.333333,1,0.138647,21,0.06876,0.073258,92.082279
TIK20250603025213,TIK20250603025213,TikTok,18,1,0,user_317454,99,2644,0,Politics,English,123,Text,3,Positive,0.876,0.103,0.021,0,North America,-1,-0,0.781831,0.62349,0,0,0,0.876,0,0,5,6.8,0.000002,0.000002,0.000073,0,29,0.2,2,0.251405,17,0.090653,0.098935,17854.191361
TIK20250603025219,TIK20250603025219,TikTok,18,1,0,user_496983,125,2057,0,Finance,English,103,Image,3,Neutral,0.181,0.123,0.696,17.9,Asia,-1,-0,0.781831,0.62349,1,0,0,0.696,0,0,4,8,0.000039,0.000039,0.000061,0,22,0,0,0.203206,17,0.088761,0.09632,13402.637808
TIK20250603025223,TIK20250603025223,TikTok,19,1,0,user_412599,10180,3116,0,Politics,French,121,Video,2,Positive,0.798,0.133,0.069,20.6,Europe,-0.965926,0.258819,0.781831,0.62349,1,0,0,0.798,0,1,6,6.8,0,0,0.000083,0,3,0.066667,1,0.364306,18,0.08621,0.094943,79052.239923
TIK20250603025233,TIK20250603025233,TikTok,19,1,0,user_177916,51131,2532,1,Food,Portuguese,53,Video,5,Neutral,0.282,0,0.784,0,North America,-0.965926,0.258819,0.781831,0.62349,1,1,0,0.784,0,1,8,9.8,0.000158,0.000158,0.000102,0,6,0.142857,4,0.597959,20,0.089878,0.097767,18971.318026
TIK20250603025255,TIK20250603025255,TikTok,19,1,0,user_281093,25,2239,0,Business,Spanish,84,Text,2,Negative,0.142,0.776,0.082,78.3,South America,-0.965926,0.258819,0.781831,0.62349,0,0,0,0.776,1,0,5,6.8,0,0,0.000076,0,11,0.1,1,0.20278,18,0.087889,0.094354,1861.66747
TIK20250603025273,TIK20250603025273,TikTok,20,1,0,user_129732,18,295,0,Health,Spanish,72,Text,1,Neutral,0.16,0.058,0.782,18.1,Asia,-0.866025,0.5,0.781831,0.62349,0,0,0,0.782,0,0,5,6.8,0,0,0.000072,0,31,0,0,0.259731,18,0.087154,0.094553,19072.77158
TIK20250603025289,TIK20250603025289,TikTok,20,1,0,user_417654,10648,3007,0,Education,English,55,Text,2,Positive,0.62,0.127,0.253,0,Europe,-0.866025,0.5,0.781831,0.62349,0,0,0,0.62,0,0,6,6.8,0,0,0.000084,0,3,0,0,0.338057,19,0.078344,0.085674,7594.450081
TIK20250603025300,TIK20250603025300,TikTok,20,1,0,user_309873,14932,3616,0,Fashion,English,124,Image,2,Positive,0.776,0.051,0.172,9.2,Europe,-0.866025,0.5,0.781831,0.62349,1,0,0,0.776,0,0,6,6.8,0,0,0.000083,0,18,0.066667,1,0.354472,18,0.08841,0.096446,12010.539022
TIK20250603025313,TIK20250603025313,TikTok,21,1,0,user_243928,11,3044,0,AI/ML,English,49,Image,1,Negative,0.038,0.754,0.208,56.7,Asia,-0.707107,0.707107,0.781831,0.62349,1,0,0,0.754,0,0,6,6.8,0,0,0.000084,0,31,0.133333,2,0.334335,20,0.073461,0.079239,539.523044
TIK20250603025336,TIK20250603025336,TikTok,21,1,0,user_198594,1018,621,0,Finance,English,111,Text,2,Positive,0.865,0.07,0.065,0,North America,-0.707107,0.707107,0.781831,0.62349,0,0,0,0.865,0,0,5,8,0,0,0.000075,0,15,0.2,2,0.234958,18,0.077257,0.08301,1019.11089
TIK20250603025343,TIK20250603025343,TikTok,21,1,0,user_31656,7977,3322,0,Politics,Korean,16,Text,0,Positive,0.943,0.136,0,13.2,Oceania,-0.707107,0.707107,0.781831,0.62349,0,0,0,0.943,0,1,6,8,0.000003,0.000003,0.000084,0,14,0.133333,2,0.343256,17,0.08859,0.096359,16127.328691
TIK20250603025372,TIK20250603025372,TikTok,22,1,0,user_341499,4882,639,0,Travel,English,11,Text,4,Negative,0.029,0.921,0.05,67,Asia,-0.5,0.866025,0.781831,0.62349,0,0,0,0.921,0,1,5,6.8,0,0,0.000072,0,26,0.2,2,0.287424,18,0.083059,0.08924,1544.730163
TIK20250603025374,TIK20250603025374,TikTok,22,1,0,user_263786,167,1239,0,Fashion,English,73,Text,0,Positive,0.815,0.068,0.116,11.8,Europe,-0.5,0.866025,0.781831,0.62349,0,0,0,0.815,0,0,6,6.8,0.000079,0.000079,0.000084,0,27,0.133333,2,0.321063,17,0.088434,0.095755,18671.711105
TIK20250603025387,TIK20250603025387,TikTok,23,1,0,user_282835,719,1637,0,Travel,Spanish,120,Image,2,Neutral,0.158,0.104,0.738,11.7,Asia,-0.258819,0.965926,0.781831,0.62349,1,0,0,0.738,0,0,5,6.8,0,0,0.000075,0,25,0.3,3,0.223066,21,0.068306,0.074283,758.49273
TIK20250604025422,TIK20250604025422,TikTok,16,2,0,user_465700,496,2087,0,Entertainment,English,103,Text,0,Neutral,0.191,0.18,0.629,11.2,Oceania,-0.866025,-0.5,0.974928,-0.222521,0,0,0,0.629,0,0,6,6.8,0.000001,0.000001,0.000087,0,4,0.133333,2,0.272934,18,0.087645,0.094845,10007.297945
TIK20250604025433,TIK20250604025433,TikTok,17,2,0,user_59046,501,2985,0,Food,Arabic,134,Video,2,Negative,0.023,0.912,0.065,70.6,Asia,-0.965926,-0.258819,0.974928,-0.222521,1,0,0,0.912,1,0,6,6.8,0.000002,0.000002,0.000088,0,4,0.066667,1,0.264862,18,0.091663,0.099681,22660.470327
TIK20250604025457,TIK20250604025457,TikTok,19,2,0,user_319447,9969,2226,0,Health,Hindi,60,Link,1,Positive,0.652,0.019,0.329,0,Europe,-0.965926,0.258819,0.974928,-0.222521,1,0,0,0.652,0,1,6,8,0,0,0.000083,0,3,0,0,0.372396,18,0.082103,0.090029,22729.109767
TIK20250604025464,TIK20250604025464,TikTok,20,2,0,user_491980,695,366,0,Fashion,Spanish,92,Text,1,Neutral,0.126,0.237,0.637,0,North America,-0.866025,0.5,0.974928,-0.222521,0,0,0,0.637,0,0,5,6.8,0,0,0.000075,0,25,0,0,0.233309,20,0.071697,0.078186,958.149927
TIK20250604025473,TIK20250604025473,TikTok,22,2,0,user_123004,780,2076,0,Politics,English,63,Image,1,Neutral,0.269,0.073,0.658,11.5,South America,-0.5,0.866025,0.974928,-0.222521,1,0,0,0.658,0,0,6,6.8,0,0,0.000086,0,7,0.066667,1,0.306288,19,0.077554,0.084782,6822.789157
TIK20250605025502,TIK20250605025502,TikTok,8,3,0,user_285078,745,2853,0,Travel,French,94,Image,1,Positive,0.688,0.058,0.254,5.7,North America,0.866025,-0.5,0.433884,-0.900969,1,0,0,0.688,0,0,6,6.8,0,0,0.000087,0,7,0,0,0.293686,21,0.069705,0.076475,2812.495981
TIK20250605025507,TIK20250605025507,TikTok,8,3,0,user_205903,75,1657,0,Travel,English,16,Image,4,Neutral,0.123,0.225,0.653,21,North America,0.866025,-0.5,0.433884,-0.900969,1,0,0,0.653,0,0,5,6.8,0,0,0.000073,0,28,0.4,4,0.263157,19,0.076455,0.082614,273.613495
TIK20250605025535,TIK20250605025535,TikTok,9,3,0,user_109037,17498,50,0,Science,Spanish,113,Text,2,Positive,0.675,0.04,0.285,0,North America,0.707107,-0.707107,0.433884,-0.900969,0,0,0,0.675,0,1,6,8,0,0,0.000086,0,30,0.2,3,0.31242,18,0.081244,0.087546,2049.859857
TIK20250605025538,TIK20250605025538,TikTok,10,3,0,user_386938,8,490,0,Sports,English,34,Text,2,Negative,0.036,0.813,0.151,66.1,Asia,0.5,-0.866025,0.433884,-0.900969,0,0,0,0.813,0,0,5,8,0.000001,0.000001,0.000072,0,17,0,0,0.262463,19,0.07851,0.085709,13647.087274
TIK20250605025549,TIK20250605025549,TikTok,10,3,0,user_64327,118,335,0,Food,English,71,Text,3,Positive,0.723,0.022,0.256,0,Europe,0.5,-0.866025,0.433884,-0.900969,0,0,0,0.723,0,0,5,6.8,0.000006,0.000006,0.000073,0,22,0.2,2,0.255346,17,0.08571,0.092922,2964.203147
TIK20250605025581,TIK20250605025581,TikTok,11,3,0,user_461834,41197,1162,0,Fashion,Chinese,20,Video,2,Neutral,0.181,0.064,0.755,0,North America,0.258819,-0.965926,0.433884,-0.900969,1,0,0,0.755,0,1,6,6.8,0.000345,0.000345,0.000084,0,33,0.066667,1,0.319587,19,0.0849,0.093267,6607.307962
TIK20250605025591,TIK20250605025591,TikTok,11,3,0,user_101821,534,3217,0,Climate,German,106,Link,2,Positive,0.71,0.024,0.266,9.2,North America,0.258819,-0.965926,0.433884,-0.900969,1,0,0,0.71,0,0,6,6.8,0,0,0.000085,0,4,0,0,0.338064,18,0.092538,0.100421,18408.350036
TIK20250605025601,TIK20250605025601,TikTok,11,3,0,user_266544,22,282,0,Education,Spanish,24,Video,2,Negative,0.025,0.882,0.093,82.6,North America,0.258819,-0.965926,0.433884,-0.900969,1,0,0,0.882,1,0,6,6.8,0,0,0.000086,0,31,0,0,0.291107,19,0.083052,0.090443,1744.478164
TIK20250605025614,TIK20250605025614,TikTok,12,3,0,user_310961,3,2268,0,Travel,English,42,Link,1,Neutral,0.108,0.143,0.748,13.9,Oceania,0,-1,0.433884,-0.900969,1,0,0,0.748,0,0,5,6.8,0.000023,0.000023,0.000074,0,17,0.1,1,0.24082,17,0.086489,0.093398,1219.917373
TIK20250605025631,TIK20250605025631,TikTok,12,3,0,user_148535,221,1679,0,Finance,German,83,Video,1,Neutral,0.239,0.018,0.744,12.6,Asia,0,-1,0.433884,-0.900969,1,0,0,0.744,0,0,5,8,0.000014,0.000014,0.000074,0,5,0,0,0.244349,17,0.089966,0.09817,16749.480465
TIK20250605025635,TIK20250605025635,TikTok,12,3,0,user_293820,4125,136,0,Politics,Japanese,119,Text,1,Negative,0.052,0.64,0.309,59.1,North America,0,-1,0.433884,-0.900969,0,0,0,0.64,0,0,6,6.8,0.000007,0.000007,0.000085,0,26,0.066667,1,0.303172,20,0.081058,0.089121,24806.563368
TIK20250605025639,TIK20250605025639,TikTok,12,3,0,user_98455,2779,2171,0,Food,French,21,Text,2,Positive,0.828,0.115,0.058,0,North America,0,-1,0.433884,-0.900969,0,0,0,0.828,0,0,6,6.8,0,0,0.000085,0,10,0.066667,1,0.297459,19,0.08226,0.088828,1223.894527
TIK20250605025659,TIK20250605025659,TikTok,12,3,0,user_61827,1893,2770,0,Entertainment,English,96,Text,3,Negative,0.06,0.622,0.318,40.5,Asia,0,-1,0.433884,-0.900969,0,0,0,0.622,0,0,6,6.8,0.000001,0.000001,0.000085,0,23,0.133333,2,0.301144,19,0.084892,0.091661,2006.286352
TIK20250605025673,TIK20250605025673,TikTok,13,3,0,user_469585,5919,1357,0,Health,Japanese,63,Text,4,Positive,0.839,0.13,0.031,16.2,North America,-0.258819,-0.965926,0.433884,-0.900969,0,0,0,0.839,0,0,5,6.8,0,0,0.000076,0,24,0,0,0.204729,18,0.081706,0.088378,4987.942371
TIK20250605025686,TIK20250605025686,TikTok,13,3,0,user_233479,11,926,0,Education,English,78,Text,4,Neutral,0.167,0.205,0.627,12.6,North America,-0.258819,-0.965926,0.433884,-0.900969,0,0,0,0.627,0,0,6,6.8,0,0,0.000087,0,31,0.2,3,0.277488,21,0.072672,0.078007,65.027222
TIK20250605025687,TIK20250605025687,TikTok,13,3,0,user_414628,318,1234,0,Food,English,108,Video,1,Positive,0.658,0.082,0.261,28.6,North America,-0.258819,-0.965926,0.433884,-0.900969,1,0,0,0.658,0,0,6,6.8,0.000003,0.000003,0.000083,0,9,0.066667,1,0.348559,18,0.092371,0.10096,14580.047027
TIK20250605025716,TIK20250605025716,TikTok,13,3,0,user_389726,6,2523,0,AI/ML,German,129,Text,3,Neutral,0.183,0.058,0.759,0,Europe,-0.258819,-0.965926,0.433884,-0.900969,0,0,0,0.759,0,0,6,6.8,0.000006,0.000006,0.000086,0,17,0.066667,1,0.292833,19,0.077153,0.083963,8138.735785
TIK20250605025754,TIK20250605025754,TikTok,14,3,0,user_77674,1555,2190,0,Business,French,148,Poll,0,Neutral,0.068,0.207,0.726,9,South America,-0.5,-0.866025,0.433884,-0.900969,1,0,1,0.726,0,0,4,6.8,0.000004,0.000004,0.000066,0,23,0.166667,1,0.129651,19,0.077343,0.083257,445.089074
TIK20250605025758,TIK20250605025758,TikTok,14,3,0,user_165386,2860,2735,0,AI/ML,English,120,Video,3,Neutral,0.075,0.15,0.775,15.1,Asia,-0.5,-0.866025,0.433884,-0.900969,1,0,0,0.775,0,0,4,6.8,0,0,0.000063,0,10,0.166667,1,0.190469,19,0.081586,0.087889,1374.901183
TIK20250605025761,TIK20250605025761,TikTok,14,3,0,user_410087,19,3154,0,Business,Portuguese,26,Image,1,Positive,0.945,0.031,0.023,0,North America,-0.5,-0.866025,0.433884,-0.900969,1,0,0,0.945,0,0,5,6.8,0,0,0.000073,0,31,0.1,1,0.263197,18,0.08691,0.09448,11925.820312
TIK20250605025778,TIK20250605025778,TikTok,14,3,0,user_260326,15186,1617,0,Finance,Portuguese,65,Image,2,Neutral,0.098,0.282,0.62,40.5,North America,-0.5,-0.866025,0.433884,-0.900969,1,0,0,0.62,0,0,6,8,0.000001,0.000001,0.000083,0,18,0.2,3,0.351721,17,0.094194,0.101742,34282.181711
TIK20250605025782,TIK20250605025782,TikTok,14,3,0,user_381714,739,3125,0,Entertainment,English,60,Video,3,Neutral,0.147,0.016,0.837,16,North America,-0.5,-0.866025,0.433884,-0.900969,1,0,0,0.837,0,0,6,6.8,0,0,0.000086,0,7,0.133333,2,0.298883,22,0.066839,0.072981,1089.271915
TIK20250605025788,TIK20250605025788,TikTok,14,3,0,user_394017,1483,1643,0,Fashion,Hindi,141,Poll,5,Neutral,0.243,0.156,0.6,0,Asia,-0.5,-0.866025,0.433884,-0.900969,1,1,0,0.6,0,0,6,8,0.000263,0.000263,0.000084,0,0,0,0,0.351526,17,0.090611,0.09968,103506.585773
TIK20250605025804,TIK20250605025804,TikTok,14,3,0,user_154465,16,482,0,Gaming,English,69,Text,3,Negative,0.124,0.756,0.12,74.8,South America,-0.5,-0.866025,0.433884,-0.900969,0,0,0,0.756,1,0,5,6.8,0,0,0.000073,0,31,0,0,0.255668,19,0.083464,0.089877,7059.499466
TIK20250605025813,TIK20250605025813,TikTok,14,3,0,user_234063,11757,3484,0,Travel,Spanish,98,Video,2,Positive,0.942,0.079,0,9.4,Asia,-0.5,-0.866025,0.433884,-0.900969,1,0,0,0.942,0,0,6,6.8,0,0,0.000084,0,18,0,0,0.347554,18,0.086929,0.094811,44624.326408
TIK20250605025819,TIK20250605025819,TikTok,14,3,0,user_9084,11283,2233,0,Travel,English,127,Text,2,Positive,0.932,0.055,0.013,0,Asia,-0.5,-0.866025,0.433884,-0.900969,0,0,0,0.932,0,1,7,9.3,0.000005,0.000005,0.000097,0,17,0.095238,2,0.390678,18,0.084624,0.091977,264435.295378
TIK20250605025828,TIK20250605025828,TikTok,15,3,0,user_227676,5066,2165,0,Technology,English,55,Text,1,Positive,0.933,0.054,0.013,26.6,North America,-0.707107,-0.707107,0.433884,-0.900969,0,0,0,0.933,0,1,5,6.8,0,0,0.000072,0,26,0.3,3,0.293895,18,0.088086,0.095044,2437.516672
TIK20250605025839,TIK20250605025839,TikTok,15,3,0,user_416971,12642,822,0,Health,English,13,Image,2,Negative,0.127,0.863,0.01,70.2,Europe,-0.707107,-0.707107,0.433884,-0.900969,1,0,0,0.863,1,0,6,6.8,0,0,0.000086,0,18,0,0,0.291425,17,0.085626,0.093127,6694.536834
TIK20250605025864,TIK20250605025864,TikTok,15,3,0,user_311792,30,956,0,Finance,Portuguese,72,Text,2,Positive,0.799,0.03,0.171,0,North America,-0.707107,-0.707107,0.433884,-0.900969,0,0,0,0.799,0,0,5,8,0,0,0.000073,0,11,0.1,1,0.275641,18,0.087158,0.094738,7542.659411
TIK20250605025869,TIK20250605025869,TikTok,15,3,0,user_99388,6615,2425,0,Technology,English,26,Video,3,Negative,0.026,0.88,0.094,67.3,Africa,-0.707107,-0.707107,0.433884,-0.900969,1,0,0,0.88,0,1,6,6.8,0.000001,0.000001,0.000084,0,24,0.2,3,0.322212,17,0.090466,0.097642,11373.335342
TIK20250605025886,TIK20250605025886,TikTok,15,3,0,user_261464,389,312,0,Technology,French,27,Video,1,Positive,0.882,0.027,0.091,0,Unknown,-0.707107,-0.707107,0.433884,-0.900969,1,0,0,0.882,0,0,6,6.8,0,0,0.000085,0,21,0.066667,1,0.348885,18,0.081758,0.088566,2856.864214
TIK20250605025891,TIK20250605025891,TikTok,15,3,0,user_265655,263,2347,0,Fashion,Japanese,97,Video,0,Neutral,0.073,0.221,0.706,25.7,North America,-0.707107,-0.707107,0.433884,-0.900969,1,0,0,0.706,0,0,6,6.8,0.000001,0.000001,0.000085,0,5,0,0,0.339555,17,0.09257,0.100724,16726.859832
TIK20250605025907,TIK20250605025907,TikTok,15,3,0,user_151215,283,2008,0,Climate,English,102,Image,3,Neutral,0.167,0.207,0.626,26,Europe,-0.707107,-0.707107,0.433884,-0.900969,1,0,0,0.626,0,0,5,6.8,0.000001,0.000001,0.000074,0,5,0,0,0.255205,18,0.089523,0.097152,23162.361163
TIK20250605025909,TIK20250605025909,TikTok,15,3,0,user_32669,214,1894,0,Fashion,Portuguese,16,Video,1,Positive,0.768,0.022,0.21,0,Asia,-0.707107,-0.707107,0.433884,-0.900969,1,0,0,0.768,0,0,6,6.8,0.000035,0.000035,0.000082,0,13,0.2,3,0.41802,19,0.081349,0.088367,4240.481318
TIK20250605025917,TIK20250605025917,TikTok,15,3,0,user_78203,145,3115,0,Business,English,24,Text,1,Neutral,0.269,0,0.823,0,Asia,-0.707107,-0.707107,0.433884,-0.900969,0,0,0,0.823,0,0,6,6.8,0.000047,0.000047,0.000086,0,27,0,0,0.280985,17,0.095662,0.103825,89822.092441
TIK20250605025990,TIK20250605025990,TikTok,16,3,0,user_113475,1015,3221,0,Food,English,92,Poll,1,Negative,0.089,0.904,0.007,72,Africa,-0.866025,-0.5,0.433884,-0.900969,1,0,0,0.904,1,0,6,6.8,0.000001,0.000001,0.000085,0,15,0.066667,1,0.323947,18,0.082511,0.089931,7485.428199
TIK20250605025999,TIK20250605025999,TikTok,16,3,0,user_385946,569,919,0,Finance,English,68,Text,4,Neutral,0.211,0.024,0.766,17.9,Europe,-0.866025,-0.5,0.433884,-0.900969,0,0,0,0.766,0,0,5,8,0,0,0.000072,0,4,0.2,2,0.274313,19,0.085547,0.092737,2561.588837
TIK20250605026002,TIK20250605026002,TikTok,16,3,0,user_448723,494,278,0,Finance,German,12,Image,1,Positive,0.758,0.121,0.122,18.2,Unknown,-0.866025,-0.5,0.433884,-0.900969,1,0,0,0.758,0,0,6,8,0.000002,0.000002,0.000088,0,4,0.066667,1,0.287889,18,0.090694,0.098339,5633.027378
TIK20250605026012,TIK20250605026012,TikTok,16,3,0,user_238369,2706,3119,0,Education,English,39,Video,2,Positive,0.927,0.12,0,7.8,North America,-0.866025,-0.5,0.433884,-0.900969,1,0,0,0.927,0,1,6,6.8,0,0,0.000083,0,10,0.2,3,0.375305,18,0.083845,0.090797,2687.714306
