post_id,n2v_0,n2v_1,n2v_2,n2v_3,n2v_4,n2v_5,n2v_6,n2v_7,n2v_8,n2v_9,n2v_10,n2v_11,n2v_12,n2v_13,n2v_14,n2v_15
TIK20250607028371,-0.4546283,-1.2622529,0.40016374,-0.8288424,0.4870907,-0.719971,-2.9878366,-0.4492592,-2.130336,0.572255,-0.0052343607,0.8800404,-2.9628127,-1.2887295,-1.8811237,0.7281757
TIK20250607028376,2.668435,0.4777417,1.3689333,-0.63647735,0.52399576,0.13576266,-1.5528003,-2.6004193,-0.6653108,0.7609054,-0.59265685,0.51919436,-0.7125111,-0.7416942,-1.2301081,0.31114194
TIK20250607028423,0.8762745,-0.16362487,2.1744022,0.9195335,0.6426687,-1.673522,-0.81272423,-2.2533214,-0.13801141,0.28894976,1.9346828,-0.5732262,-0.009577314,-1.9307232,-1.2414526,1.1315945
TIK20250607028424,0.4501508,0.21246181,-0.6570324,0.8331973,0.9970663,-0.49450225,-3.5424707,-1.7728481,0.20365234,-1.3206031,-0.38688776,-0.21559547,0.38715452,-1.4180993,-0.18117149,1.0418826
TIK20250607028439,-1.3085145,1.2502265,2.9745882,-0.6930945,0.90290064,-0.9200942,-0.2248749,-1.0227658,-1.5258626,0.48707917,-0.83032906,0.49925599,-2.1716604,-0.161289,-0.50598305,0.52458805
TIK20250607028483,-2.4193773,1.6413147,0.013436811,1.1002498,1.4423823,1.6205864,-1.2958715,-2.1898584,-1.3311571,0.026068589,-1.3705089,0.94221085,-0.72910106,-0.33739522,-0.482039,-0.7547381
TIK20250607028485,1.1668772,-0.4124276,2.6887488,1.2011383,0.13544561,0.22869794,-0.7128007,-1.3454605,-2.9716363,0.7383585,-0.073686704,0.49174193,-1.4499724,0.6751615,0.39405543,-0.695788
TIK20250607028510,0.36034915,0.63750607,2.2893448,1.0076171,0.17538017,-1.7120968,-1.8434532,-0.6819058,-1.5817237,1.0228184,1.0626028,0.2024412,0.9057536,-1.012967,0.2070197,1.6707381
TIK20250607028520,-0.26603332,1.8903656,2.0081925,1.9968137,2.9612057,-0.13547757,-1.5742859,0.15769833,-1.0814856,-0.3276532,0.43632367,-0.5364839,0.32937393,-0.5479194,-0.85723907,0.41364306
TIK20250607028533,0.119873114,2.1182706,1.4079821,0.6820903,0.22852616,-2.4140139,-0.36132643,-1.0860335,-1.8478973,0.80581504,-1.3820524,0.56502223,-1.8193784,-1.2877035,0.20971444,0.042700145
TIK20250607028536,-1.1747606,-1.6998273,2.931533,0.07051194,1.4530363,-0.32678208,-2.8265717,-0.19258717,-1.373366,0.70798165,-0.22849795,-0.35314205,-1.1141179,-0.29347235,-0.021073774,-1.2836062
TIK20250607028542,1.2092392,-1.0729983,1.9382976,1.086056,-0.7780792,-1.3324313,-1.1816137,-0.9864972,-2.1412044,0.16625732,1.4809092,0.9001008,-1.5061929,-0.7474931,-0.8317883,-1.117533
TIK20250607028550,0.32619283,1.2240851,2.0272527,-1.55096,1.520218,-0.5131009,-1.0493916,-0.47041672,-1.5010815,-1.4792646,-1.3358436,0.4145932,-1.1909047,-1.855816,-1.4767268,0.5023192
TIK20250607028562,-1.0219184,0.61600655,1.7049917,1.6481386,1.6386598,-0.71667105,-0.46142435,-1.6502295,-1.3137641,-1.8972031,0.29657757,-0.48257262,0.91565305,-0.662533,-0.12879261,2.1556876
TIK20250607028563,-0.3594141,-0.5441754,0.34828785,1.5002505,-0.005694473,-0.5893324,-3.9394603,-0.92512876,0.028993914,-0.70898306,-0.26422217,-0.4482983,-0.32865518,-0.20017667,0.3654616,1.0802724
TIK20250607028567,0.071018234,0.04986367,2.3445697,-0.58457315,1.4248763,0.51476,-1.8038691,-1.3771341,-1.0698043,2.2172976,0.61287045,-0.120805375,-0.040498894,-1.9178913,-1.6275036,0.009789663
TIK20250607028568,-0.58179134,-0.94387156,1.3717377,0.9679443,1.7014306,-2.0727298,-1.0464813,-1.8236974,-2.2829208,-0.36898395,1.0657833,0.82870966,0.9428225,-0.46057683,0.051480576,-1.4816297
TIK20250607028570,0.81193376,0.27614924,0.9667857,1.2315063,0.05386664,1.5867856,-2.3585627,-1.5910605,-0.31010607,-0.7280494,-0.8139096,1.1203704,-1.0864851,-0.46042305,-1.1306866,-2.225315
TIK20250607028583,-0.520496,-0.69084066,2.7358398,0.7827395,0.2556854,-0.08256488,-1.4541069,-3.0337615,0.37584117,1.3011479,0.040160164,-0.57307476,-0.7046824,-0.83490497,1.3047678,0.7410821
TIK20250607028633,-1.6566211,-0.05316842,0.12223102,1.1828737,2.1995313,0.6422201,-0.078688666,-1.3347213,-2.0027316,-0.47143647,0.8380951,0.6282542,-1.0981811,-1.7582442,-1.0057259,-0.7473104
TIK20250607028657,-0.3859766,1.1983947,-0.56002754,1.6548294,2.2971776,0.05741292,-1.4910375,-0.5959475,-2.705854,-0.077368185,-1.3331665,-0.1866414,-1.8454335,-0.78932476,0.47177097,-0.3521287
TIK20250607028673,0.619306,1.3209966,2.3784566,1.3752648,-1.040662,0.18907957,-0.88823414,-0.5045595,-0.9314324,-1.3845474,-1.5118351,1.1462638,-1.7766608,0.01291156,-1.8299587,1.0461674
TIK20250607028682,0.83853775,-0.24200098,1.4349698,3.5437388,0.07724368,-0.07240112,-1.5334731,-1.1363893,-0.12642817,0.5137018,-1.4613477,0.04223166,-0.9418887,0.5481044,-0.39690837,-0.93998706
TIK20250607028686,2.6459603,0.93691945,0.7971376,0.1549289,0.5895351,0.44846413,-1.5394646,-2.9138486,-1.1838322,0.20092891,-0.17059296,0.5545497,0.055403564,-0.3045085,-1.6175057,0.982717
TIK20250607028687,-1.24479,1.3831074,1.1722994,0.8037502,1.6633285,-1.383807,0.3918647,-1.8398836,-2.3037338,-0.4304334,1.2265743,2.3989785,0.7478545,-0.28265998,-0.62910956,2.5718327
TIK20250607028694,0.763554,-0.41190246,1.8981816,1.1741437,0.61074257,-0.32274535,-1.3034194,-0.46987376,-1.7736504,-0.8881587,-1.2506218,-1.363703,-1.7394303,-1.5639391,0.34766024,-1.6888647
TIK20250607028697,-0.82887256,-1.1306591,2.9299936,0.6287372,0.42419708,-0.3403632,-1.111082,-2.225913,0.704229,-0.2568558,-0.7682397,-0.51219726,-1.0218754,-1.0749607,1.197462,1.3023391
TIK20250607028718,1.5340692,-0.41140956,1.1960069,0.9953069,1.8002698,-1.5687662,-3.100847,0.13513985,-1.4380713,-0.18653299,0.090424225,-0.84524846,0.5604215,-1.2540858,-0.347315,-0.58807
TIK20250607028722,0.07475247,-2.1996744,0.6068752,1.7427347,0.22866768,-0.6094801,-1.858514,-2.4083102,0.47379094,-1.4629562,-1.1145551,1.3595786,-0.08854518,-0.49922404,0.46578214,-0.3802146
TIK20250607028726,-1.5676485,-0.36602333,2.7122025,-0.35911813,0.18208449,-0.95783496,-0.768635,-1.2302403,0.040515214,-1.3371801,0.010490938,1.6648581,-0.27494204,-0.8581816,-1.8664267,-1.0786805
TIK20250607028754,-0.5424147,-0.8877483,1.1214776,1.3377303,-0.060503986,-0.8852299,-4.09573,-1.0104682,-0.12450715,-0.93996716,-0.20394185,-0.5849748,0.020621287,-0.2107085,0.4421081,1.2402153
TIK20250607028768,2.6786518,0.593994,1.520676,-0.94288933,0.6349301,-0.45910922,-1.8174367,-1.7856445,-0.7520264,1.0792944,-0.56622255,0.548034,-1.5085882,-1.1273968,-0.83629364,-0.014994342
TIK20250607028771,-0.6896004,0.42936093,0.96861756,1.5371574,0.7026353,-0.3604708,-2.093663,-1.0075305,0.5238806,-1.666505,-1.00997,1.9782147,1.361681,-0.7089908,-0.5203197,1.7635996
TIK20250608028800,-0.40508947,0.5233954,0.7583342,0.57545096,1.492928,1.1265513,-1.0597248,-3.6729486,-1.1707846,-0.75876635,0.719138,-0.4838715,0.56576437,-0.42202294,-1.0691646,0.4629894
TIK20250608028801,-0.07023175,-2.5141053,0.80530894,0.85644484,0.8248797,1.056238,-1.02142,-1.7923013,-1.4511743,-0.7009705,-0.7004057,-0.41320288,-0.6254488,-2.5903757,-1.6819384,0.55210865
TIK20250608028817,1.6841512,-0.70149696,1.342221,1.1747904,1.8576239,-1.0423148,-3.4564357,-0.034937575,-0.827052,0.3579229,-0.3606247,-1.6891518,-0.027582092,-1.5011327,-0.37559527,0.01792353
TIK20250608028825,-0.261502,2.2844913,2.2608638,0.8945076,0.7633834,-0.49524114,-2.1986446,-1.1323617,-0.47050667,-0.63225406,1.1523945,0.62450397,-0.5486421,-1.3039997,1.6606448,-0.8103682
TIK20250608028828,0.71292484,-1.0559174,-0.11142735,2.1645591,0.061679624,0.78194577,-3.2421875,-1.0594045,-1.1076953,1.1403891,0.81338567,1.0219641,-1.399902,-1.1974223,0.29140407,0.20404886
TIK20250608028859,-0.5171444,-1.5233157,2.320854,-0.13051473,1.3121048,0.09805336,-1.9772053,-2.1696818,-1.0099548,0.70471126,0.622557,-0.3607872,-1.0270848,0.27848408,-0.83022004,-2.0612981
TIK20250608028864,-0.09268754,2.5145392,1.9084542,0.10120445,0.4832431,-1.8508123,-1.0444126,-0.8762165,-1.8776451,-0.002542107,-1.3517199,0.3617491,-2.218765,-0.30508626,0.5883976,0.35236692
TIK20250608028894,-0.12090143,0.24034874,1.0578195,0.0065640104,-0.9657963,-0.6118047,-2.529994,-1.3318522,-0.65012354,-2.0441809,-0.5900278,0.70528907,-2.8809383,-1.1988366,0.52781665,-0.27471763
TIK20250608028900,0.3483241,0.29241568,2.504945,0.62485445,0.24466008,-1.9445153,-1.1620998,-1.2384322,-1.3678377,1.0367786,1.6629579,-0.21498744,-0.52730674,-0.39002356,0.45743352,1.4360884
TIK20250608028913,-0.9137337,0.22231962,1.422345,1.7835178,-0.55039686,0.5207733,-1.6374291,0.17121245,-1.1269757,0.851676,-0.7092894,1.4023478,-2.551175,-0.6388873,-0.8526912,1.9305271
TIK20250608028929,-1.041609,-0.20660883,2.1187174,1.123436,-0.5911885,1.1915997,-0.7261985,-2.0536044,-1.678651,-1.580265,-0.9373718,-1.5548781,-2.017035,-0.31268194,-1.1975195,1.1474317
TIK20250608028934,-0.36448747,-0.78959686,0.54613394,1.8653817,0.6104273,-0.34576917,-3.4272916,-0.31066036,-0.6981476,1.0044868,0.8246419,1.9140486,0.039437097,-0.60859525,-0.49398124,2.0530088
TIK20250608028961,1.0977935,0.32639855,-0.11835807,-0.3250809,1.2407545,-0.3272369,-1.5119147,-2.9247985,-0.3784243,-1.5013558,-0.9716858,-0.20412609,-2.5242445,-0.7266168,0.015190126,0.03551701
TIK20250608028971,0.5407011,0.16165681,-0.25342476,0.66729903,0.94256455,-0.71045417,-3.3093612,-1.9299409,0.40982488,-1.5490394,-0.37682828,-0.022219408,0.63437605,-1.1925188,-0.21856977,1.1298742
TIK20250608028976,0.57177347,1.3936374,0.40030187,0.23944162,3.0985117,-0.09171067,-1.3061997,-1.3961401,-1.83549,0.68574846,-1.0165291,-0.21682477,-1.0952722,-0.06652477,-0.016400987,1.6043365
TIK20250609029002,0.69705695,1.7660412,1.1005942,1.5470682,0.41617268,-1.6589063,0.092868105,-1.1246486,-1.3602225,1.6191849,-1.5790658,0.9881191,-1.5434756,-1.7298213,-0.6433219,0.73929477
TIK20250609029003,-0.9521441,-1.0996221,-0.1345866,1.7747366,0.7317566,-1.2886933,-1.6819692,-2.1864629,-1.6447948,2.3914359,-0.43412438,0.70741165,-0.4747913,-0.5474058,0.32893562,0.038853373
TIK20250609029006,0.93866116,-0.5580328,1.4303607,0.30352926,1.0629396,-0.69248396,-0.57176304,-0.64903456,-0.1639649,-1.4569615,-0.86914515,3.1431057,-1.7683073,-1.0932986,-1.3499035,1.7332296
TIK20250609029015,-0.08331241,0.68709147,1.1326464,1.4105612,0.51168925,-0.24609686,-1.5145837,-0.6462838,0.19033365,0.470651,-0.21931401,-0.35368446,-2.9948227,-2.7790554,0.31068453,-0.41468218
TIK20250609029021,0.44972622,-1.1220031,1.9560058,0.84902275,0.0139581645,-1.0085895,0.31628263,-2.263987,-2.1194882,-1.6128306,-0.45033762,-0.57187915,-0.4096277,-0.2992145,-0.88516545,1.0599321
TIK20250609029031,0.626149,1.4218972,0.5457912,2.2431123,1.5461287,0.5875514,-1.0836695,-2.34072,0.57169694,-0.944174,-0.0543123,0.8916413,-0.76083106,0.53580517,-1.1499155,-1.118888
TIK20250609029034,-0.16918004,-0.5256916,0.76691014,-1.0718342,0.07141713,-1.1268117,-2.593991,-2.8062658,-1.2297112,-0.17698911,-0.9100788,1.6081493,0.7903536,0.37912464,-0.87737757,0.61237437
TIK20250609029056,2.4378574,1.0837314,2.664069,2.0438433,1.9112073,0.5818163,0.16585205,-1.8561926,-0.7677194,-0.66415423,-0.84457344,0.09228029,0.03325826,-0.7580699,-0.44379863,0.649096
TIK20250609029078,1.1301239,-0.19513464,2.0529742,0.98943895,0.44471857,-1.6267996,-1.135285,-2.4185863,-0.1293073,0.43223116,1.749179,-0.60002637,0.4275206,-1.7293864,-0.83209556,1.1937896
TIK20250609029084,-0.7952911,0.007007092,2.9296114,0.54324627,-1.2884707,-1.4443656,-2.054952,-0.6699477,-0.21150161,0.050162155,-0.20003633,-0.7733517,-1.0121319,-1.457114,-1.9392648,0.020448888
TIK20250609029089,-0.6613802,-0.3941963,3.1543465,-0.41301367,1.9186271,-0.09277072,-0.5973094,-0.5013423,-2.4391482,-0.9147612,0.07456978,0.5513816,0.8455068,-1.2991228,-1.3509767,0.043261524
TIK20250609029114,-1.7197264,0.81603837,2.056196,-1.1602776,1.3657496,-0.07847766,-1.5320113,-1.0659039,-1.6322284,-0.18162993,-0.91199154,1.413244,-2.0695322,-1.4736501,2.0414014,-0.26022324
TIK20250609029145,-0.7985443,1.7766492,1.2082673,1.1246749,2.870912,-1.6343802,-1.2961327,0.37463698,-1.3417463,-0.0022330172,-0.51617444,-0.12078138,0.2218354,-1.9003011,-0.71123886,0.56434685
TIK20250609029154,-0.83230823,-0.8671927,3.1072936,0.67061573,0.5012917,-0.3659452,-1.1894964,-2.3694062,0.89952433,0.17110704,-0.73715615,-0.6329558,-1.0968486,-0.8733036,1.1237525,1.3513536
TIK20250609029167,-1.0866687,-1.2633549,2.8234897,1.526286,0.42704457,-0.7189097,0.3559598,-0.66821456,-0.07684119,-1.0706127,-0.9574236,0.882956,-2.284498,-1.2895713,-0.02997908,1.4777131
TIK20250609029177,-0.44517025,1.4676431,1.0876135,1.7091706,0.3352612,-0.70987666,-1.4484594,-1.2651936,-1.7290488,0.6357547,1.2080082,1.037924,0.8976996,-2.701709,0.0010673862,-0.7236491
TIK20250609029212,0.5279626,-1.3440071,2.2911367,0.04401566,-0.32077992,-1.2519857,-0.50014013,-2.4869266,-1.8747933,-1.2552663,0.003356132,-0.11901665,-0.98484355,0.14033163,-0.38950056,1.6979765
TIK20250609029216,1.0815637,1.1352999,1.440317,1.6781918,0.5809236,-1.0498279,-0.048845667,-1.1017909,-0.21406113,1.428112,-1.35657,0.57500494,-0.6474985,-1.8737319,-1.256409,1.5696039
TIK20250609029228,0.18956083,0.41998467,-0.18159558,1.6005756,-0.6526155,-0.71685785,-1.4197671,-2.4098816,-0.5902294,0.45207402,-2.5916028,0.23661758,-0.5544272,-1.6262599,-1.2082325,-1.3116448
TIK20250609029229,2.2321804,0.28963605,1.0026091,1.5289084,0.82178533,-1.6980187,-0.58439314,-2.8036597,-0.57748073,-0.9779867,0.01846701,1.4826653,0.2823953,-0.39489126,0.8486141,0.63794076
TIK20250609029231,-0.6807821,1.1953266,0.27902755,0.07408755,2.153554,-1.9226458,-2.588503,-0.6899559,-1.8034143,-0.8020445,-0.42280638,0.26101196,0.43373573,-0.19222242,-2.4856148,-0.09546407
TIK20250609029244,1.3123406,-1.6043305,2.4505403,0.87357366,1.243316,-1.2380608,-1.8194097,-0.7090215,0.76559967,0.16703063,-0.8662825,-0.8028538,-0.55631864,-2.2246032,-0.10439988,-0.23569271
TIK20250609029246,0.18910334,1.990555,1.0735992,0.6760194,0.6179186,-0.53891766,-1.8816811,-1.823781,-0.9722405,-0.56046563,1.7104353,0.72584134,0.006805155,-1.8247547,1.0828059,-0.36751047
TIK20250609029248,-0.091632165,-0.8565333,1.4700156,1.7797555,-0.5745786,-0.98763776,-3.8303041,-0.43333182,-0.0038410814,-0.8195034,-0.7211939,-0.15815248,-0.14512925,0.27761954,-0.22722478,1.233626
TIK20250609029257,1.9400721,0.5548855,0.68692905,1.2841337,1.294118,-1.8662714,-0.317935,-3.2602186,-0.4707582,-0.5987827,-0.26524717,1.4613804,0.16575216,-1.0608555,1.0409846,0.62592196
TIK20250609029275,-0.47072446,0.70578766,1.0221093,-0.19492537,1.1106738,-2.3829935,-2.3300078,-1.5278413,-1.5394313,-0.2586252,-0.48984477,-0.7351693,0.4388444,0.548095,-1.9506998,0.30953363
TIK20250609029277,-0.22265953,0.9730649,1.6071182,0.563251,-0.25350833,1.0623232,-2.9525537,-1.262189,-2.2843814,-1.6899171,-1.2085298,1.0356731,0.8033416,0.047078498,0.5287394,0.0005851527
TIK20250609029308,0.1226993,0.9784342,2.7476687,1.7094057,0.73573357,1.3971859,-0.6635921,-0.25594893,-0.73538613,-0.4388458,-2.4808185,0.46678048,-1.3066635,-0.38427094,-0.18210058,0.9898491
TIK20250609029315,1.240649,0.7438527,2.3692646,0.06712419,0.58777773,-0.64246553,-0.5398963,-2.2548904,-0.40137285,-1.6582423,-0.35380647,2.7878861,0.7154164,-1.0800847,0.4083296,0.31838015
TIK20250609029333,0.5053599,-0.028019145,0.37846062,0.735299,1.3337332,-1.6431177,-2.2230911,-1.6861305,0.7786522,0.80778974,-0.08866521,2.6254857,-1.7767736,0.30300358,0.51689947,0.62486
TIK20250609029339,-2.2655396,-0.3967028,0.027624976,1.0843996,0.2255029,-0.6497614,-1.3920631,-1.3064686,-1.4904486,1.4101208,-1.0700418,0.6436595,-0.58105886,-0.8605986,-2.523637,0.06567901
TIK20250609029343,0.30247948,-1.611953,0.7735041,1.2288219,1.1858339,-1.430876,-1.1860944,-0.81631166,-2.4067504,0.37450412,-2.0247304,0.7237758,-0.008281834,-0.050927423,0.3560444,1.5411593
TIK20250609029349,-0.6048933,1.3630475,0.7084228,-0.063942574,1.2943774,0.3279922,-1.3366798,-2.2021852,-1.9264852,1.4310945,1.2409656,2.0064156,-1.139081,0.108489625,-0.83734155,0.33503917
TIK20250609029398,-0.24234478,1.4611938,-0.3250501,0.57789606,1.4433851,-0.5716059,-2.8311625,-0.76684266,-1.7751421,-0.8260928,-0.08495822,0.6792513,0.24138053,-0.17429873,-2.6901565,-0.5439058
TIK20250609029403,2.3163707,0.91038024,2.2885818,2.3868985,1.055567,0.49685907,-0.1839732,-1.6321459,-0.7620735,-1.2143841,-0.15519236,-0.72049737,-0.38764632,-1.3393844,0.06387154,0.71112955
TIK20250609029424,0.3184633,0.14495666,1.8837944,3.3368583,0.18242325,-0.81168973,-2.178473,-0.7355554,-0.013684645,0.26666117,-0.6276608,-0.038528863,0.08638602,-0.029924577,0.6215827,-1.3125647
TIK20250609029470,0.29938197,0.6710284,0.9268194,0.4428086,0.7167402,-0.322372,-2.2550519,-2.0455134,0.94833106,-0.45220026,1.3004166,1.716251,-2.1182866,0.48373765,-0.44220164,1.1317707
TIK20250609029492,-0.0373531,0.47806108,0.59426844,0.2940464,-1.2487932,-0.75493014,-2.402537,-1.2329805,-0.75673825,-2.0496109,-0.64986086,1.0007875,-2.5697548,-1.179793,0.14511959,-0.26574135
TIK20250609029495,-0.45072654,1.4885087,0.47836533,0.20197567,0.0005235545,-0.74734336,-1.033846,-1.6284169,-2.3274658,-1.793938,-1.1904058,1.5517018,-0.22108676,-0.34999922,-0.26535124,1.8009578
TIK20250609029505,1.2869842,0.21498993,-0.5476089,0.5057566,1.6691853,-1.8970301,-2.9847753,-1.5626243,1.2693363,-1.163937,-0.5446937,1.2596408,0.22575232,-1.059506,-0.6343532,1.2015306
TIK20250609029513,0.5178087,0.075738356,-0.09074484,-0.45771146,1.1359746,-1.610339,-3.161963,-0.12748684,-1.9762077,-0.83136976,0.370784,0.23879471,-2.3688233,-0.9677645,-1.0985535,0.27517468
TIK20250610029547,1.9458514,0.44109103,1.5261636,-1.5999811,0.18300363,-0.5080973,-2.6531708,-1.5317723,-1.0188882,0.6592286,-0.29228082,0.35907745,-1.1471987,-1.6016866,-0.43095776,0.2516747
TIK20250610029550,1.1480582,-0.37869015,1.7650474,0.9613166,-0.9038118,-0.2640476,-0.7473277,-1.8545315,-3.3412743,0.4581417,0.3219548,0.7247716,-0.84796447,-0.4459117,-0.11730351,-0.77643126
TIK20250610029574,-0.72560394,0.97754717,1.1999922,-0.22751062,0.6270975,-2.734115,-2.1058316,-1.581607,-1.4993398,-0.6139411,-0.18418851,-0.25014475,0.19779427,0.5385339,-1.6360958,-0.16724323
TIK20250610029586,-0.6428378,-0.75952035,1.8962106,1.8834454,-0.011749804,-0.23192136,-0.998222,-3.3979983,0.39968276,0.76112735,0.24431096,-0.21565884,-0.2928733,-1.1282095,1.210765,-0.5345551
TIK20250610029593,0.8936361,-0.8017756,0.40785432,0.21308005,0.8169465,-2.4125764,-2.6775098,-1.5317901,0.81022465,0.917927,-0.114718646,2.2440052,-1.1680945,-0.3705444,-0.8339561,0.39049524
TIK20250610029601,-0.9166922,-0.77740765,-0.32728,1.8002212,0.45313355,0.013974726,-2.4277282,-0.97175556,-0.6555215,0.92867416,-0.39380538,1.1989015,-0.26413208,-2.1982412,-0.8609838,2.6592157
TIK20250610029631,0.6424662,1.1356106,0.51396245,1.4642483,-1.180627,-1.3888154,-2.7693822,-0.2033857,-0.5641718,-1.2608725,-0.25279894,1.4771975,-1.2361261,-1.8965667,-0.013581289,-0.2342743
TIK20250610029642,0.5546616,1.5498245,0.7004688,1.4503835,0.63643205,0.019202387,-1.908813,-2.1771078,-0.044350382,-0.58269966,2.3968663,0.91633177,-1.8151369,-0.50218856,0.3213622,-0.026406316
TIK20250610029656,0.91024524,-0.26794907,1.2823557,2.0462828,0.29006606,-2.5222812,-0.57703143,-1.8119134,-0.72251356,-0.54492944,-0.22820845,-0.03389202,1.2223198,-1.3638602,-1.0003861,-0.9690665
TIK20250610029658,1.1533716,2.0106757,2.2645025,1.4292624,0.098869056,0.008574433,-1.4773313,0.3480484,-0.6910574,-0.011429175,0.5394202,0.9518696,-1.3794998,-0.7129376,-1.6409385,-0.34607476
TIK20250610029667,0.29760066,-0.5103358,2.148419,2.182174,1.786865,0.82465124,0.40601373,-1.0215018,-1.6233528,1.7116194,0.63007504,1.2593721,-0.73088145,-1.1323123,-1.2715656,1.0400672
TIK20250610029675,-0.08417113,1.5109106,0.8721482,1.246103,0.87989765,-0.7818421,-2.1753993,-1.492313,-1.2797669,0.5832092,1.5930747,0.7981723,1.1785065,-2.839361,-0.12397458,-0.8181755
TIK20250610029691,1.4474381,-1.0388838,1.4432573,0.7496221,1.5205257,-1.2051103,-2.9019706,-0.16887411,-0.7803774,0.25860602,-0.39771634,-1.1592588,0.4183937,-1.5247064,-0.22045511,0.027933653
TIK20250610029696,-0.06300983,0.6907537,0.5106289,0.3271229,-1.116701,-0.6268317,-2.2446144,-1.7418731,-0.7953388,-2.199715,-0.6205607,0.7654188,-2.9162114,-1.0556484,-0.101852,-0.14352198
TIK20250610029706,-0.1664037,-2.1873012,1.8720658,-0.29201102,1.4277816,-0.7260679,-2.216527,-2.0641675,-0.927148,1.2693181,-0.28110147,-0.25617325,-0.8256257,-0.11923649,-0.44584525,-1.6512593
TIK20250610029707,-0.28408843,0.68217087,1.4390796,3.217855,-0.36677134,-0.29880098,-2.2625198,0.2845797,-1.3865029,0.28889218,-0.34293628,-0.4166242,-1.740918,-0.51105905,-0.47779295,2.1673195
TIK20250610029710,-0.18225262,0.94836795,-0.6911136,0.5263399,2.9539685,-1.8385755,-3.0544567,-1.0050411,-1.0698645,0.51550907,-0.66686475,-0.8620002,-0.044905137,-1.3700198,-0.057591606,1.8116428
TIK20250610029715,-1.4233106,0.34752098,2.460253,-0.42401674,1.1707516,-0.6664215,-1.0703139,-1.6661259,0.8174162,-1.2049015,-0.24644999,1.1871357,-0.42290393,-1.092502,-1.8010011,-1.424657
TIK20250610029729,-0.63351315,0.7621935,1.4900955,1.1206865,-0.51996106,-2.6944382,-2.1737542,-1.2617356,0.1654676,0.2877575,-2.3876276,1.2367744,-1.0046552,0.5254906,-0.20111077,0.6190699
TIK20250610029739,-1.7461071,1.1828554,1.1231424,1.6577996,1.0045456,-0.0018114783,-0.99075836,-2.1316466,-1.7792076,1.0388722,-0.9777376,-1.5159262,-0.3697461,0.11640122,-0.79312885,0.10306168
TIK20250610029749,-0.77377033,-0.87333846,2.308897,-0.0068224813,1.5279108,-0.7375396,-2.5628161,-0.6026822,-0.8684012,0.24766849,1.4491462,-0.4900863,-1.5839494,-0.10376514,-0.27014425,-1.2381381
TIK20250610029751,0.68568957,0.5334185,2.833409,1.1210493,1.7265697,-1.1560398,-1.058098,0.8563225,-0.1095211,0.073742315,-0.6746322,2.0228956,-0.11984096,-0.13767827,-1.5619864,1.0185859
TIK20250610029753,-0.2906947,-0.099362046,1.1268725,0.85940564,1.9034469,1.5243669,-0.57667464,-3.3396382,0.2511666,-0.04623706,-1.0469948,0.94542783,-0.14868541,0.08589538,-1.0714204,1.2958415
