hour_of_day,day_of_week,is_weekend,followers,account_age_days,verified,content_length,num_hashtags,sentiment_positive,sentiment_negative,toxicity_score,hour_sin,hour_cos,day_sin,day_cos,followers_log,has_media,many_hashtags,long_content,sentiment_intensity,high_toxicity,large_account,topic_Business,topic_Climate,topic_Education,topic_Entertainment,topic_Fashion,topic_Finance,topic_Food,topic_Gaming,topic_Health,topic_Politics,topic_Science,topic_Sports,topic_Technology,topic_Travel,language_Chinese,language_English,language_French,language_German,language_Hindi,language_Japanese,language_Korean,language_Portuguese,language_Spanish,media_type_Link,media_type_Poll,media_type_Text,media_type_Video,location_Asia,location_Europe,location_North America,location_Oceania,location_South America,location_Unknown,popularity
15,3,0,3283,3059,0,46,0,0.896,0.044,0.0,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,8.096817470572319,1,0,0,0.896,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21,0,0,2281,371,0,136,1,0.275,0.0,0.0,-0.7071067811865477,0.7071067811865474,0.0,1.0,7.732807530422021,1,0,0,0.744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
13,4,0,753,1730,0,166,3,0.842,0.062,0.0,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,6.625392368007956,1,0,1,0.842,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
23,2,0,4427,1946,0,350,3,0.156,0.18,0.0,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,8.395703293828527,0,0,1,0.664,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
20,5,1,360,1491,0,335,0,0.149,0.795,61.5,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,5.8888779583328805,1,0,1,0.795,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
22,1,0,7909,2824,0,248,3,0.23,0.161,31.2,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,8.9758830607617,1,0,1,0.609,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
18,5,1,483,850,0,62,1,0.246,0.146,5.2,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,6.182084906716632,0,0,0,0.608,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
20,1,0,310,134,0,151,0,0.277,0.059,19.9,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,5.739792912179234,0,0,1,0.663,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
20,6,1,90,2374,0,58,3,0.879,0.011,0.0,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,4.51085950651685,1,0,0,0.879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
15,6,1,600,1846,0,50,3,0.065,0.054,11.7,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,6.398594934535208,1,0,0,0.881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20,4,0,205,2913,0,56,2,0.144,0.633,48.0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,5.327876168789581,1,0,0,0.633,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
15,6,1,729,978,0,246,1,0.059,0.684,51.7,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,6.593044534142437,1,0,1,0.684,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
18,4,0,139,872,0,169,4,0.093,0.937,77.8,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,4.941642422609304,0,0,1,0.937,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
14,0,0,3563,595,0,178,4,0.853,0.079,29.4,-0.4999999999999997,-0.8660254037844388,0.0,1.0,8.1786387885907,0,0,1,0.853,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
22,4,0,1061,1945,0,260,2,0.033,0.745,56.7,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,6.967909201801884,1,0,1,0.745,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
19,2,0,10298,2573,0,115,1,0.141,0.834,84.6,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,9.239802082125802,1,0,0,0.834,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
16,1,0,1678,2656,0,144,1,0.253,0.0,9.5,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,7.425953657077541,1,0,0,0.756,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
14,0,0,2011,3100,0,173,2,0.753,0.122,0.0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,7.60688453121963,1,0,1,0.753,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21,4,0,777,906,0,110,0,0.644,0.046,29.1,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,6.656726524178391,0,0,0,0.644,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
20,2,0,708,2963,0,130,5,0.85,0.058,3.8,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,6.5638555265321274,1,1,0,0.85,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
16,3,0,1348,354,0,255,1,0.215,0.002,9.1,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,7.207118856207756,1,0,1,0.783,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
11,2,0,1697,2463,0,234,2,0.83,0.127,26.0,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,7.437206366871292,1,0,1,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
11,0,0,1573,2120,0,49,1,0.059,0.625,55.5,0.258819045102521,-0.9659258262890682,0.0,1.0,7.3613754289773485,0,0,0,0.625,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
10,5,1,1074,2059,0,33,5,0.699,0.026,0.0,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,6.980075940561763,0,1,0,0.699,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
21,4,0,6374,2305,0,203,2,0.118,0.689,52.7,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,8.760139370026627,0,0,1,0.689,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
14,6,1,24764,2940,0,243,2,0.89,0.071,4.6,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,10.117186645022338,0,0,1,0.89,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
11,0,0,1387,2982,0,99,0,0.642,0.031,28.9,0.258819045102521,-0.9659258262890682,0.0,1.0,7.23561914106675,1,0,0,0.642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
23,5,1,84,2204,0,277,2,0.074,0.618,58.2,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,4.442651256490317,0,0,1,0.618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
6,2,0,1038,577,0,230,4,0.227,0.203,9.7,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,6.946013991099227,1,0,1,0.571,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
15,0,0,25222,274,0,42,1,0.015,0.79,46.7,-0.7071067811865471,-0.7071067811865479,0.0,1.0,10.135511555656276,1,0,0,0.79,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
16,2,0,485,1940,0,325,0,0.785,0.018,12.1,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,6.186208623900494,0,0,1,0.785,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
22,4,0,1123,783,0,104,2,0.754,0.018,1.6,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,7.024649030453636,1,0,0,0.754,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18,0,0,841,649,0,164,3,0.631,0.106,20.5,-1.0,-1.8369701987210297e-16,0.0,1.0,6.7357800142423265,1,0,1,0.631,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10,2,0,5,1758,0,241,2,0.029,0.609,56.2,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,1.791759469228055,0,0,1,0.609,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18,5,1,126,3408,0,285,5,0.126,0.117,20.1,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,4.844187086458591,1,1,1,0.757,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
21,4,0,550,2570,0,61,5,0.671,0.067,8.2,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,6.311734809152915,0,1,0,0.671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
18,3,0,3053,2272,0,62,1,0.904,0.127,37.9,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,8.024207485778577,1,0,0,0.904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
17,1,0,2093,2304,0,116,1,0.031,0.692,63.3,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,7.646831391430482,1,0,0,0.692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
23,1,0,319,1123,0,396,2,0.713,0.085,14.2,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,5.768320995793772,1,0,1,0.713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20,3,0,321,1378,0,204,2,0.807,0.123,4.9,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,5.7745515455444085,1,0,1,0.807,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12,0,0,52,1664,0,260,2,0.188,0.103,52.0,1.2246467991473532e-16,-1.0,0.0,1.0,3.970291913552122,0,0,1,0.709,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
15,2,0,88,490,0,341,1,0.07,0.21,19.3,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,4.48863636973214,1,0,1,0.72,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16,6,1,990,1899,0,63,6,0.696,0.059,0.0,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,6.898714534329988,1,1,0,0.696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
17,6,1,23298,1662,0,129,2,0.783,0.023,6.7,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,10.056165720177834,1,0,0,0.783,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
20,0,0,8374,3528,0,137,3,0.129,0.087,5.0,-0.8660254037844386,0.5000000000000001,0.0,1.0,9.033006356693267,1,0,0,0.784,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
12,5,1,1243,1053,0,55,3,0.079,0.287,21.9,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,7.126087273299125,0,0,0,0.633,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
10,3,0,1056,2782,0,367,2,0.939,0.093,37.1,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,6.963189985870238,0,0,1,0.939,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
18,3,0,73,1019,0,294,2,0.23,0.162,3.0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,4.30406509320417,1,0,1,0.608,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
16,2,0,7981,1067,0,344,1,0.133,0.204,19.9,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,8.984944285608679,1,0,1,0.663,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
21,0,0,353,313,0,267,2,0.703,0.029,0.0,-0.7071067811865477,0.7071067811865474,0.0,1.0,5.869296913133774,1,0,1,0.703,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
18,4,0,43,1387,0,117,2,0.622,0.085,0.0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,3.784189633918261,1,0,0,0.622,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
21,1,0,14328,50,0,113,1,0.633,0.121,0.0,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,9.570040734716603,0,0,0,0.633,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
17,1,0,3102,2533,0,231,6,0.21,0.135,1.5,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,8.04012466444838,0,1,1,0.655,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
15,5,1,507,2842,0,37,1,0.703,0.111,0.0,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,6.230481447578482,0,0,0,0.703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
19,3,0,726,2969,0,120,2,0.925,0.094,0.0,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,6.588926477533519,1,0,0,0.925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
18,5,1,116,505,0,307,2,0.923,0.102,0.0,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,4.762173934797756,0,0,1,0.923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
11,2,0,276,2952,0,39,0,0.028,0.785,45.0,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,5.6240175061873385,1,0,0,0.785,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18,1,0,10566,2906,0,260,1,0.79,0.082,3.3,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,9.265491216441031,1,0,1,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14,1,0,332,91,0,200,2,0.882,0.097,6.0,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,5.808142489980444,0,0,1,0.882,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
14,1,0,1042,1608,0,291,2,0.054,0.202,7.7,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,6.949856455000773,1,0,1,0.743,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
9,6,1,99,1105,0,76,0,0.854,0.133,0.0,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,4.605170185988092,1,0,0,0.854,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18,0,0,15,3231,0,97,2,0.673,0.097,2.7,-1.0,-1.8369701987210297e-16,0.0,1.0,2.772588722239781,0,0,0,0.673,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
17,2,0,2192,2075,0,323,3,0.934,0.128,20.9,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,7.693025748417888,0,0,1,0.934,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
20,5,1,680,44,0,143,3,0.09,0.695,52.0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,6.523562306149512,1,0,0,0.695,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
23,0,0,9,1242,0,31,1,0.669,0.149,11.7,-0.25881904510252157,0.9659258262890681,0.0,1.0,2.302585092994046,1,0,0,0.669,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13,0,0,1270,1751,0,171,0,0.125,0.649,53.1,-0.2588190451025208,-0.9659258262890683,0.0,1.0,7.147559271189454,1,0,1,0.649,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
10,5,1,2809,1902,0,127,2,0.691,0.043,14.2,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,7.940939762327791,1,0,0,0.691,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21,2,0,258,804,0,111,3,0.014,0.889,81.9,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,5.556828061699537,1,0,0,0.889,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17,4,0,11032,306,0,311,3,0.923,0.137,0.0,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,9.308646060760307,0,0,1,0.923,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
17,0,0,2360,3078,0,217,5,0.781,0.129,16.3,-0.9659258262890683,-0.25881904510252063,0.0,1.0,7.766840537085513,0,1,1,0.781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
8,3,0,8451,2218,0,98,2,0.868,0.064,11.4,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,9.042158378735948,0,0,0,0.868,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
21,1,0,149,1194,0,216,2,0.02,0.92,63.9,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,5.0106352940962555,0,0,1,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
23,5,1,296,2077,0,308,3,0.266,0.067,11.5,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,5.6937321388027,1,0,1,0.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19,1,0,93,172,0,236,3,0.21,0.152,45.0,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,4.543294782270004,1,0,1,0.638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
17,1,0,13926,1306,0,14,2,0.904,0.082,1.1,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,9.541584681053092,1,0,0,0.904,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22,3,0,4217,950,0,221,6,0.128,0.072,1.8,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,8.34711636103872,1,1,1,0.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2,0,158,2145,0,267,0,0.913,0.083,11.8,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,5.0689042022202315,0,0,1,0.913,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
16,0,0,86,2007,0,197,4,0.934,0.047,0.0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,4.465908118654584,1,0,1,0.934,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
11,5,1,71,502,0,398,5,0.072,0.134,22.8,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,4.276666119016055,0,1,1,0.794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
20,1,0,546,3309,0,298,2,0.3,0.15,24.1,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,6.304448802421981,0,0,1,0.551,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
15,0,0,765,1482,0,207,2,0.081,0.217,10.8,-0.7071067811865471,-0.7071067811865479,0.0,1.0,6.641182169740591,1,0,1,0.702,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
17,0,0,3298,2006,0,209,2,0.812,0.141,18.8,-0.9659258262890683,-0.25881904510252063,0.0,1.0,8.101374671228582,1,0,1,0.812,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20,0,0,131,382,0,51,2,0.158,0.062,0.0,-0.8660254037844386,0.5000000000000001,0.0,1.0,4.882801922586371,1,0,0,0.779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11,3,0,28,3563,0,190,2,0.279,0.075,0.0,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,3.367295829986474,1,0,1,0.646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20,2,0,171,461,0,82,5,0.88,0.057,0.0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,5.147494476813453,1,1,0,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
20,0,0,539,2622,0,97,0,0.148,0.085,20.6,-0.8660254037844386,0.5000000000000001,0.0,1.0,6.29156913955832,1,0,0,0.767,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,6,1,829,1499,0,230,3,0.841,0.135,12.9,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,6.721425700790643,1,0,1,0.841,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
17,4,0,156,2365,0,121,4,0.097,0.133,7.1,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,5.056245805348308,0,0,0,0.769,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
