Id,topic,verified,followers,sentiment_positive,popularity,Degree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,pageranks,componentnumber,modularity_class,eigencentrality
INS20250606026783,AI/ML,0,614016,0.784,1,5,16,14,0.154473,0.207337,12753.246263,0,0,0.00002,10,51,0.064561
INS20250606026788,Science,0,431,0.221,0,5,20,13,0.132011,0.164081,77.909886,0,0,0.000019,6,18,0.070942
INS20250606026802,Food,0,28353,0.714,0,17,68,13,0.133267,0.15191,3877.633962,0,0,0.000062,14,50,0.037084
INS20250606026805,Entertainment,0,572,0.084,0,5,20,19,0.094751,0.134599,202.231468,0,0,0.000019,11,6,0.088222
INS20250606026812,Science,0,84,0.024,0,10,40,20,0.075722,0.103203,121.414257,0,0,0.000036,6,18,0.045336
INS20250606026814,Business,0,1240,0.801,0,12,48,19,0.096112,0.131332,807.858696,0,0,0.000041,2,41,0.096675
INS20250606026816,Gaming,0,1,0.237,0,5,15,13,0.161282,0.214343,508274.189331,0,0,0.000019,13,1,0.124334
INS20250606026817,Entertainment,0,172,0.081,0,12,48,14,0.146989,0.182964,688.322068,0,0,0.000042,11,6,0.084589
INS20250606026821,Technology,0,432,0.163,0,43,172,18,0.093105,0.142427,6758.942436,0,0,0.000142,9,35,0.184939
INS20250606026823,Education,1,53554,0.139,1,24,101,10,0.15457,0.175254,74789.112711,0,0,0.000092,1,10,0.043359
INS20250606026824,Science,0,250,0.101,0,7,28,15,0.110366,0.139961,244.636888,0,0,0.000025,6,18,0.077004
INS20250606026828,Fashion,0,1550,0.736,0,7,28,15,0.119636,0.157632,1391.99168,0,0,0.000025,3,54,0.067685
INS20250606026840,Climate,0,134,0.12,0,14,56,16,0.109428,0.139766,2555.941446,0,0,0.000049,12,7,0.07328
INS20250606026843,Politics,0,957,0.109,0,5,20,13,0.140988,0.177851,44.764821,0,0,0.000018,7,44,0.114228
INS20250606026848,Education,0,13696,0.877,1,21,84,14,0.119212,0.149214,6220.381248,0,0,0.000073,1,2,0.061633
INS20250606026854,Business,0,31,0.79,0,29,116,16,0.105567,0.127293,2944.722717,0,0,0.000107,2,41,0.057346
INS20250606026855,Entertainment,0,4776,0.052,0,5,20,16,0.119146,0.153663,341.114691,0,0,0.000019,11,23,0.089278
INS20250606026858,Fashion,1,50080,0.944,1,16,64,11,0.165772,0.190747,222593.67528,0,0,0.000063,3,12,0.031056
INS20250606026865,Health,0,304249,0.864,1,5,20,15,0.143917,0.162042,12532.011722,0,0,0.000025,4,8,0.007082
INS20250606026872,Finance,0,4833,0.035,0,5,20,13,0.14249,0.177305,0,0,0,0.000019,8,20,0.066413
INS20250606026874,Gaming,0,21,0.264,0,5,20,17,0.085077,0.097631,3289.382559,0,0,0.000025,13,5,0.007247
INS20250606026876,Climate,0,10817,0.073,0,9,36,17,0.102769,0.129211,9012.246763,0,0,0.000032,12,42,0.07152
INS20250606026877,Business,0,33,0.934,0,14,56,16,0.104243,0.121255,1165.481507,0,0,0.000054,2,41,0.03083
INS20250606026883,Gaming,0,8122,0.668,0,10,40,20,0.114901,0.147678,884.428312,0,0,0.000037,13,37,0.041314
INS20250606026886,Sports,0,33128,0.18,0,24,96,13,0.136234,0.169589,5675.273691,0,0,0.000083,0,4,0.068617
INS20250606026894,Health,0,850,0.014,0,5,20,23,0.096999,0.131508,0.2,0,0,0.000019,4,52,0.052129
INS20250606026899,Sports,0,97,0.95,0,18,72,15,0.116379,0.148482,17488.175585,0,0,0.000065,0,16,0.043339
INS20250606026910,Business,0,388,0.669,0,6,24,14,0.141422,0.169927,12148.905588,0,0,0.000023,2,41,0.034549
INS20250606026912,Finance,0,3483,0.182,0,5,20,14,0.130202,0.167262,243.198267,0,0,0.000018,8,20,0.121382
INS20250606026918,Travel,0,6918,0.747,1,20,80,15,0.125131,0.15622,2740.940795,0,0,0.000067,5,38,0.08865
INS20250606026928,Finance,0,479,0.85,0,7,28,16,0.126634,0.16067,568.799275,0,0,0.000026,8,25,0.050008
INS20250606026942,Business,0,133,0.919,0,21,84,15,0.128202,0.15373,1872.401801,0,0,0.000075,2,41,0.054888
INS20250606026944,Climate,0,878,0.8,0,5,20,12,0.172687,0.201316,1710.985985,0,0,0.000019,12,14,0.076378
INS20250606026947,Sports,0,2752,0.28,0,8,32,13,0.14188,0.179265,5964.866737,0,0,0.000029,0,4,0.066905
INS20250606026953,Politics,0,1891,0.889,0,5,20,15,0.133758,0.164389,101.121665,0,0,0.000019,7,24,0.062444
INS20250606026972,Science,0,1280,0.138,0,6,24,14,0.140582,0.176141,978.88179,0,0,0.000022,6,18,0.107973
INS20250606026974,Finance,0,248,0.099,0,5,20,15,0.120038,0.156995,16.999783,0,0,0.000019,8,0,0.075693
INS20250606026985,Technology,0,15046,0.042,1,9,36,13,0.126062,0.151921,710.066723,0,0,0.000033,9,35,0.047964
INS20250606026995,Entertainment,0,30348,0.106,0,7,28,14,0.136417,0.156728,103.660353,0,0,0.000027,11,39,0.029294
INS20250606027001,Business,0,8690,0.036,0,15,60,16,0.097148,0.12489,389.139036,0,0,0.000052,2,13,0.075745
INS20250606027010,Health,0,91,0.176,0,7,28,23,0.095956,0.128848,81.327092,0,0,0.000026,4,52,0.050856
INS20250606027014,Food,0,16851,0.242,1,5,20,18,0.090712,0.116242,966.239391,0,0,0.000019,14,28,0.048883
INS20250606027015,Politics,0,26,0.093,0,21,84,15,0.123574,0.149136,47432.956996,0,0,0.000078,7,44,0.041485
INS20250606027017,Gaming,0,1114,0.175,0,15,60,16,0.122039,0.16129,5164.584195,0,0,0.000051,13,1,0.108612
INS20250606027029,Education,0,19820,0.874,0,10,40,13,0.132551,0.16004,20.700225,0,0,0.000037,1,2,0.038951
INS20250606027031,Science,0,340,0.131,0,10,40,13,0.133815,0.168595,16984.652224,0,0,0.000035,6,18,0.075498
INS20250606027035,Science,0,4433,0.044,0,5,20,13,0.142966,0.178753,41.194669,0,0,0.000019,6,26,0.114621
INS20250606027045,Climate,0,10903,0.801,1,20,80,14,0.141688,0.171557,17439.281638,0,0,0.000069,12,56,0.067655
INS20250606027051,Gaming,0,465,0.781,0,5,20,20,0.117931,0.16107,70.947894,0,0,0.000019,13,37,0.068227
INS20250606027054,AI/ML,0,23,0.044,0,12,48,18,0.113021,0.131129,3706.16154,0,0,0.000048,10,11,0.020479
INS20250606027056,AI/ML,0,10196,0.901,0,15,60,16,0.12454,0.153857,4639.914256,0,0,0.000054,10,51,0.036194
INS20250606027063,Fashion,0,4390,0.937,0,6,24,16,0.114998,0.151928,213.519797,0,0,0.000022,3,54,0.060657
INS20250606027066,Health,0,245,0.185,0,6,24,19,0.135578,0.184154,2414.876167,0,0,0.000022,4,52,0.121667
INS20250606027073,Technology,0,6076,0.892,0,22,88,15,0.131166,0.160522,2091.497907,0,0,0.000075,9,27,0.070483
INS20250606027076,Technology,0,25447,0.836,0,20,80,15,0.128265,0.152703,4151.777184,0,0,0.000072,9,27,0.045177
INS20250606027079,Education,0,216,0.019,0,5,20,13,0.130945,0.162196,17.619051,0,0,0.000019,1,34,0.063006
INS20250606027080,Business,0,168,0.877,0,20,80,15,0.128797,0.155452,5406.770391,0,0,0.00007,2,41,0.058758
INS20250606027083,Technology,0,1614,0.28,0,8,32,14,0.125142,0.160264,988.134856,0,0,0.000029,9,35,0.054395
INS20250606027086,Entertainment,0,68,0.084,0,5,20,14,0.133109,0.157076,99.1863,0,0,0.00002,11,6,0.032764
INS20250606027088,Sports,0,174,0.666,0,18,72,17,0.096496,0.127726,2076.352094,0,0,0.000062,0,16,0.066102
INS20250606027090,Technology,0,300,0.661,0,11,44,18,0.102194,0.139298,6904.489876,0,0,0.000039,9,27,0.04607
INS20250606027091,Gaming,0,23,0.922,0,5,20,22,0.094489,0.114113,25.84633,0,0,0.000022,13,37,0.010277
INS20250606027094,Politics,0,217,0.114,0,54,216,16,0.112415,0.156163,78647.377872,0,0,0.000176,7,44,0.234635
INS20250606027096,Entertainment,0,418,0.149,0,6,24,18,0.101735,0.138673,512.184111,0,0,0.000022,11,6,0.068904
INS20250606027109,Entertainment,0,9535,0.888,0,9,36,12,0.149562,0.176697,8810.416722,0,0,0.000034,11,39,0.044291
INS20250606027120,AI/ML,0,2868,0.085,0,5,20,16,0.1475,0.185598,3.581228,0,0,0.000019,10,17,0.114987
INS20250606027123,Gaming,0,989,0.176,0,16,64,16,0.121149,0.156772,9420.554515,0,0,0.000055,13,1,0.079524
INS20250606027131,Climate,0,3595,0.847,1,16,64,14,0.123175,0.154141,24601.620372,0,0,0.000055,12,56,0.065764
INS20250606027139,Politics,0,886,0.895,0,13,52,17,0.109116,0.136816,83.276075,0,0,0.000046,7,24,0.043942
INS20250606027143,Education,0,1476,0.895,0,5,20,11,0.164282,0.197469,139.118154,0,0,0.000019,1,15,0.102585
INS20250606027144,Travel,0,11018,0.782,0,29,116,17,0.102574,0.133685,7585.951338,0,0,0.000099,5,38,0.08932
INS20250606027146,Travel,0,4649,0.188,1,7,28,12,0.139068,0.169904,9442.092524,0.000596,0.000596,0.000026,5,9,0.061942
INS20250606027149,Fashion,0,4456,0.838,1,11,44,16,0.114908,0.152738,55.027186,0,0,0.000038,3,54,0.07749
INS20250606027151,Health,0,467,0.195,0,5,20,22,0.101709,0.138602,0.226221,0,0,0.000019,4,52,0.096098
INS20250606027152,Fashion,0,3118,0.017,0,5,20,16,0.122979,0.160049,442.910974,0,0,0.000019,3,33,0.058726
INS20250606027154,Sports,0,230,0.116,0,5,20,13,0.140759,0.179557,3097.377822,0,0,0.000019,0,32,0.076682
INS20250606027156,Education,0,2213,0.041,0,5,20,13,0.136573,0.178226,4999.175623,0,0,0.000019,1,34,0.124958
INS20250606027162,Climate,0,41877,0.743,1,14,56,13,0.134765,0.153391,14714.378524,0,0,0.000053,12,56,0.026729
INS20250606027165,AI/ML,0,8429,0.058,0,5,20,21,0.092245,0.120781,266.320275,0,0,0.000019,10,17,0.053199
INS20250606027170,Health,0,202,0.042,0,5,20,19,0.13479,0.18158,90.711653,0,0,0.000019,4,52,0.100033
INS20250606027173,AI/ML,0,64677,0.86,1,13,52,16,0.13487,0.162623,1924.192998,0,0,0.000052,10,17,0.022992
INS20250606027174,AI/ML,0,4258,0.158,0,8,32,17,0.133692,0.169355,874.915496,0,0,0.000028,10,17,0.10758
INS20250606027175,Fashion,0,24917,0.02,0,30,120,15,0.130641,0.159547,12861.027036,0,0,0.000101,3,12,0.095886
INS20250606027181,Technology,0,1200,0.855,0,6,24,16,0.120247,0.157606,6343.588747,0,0,0.000022,9,27,0.05752
INS20250606027182,Politics,0,87,0.134,0,5,20,21,0.077203,0.108268,204.563627,0,0,0.000019,7,44,0.040313
INS20250606027185,Finance,0,763,0.063,0,5,20,15,0.122657,0.168168,2488.510422,0,0,0.000019,8,0,0.124786
INS20250606027191,Sports,0,86,0.118,0,13,52,17,0.100519,0.129056,1620.902688,0,0,0.000046,0,32,0.053719
INS20250606027194,Food,0,4937,0.144,0,7,28,12,0.151584,0.184736,1459.446146,0,0,0.000025,14,19,0.097511
INS20250606027196,Technology,0,7323,0.772,1,18,72,14,0.146552,0.178406,4406.081779,0,0,0.00006,9,27,0.086399
INS20250606027200,Health,0,3958,0.127,0,5,20,24,0.091874,0.134969,529.562094,0,0,0.000019,4,3,0.071825
INS20250606027204,AI/ML,0,1521,0.72,0,5,20,15,0.136538,0.178021,171.820681,0,0,0.000018,10,51,0.11542
INS20250606027209,Entertainment,0,75,0.733,0,16,64,13,0.123589,0.150438,2496.359144,0,0,0.000056,11,39,0.051196
INS20250606027211,AI/ML,0,8306,0.858,0,13,52,17,0.112326,0.140236,2064.075669,0,0,0.000046,10,51,0.038897
INS20250606027223,Travel,0,247,0.782,0,6,24,15,0.131831,0.161279,448.489448,0,0,0.000022,5,21,0.041881
INS20250606027226,Gaming,0,2366,0.236,0,5,20,14,0.146373,0.182446,156.300973,0,0,0.000019,13,1,0.10762
INS20250606027234,Travel,0,431,0.137,0,5,20,14,0.129677,0.163445,236.373935,0.005294,0.005294,0.000019,5,9,0.091496
INS20250606027241,Education,0,331,0.6,0,9,36,14,0.114161,0.139164,84.581074,0,0,0.000034,1,15,0.030223
INS20250606027246,Sports,0,94,0.293,0,7,28,16,0.104106,0.13109,404.046852,0,0,0.000026,0,32,0.046974
INS20250606027248,Science,0,2392,0.04,0,5,20,15,0.117081,0.152672,23.569517,0,0,0.000019,6,26,0.102645
INS20250606027249,Education,0,89,0.879,0,6,24,11,0.142154,0.168817,2303.478248,0,0,0.000024,1,15,0.021093
INS20250606027254,Science,0,257,0.091,0,5,20,16,0.100779,0.128273,0.085286,0,0,0.000019,6,18,0.072621
INS20250606027255,Finance,0,55590,0.63,1,7,28,16,0.113953,0.126757,1191.685892,0,0,0.000033,8,31,0.010448
INS20250606027260,Food,0,8858,0.658,1,26,104,13,0.132422,0.161942,9642.075067,0,0,0.000089,14,50,0.079173
INS20250606027263,Technology,0,1085,0.906,1,5,20,16,0.119603,0.153022,122.453858,0,0,0.000019,9,27,0.042293
INS20250607027271,Politics,0,4614,0.115,0,9,36,13,0.149032,0.188655,3366.885415,0,0,0.000032,7,44,0.090897
INS20250607027274,Health,0,6135,0.186,0,5,20,22,0.105957,0.146276,24.694295,0,0,0.000019,4,3,0.054576
INS20250607027277,Finance,0,5871,0.116,0,5,20,14,0.128749,0.163782,466.486488,0,0,0.000019,8,20,0.058715
INS20250607027280,Fashion,0,586,0.747,0,12,48,16,0.115226,0.163321,1609.982569,0,0,0.000042,3,54,0.075432
INS20250607027281,Politics,0,22014,0.781,1,23,92,18,0.096941,0.119746,14182.694098,0,0,0.000084,7,24,0.045006
INS20250607027287,Climate,0,4419,0.148,0,6,24,13,0.155454,0.18273,1950.311963,0,0,0.000022,12,42,0.069384
INS20250607027289,Sports,0,567,0.941,0,5,20,14,0.125671,0.158839,38.735361,0,0,0.000019,0,16,0.054804
INS20250607027291,Gaming,0,5381,0.047,0,5,20,16,0.124074,0.153766,814.978453,0,0,0.000019,13,1,0.047903
INS20250607027294,Science,0,53,0.681,0,11,44,17,0.124614,0.155785,2920.536799,0,0,0.000042,6,30,0.024348
INS20250607027297,Politics,0,7879,0.657,0,9,36,17,0.114186,0.142518,246.913484,0,0,0.000033,7,24,0.045581
INS20250607027299,Technology,0,18341,0.134,1,6,24,12,0.142203,0.169355,834.081844,0,0,0.000023,9,35,0.032775
INS20250607027302,Technology,0,9,0.827,0,9,36,16,0.116092,0.133352,27.551975,0,0,0.00004,9,27,0.013811
INS20250607027306,Business,0,46,0.041,0,7,28,15,0.110085,0.128497,10782.681001,0,0,0.000027,2,29,0.02767
INS20250607027309,Technology,0,3,0.936,0,5,16,15,0.138462,0.189403,39083.179536,0,0,0.00002,9,27,0.03407
INS20250607027316,Food,0,817,0.879,0,14,56,14,0.123941,0.156993,1918.810453,0,0,0.000048,14,48,0.070826
INS20250607027320,Health,0,2415,0.038,0,5,20,21,0.1157,0.161381,411.664378,0,0,0.000018,4,3,0.118466
INS20250607027321,Technology,0,30885,0.889,1,15,60,15,0.120897,0.142992,1715.023809,0,0,0.000055,9,27,0.034275
INS20250607027324,Travel,0,752,0.178,0,5,20,12,0.160266,0.196792,21.99813,0.063298,0.063298,0.000019,5,9,0.175189
INS20250607027326,Science,0,2752,0.084,0,5,20,13,0.143495,0.18334,8055.248248,0,0,0.000019,6,26,0.151781
INS20250607027327,Gaming,0,25830,0.18,1,9,36,21,0.091081,0.111637,7251.003605,0,0,0.000035,13,53,0.022317
INS20250607027328,Health,0,34962,0.022,0,6,24,20,0.103468,0.121669,858.768382,0,0,0.000024,4,3,0.023385
INS20250607027331,Business,0,174,0.06,0,5,20,12,0.154509,0.185452,75.371437,0,0,0.000019,2,29,0.099718
INS20250607027348,Science,0,911,0.61,0,11,44,16,0.132138,0.160765,2384.678914,0,0,0.00004,6,30,0.035453
INS20250607027353,Science,0,27,0.731,0,19,76,16,0.124215,0.145667,7348.705153,0,0,0.000074,6,30,0.032899
INS20250607027362,Education,0,95,0.143,0,8,32,15,0.110546,0.138241,867.410394,0,0,0.000028,1,34,0.057984
INS20250607027363,Sports,0,87,0.723,0,7,28,14,0.122037,0.147362,3724.500413,0,0,0.000027,0,16,0.028506
INS20250607027367,Entertainment,0,4062,0.105,0,5,20,16,0.118075,0.149368,0.954403,0,0,0.000019,11,23,0.070964
INS20250607027368,Entertainment,0,1180,0.85,0,6,24,18,0.090276,0.122154,130.777547,0,0,0.000022,11,45,0.044759
INS20250607027369,Finance,0,1995,0.616,0,5,20,16,0.1293,0.16456,1718.392112,0,0,0.00002,8,31,0.032973
INS20250607027370,Food,0,1484,0.077,0,5,20,13,0.135519,0.169292,41.430728,0,0,0.000019,14,19,0.09958
INS20250607027375,Climate,0,21699,0.246,1,10,40,18,0.092496,0.113107,3601.9137,0,0,0.000038,12,42,0.02303
INS20250607027376,Climate,0,419,0.144,0,5,20,14,0.13901,0.170578,130.29979,0,0,0.000019,12,7,0.078508
INS20250607027377,Technology,0,36814,0.95,1,12,48,14,0.126054,0.144422,3652.620406,0,0,0.000047,9,27,0.022543
INS20250607027382,Technology,0,93,0.04,0,5,20,13,0.131556,0.157462,6.868865,0,0,0.000019,9,49,0.045733
INS20250607027384,AI/ML,0,7486,0.606,0,13,52,18,0.102106,0.1274,433.222564,0,0,0.000049,10,51,0.028304
INS20250607027385,Climate,0,81154,0.11,1,20,80,13,0.147387,0.168965,3428.629124,0,0,0.000072,12,42,0.043175
INS20250607027386,AI/ML,0,913,0.744,0,15,60,15,0.134013,0.174889,6342.845691,0,0,0.000052,10,47,0.083392
INS20250607027388,Climate,0,4788,0.076,1,9,36,13,0.156691,0.186008,62529.237458,0,0,0.000032,12,42,0.075146
INS20250607027394,Technology,0,1,0.067,0,5,20,1,1,1,0,0,0,0.000033,15,40,0.004932
INS20250607027398,Finance,0,4430,0.049,1,5,20,13,0.144324,0.182896,41.437895,0,0,0.000019,8,20,0.078835
INS20250607027405,Sports,0,89,0.877,0,11,44,14,0.125397,0.154609,26485.052512,0,0,0.000041,0,16,0.03383
INS20250607027408,AI/ML,0,14,0.012,0,12,48,15,0.145464,0.174347,18425.832268,0,0,0.000048,10,11,0.024226
INS20250607027420,AI/ML,0,3,0.119,0,5,19,15,0.160625,0.192174,15.991128,0,0,0.000025,10,17,0.014404
INS20250607027428,Education,0,2280,0.732,0,15,60,13,0.127508,0.155053,789.737585,0,0,0.000052,1,15,0.065506
INS20250607027430,Sports,0,37,0.606,0,13,52,15,0.109301,0.131654,864.213789,0,0,0.000047,0,16,0.035337
INS20250607027434,Finance,0,135,0.064,0,5,20,13,0.1384,0.171708,750.40543,0,0,0.000019,8,0,0.060622
INS20250607027441,AI/ML,0,5477,0.629,1,7,28,17,0.112866,0.140223,111.925471,0,0,0.000027,10,51,0.028418
INS20250607027452,Gaming,0,138,0.227,0,9,36,18,0.087798,0.121648,6670.456753,0,0,0.000032,13,5,0.07425
INS20250607027453,Technology,0,91,0.059,0,5,20,12,0.146057,0.174765,0,0,0,0.000019,9,49,0.06157
INS20250607027456,Education,0,8516,0.035,1,5,20,12,0.139216,0.162084,0.785455,0,0,0.00002,1,10,0.03507
INS20250607027458,Science,0,4108,0.864,0,10,40,18,0.11257,0.146004,1721.815186,0,0,0.000036,6,30,0.048449
INS20250607027461,Science,0,624,0.032,0,5,20,13,0.133087,0.170702,545.604338,0,0,0.000019,6,18,0.107834
INS20250607027467,Finance,0,1648,0.057,0,30,120,17,0.102977,0.1467,5772.015476,0,0,0.000099,8,0,0.131913
INS20250607027468,Business,0,1804,0.945,0,5,20,17,0.111853,0.137739,0,0,0,0.000019,2,41,0.042423
INS20250607027470,Fashion,0,13581,0.037,0,6,24,15,0.129693,0.155115,109.982589,0,0,0.000022,3,33,0.040589
INS20250607027472,Politics,0,31946,0.069,0,8,32,16,0.107567,0.12724,8566.462147,0,0,0.00003,7,44,0.028207
INS20250607027476,Entertainment,0,252,0.873,0,14,56,13,0.129289,0.157633,2402.956082,0,0,0.000049,11,45,0.058729
INS20250607027482,Gaming,0,1166,0.218,0,9,36,15,0.135323,0.173659,7371.862369,0,0,0.000031,13,1,0.103884
INS20250607027483,Education,0,3338,0.146,0,5,20,14,0.120276,0.157338,116.703083,0,0,0.000019,1,34,0.136412
INS20250607027485,Finance,0,2361,0.057,1,5,20,16,0.108161,0.144009,5.682973,0,0,0.000018,8,20,0.086808
INS20250607027489,Health,0,310,0.82,0,13,52,17,0.091719,0.123916,9786.90267,0,0,0.000046,4,8,0.056465
INS20250607027496,Education,0,254,0.142,0,5,20,12,0.147486,0.183259,4281.543547,0,0,0.000019,1,34,0.074918
INS20250607027506,AI/ML,0,93715,0.077,1,10,40,16,0.139376,0.164447,89.595825,0,0,0.000041,10,17,0.020216
INS20250607027511,Business,0,589,0.021,0,5,20,14,0.123756,0.151678,294.433276,0,0,0.000019,2,29,0.041288
INS20250607027519,Education,0,2408,0.076,1,5,20,15,0.11016,0.145183,0,0,0,0.000019,1,34,0.142295
INS20250607027528,Gaming,0,241,0.623,0,7,28,20,0.110722,0.141956,404.344319,0,0,0.000027,13,37,0.031863
INS20250607027529,AI/ML,0,99028,0.697,1,8,32,15,0.134257,0.158601,1458.816223,0,0,0.000035,10,17,0.012281
INS20250607027531,Politics,0,133,0.053,0,8,32,19,0.089268,0.124034,1628.819829,0,0,0.000028,7,44,0.104969
INS20250607027536,Health,0,3160,0.918,1,5,20,16,0.100885,0.135319,839.342077,0,0,0.000019,4,46,0.045769
INS20250607027542,Sports,0,45,0.207,0,24,96,15,0.121265,0.151317,7070.017787,0,0,0.000083,0,32,0.066519
INS20250607027549,Health,0,56,0.145,0,12,48,21,0.11576,0.157122,2918.715319,0,0,0.000043,4,52,0.042501
INS20250607027550,Health,0,2764,0.093,0,5,20,22,0.105503,0.149056,854.208137,0,0,0.000018,4,3,0.102551
INS20250607027554,Science,0,2073,0.052,1,5,20,15,0.117081,0.152672,23.569517,0,0,0.000019,6,26,0.102645
INS20250607027564,Sports,0,740,0.67,0,5,20,15,0.113543,0.143755,4.397613,0,0,0.000019,0,16,0.053669
INS20250607027594,Business,0,795628,0.863,1,5,15,13,0.178402,0.215222,137216.412893,0,0,0.00002,2,41,0.036765
INS20250607027597,AI/ML,0,8674,0.233,1,11,44,21,0.092241,0.121395,187.844212,0,0,0.000039,10,17,0.06047
INS20250607027609,AI/ML,0,3535,0.093,0,5,20,16,0.148241,0.185275,1.648312,0,0,0.000019,10,17,0.091503
INS20250607027614,Gaming,0,65,0.055,0,22,88,22,0.067524,0.100284,4492.757125,0,0,0.000076,13,5,0.071147
INS20250607027616,Health,0,1339,0.88,0,10,40,15,0.103664,0.139413,1006.804861,0,0,0.000035,4,46,0.089425
INS20250607027619,Food,0,25422,0.103,0,9,36,16,0.09814,0.117515,564.804946,0,0,0.000033,14,28,0.036393
INS20250607027625,Education,0,622,0.839,0,7,28,13,0.127251,0.156022,176.961096,0,0,0.000026,1,15,0.045304
INS20250607027635,AI/ML,0,735,0.861,0,6,24,16,0.117892,0.147241,71.752598,0,0,0.000023,10,47,0.040603
INS20250607027641,Sports,0,7482,0.041,1,5,20,14,0.121046,0.150779,1.175355,0,0,0.000019,0,4,0.07703
INS20250607027646,Health,0,14987,0.775,1,28,112,14,0.11899,0.152979,11664.235805,0,0,0.000096,4,46,0.075647
INS20250607027648,Business,0,44732,0.15,0,15,60,12,0.138145,0.158862,100532.037665,0,0,0.000057,2,13,0.033448
INS20250607027654,Health,0,457,0.85,0,22,88,15,0.107636,0.147173,22101.362316,0,0,0.000074,4,8,0.106803
INS20250607027667,Travel,0,130,0.781,0,8,32,13,0.152135,0.18009,4847.090691,0.000001,0.000001,0.00003,5,21,0.038915
INS20250607027676,Science,0,916078,0.228,1,5,17,12,0.175123,0.215033,77683.389769,0,0,0.000022,6,26,0.065988
INS20250607027678,Politics,0,106,0.157,0,5,20,20,0.081751,0.111232,0.721507,0,0,0.000019,7,44,0.056621
INS20250607027685,Technology,0,1473,0.12,0,5,20,13,0.137972,0.172411,756.239959,0,0,0.000019,9,35,0.085123
INS20250607027686,Science,0,41,0.601,0,5,20,17,0.123871,0.152715,928.007756,0,0,0.000022,6,30,0.012511
INS20250607027688,Travel,0,336014,0.099,1,5,18,12,0.159195,0.195247,2747.92937,0.027453,0.027453,0.000023,5,38,0.085014
INS20250607027692,Entertainment,0,50,0.207,0,6,24,14,0.134136,0.156773,107.459782,0,0,0.000023,11,6,0.029907
INS20250607027700,Food,0,1372,0.872,0,24,96,12,0.153722,0.193655,29825.966716,0,0,0.000079,14,48,0.123685
INS20250607027713,Food,0,265,0.858,0,27,108,16,0.107478,0.140144,8572.448502,0,0,0.00009,14,48,0.107257
INS20250607027715,Climate,0,192,0.826,0,15,60,19,0.08618,0.108923,172.022764,0,0,0.000054,12,14,0.042793
INS20250607027719,Sports,0,931,0.769,0,5,20,16,0.104074,0.135587,4.88996,0,0,0.000019,0,16,0.057968
INS20250607027722,Climate,0,499300,0.213,1,5,17,12,0.181457,0.222548,11344.780564,0,0,0.000021,12,7,0.05344
INS20250607027733,Fashion,0,23234,0.122,1,34,136,15,0.128435,0.158741,2573.706038,0,0,0.000114,3,12,0.108606
INS20250607027734,Climate,0,31598,0.057,0,9,36,16,0.10805,0.125075,2069.829184,0,0,0.000033,12,42,0.031177
INS20250607027742,Politics,0,333,0.842,0,5,20,18,0.103872,0.130647,57.610398,0,0,0.000019,7,24,0.047129
