Id,Label,topic,verified,followers,sentiment_positive,popularity
INS20250525021254,INS20250525021254,Gaming,0,2033,0.735,0
INS20250525021255,INS20250525021255,Sports,0,104,0.023,0
INS20250525021276,INS20250525021276,Travel,0,207,0.194,0
INS20250525021280,INS20250525021280,Travel,0,12,0.129,0
INS20250525021283,INS20250525021283,Fashion,0,818,0.048,0
INS20250525021295,INS20250525021295,Science,0,464,0.884,0
INS20250525021299,INS20250525021299,Finance,0,12,0.107,0
INS20250525021305,INS20250525021305,Gaming,0,794,0.222,0
INS20250525021308,INS20250525021308,Technology,0,2,0.158,0
INS20250525021309,INS20250525021309,Politics,0,179,0.774,0
INS20250525021317,INS20250525021317,Business,0,377,0.612,0
INS20250525021321,INS20250525021321,Gaming,0,22,0.118,0
INS20250525021329,INS20250525021329,Travel,0,189,0.028,0
INS20250525021334,INS20250525021334,Science,0,13656,0.07,0
INS20250525021341,INS20250525021341,Climate,1,163565,0.062,0
INS20250525021344,INS20250525021344,Food,0,1129,0.067,0
INS20250525021345,INS20250525021345,Sports,0,730,0.141,0
INS20250525021348,INS20250525021348,Education,0,151,0.205,0
INS20250525021353,INS20250525021353,Fashion,0,104,0.76,0
INS20250525021358,INS20250525021358,AI/ML,0,279,0.07,0
INS20250525021369,INS20250525021369,Finance,0,55751,0.106,1
INS20250525021373,INS20250525021373,Food,0,104,0.15,0
INS20250525021376,INS20250525021376,Business,0,191,0.107,0
INS20250525021378,INS20250525021378,Health,1,270137,0.931,1
INS20250525021388,INS20250525021388,Health,0,6327,0.695,0
INS20250525021390,INS20250525021390,Food,0,8931,0.034,1
INS20250525021391,INS20250525021391,AI/ML,0,8782,0.1,0
INS20250525021400,INS20250525021400,Travel,0,195851,0.247,1
INS20250525021403,INS20250525021403,Health,0,3009,0.603,1
INS20250525021411,INS20250525021411,Health,0,11951,0.19,1
INS20250525021415,INS20250525021415,Finance,0,101,0.842,0
INS20250525021419,INS20250525021419,Gaming,0,122,0.905,0
INS20250525021436,INS20250525021436,Fashion,0,191,0.107,0
INS20250525021437,INS20250525021437,Food,0,127,0.041,0
INS20250525021438,INS20250525021438,Education,0,20,0.115,0
INS20250525021442,INS20250525021442,Food,0,1440,0.796,0
INS20250525021447,INS20250525021447,Education,0,3604,0.223,1
INS20250525021460,INS20250525021460,Entertainment,0,7495,0.106,0
INS20250525021464,INS20250525021464,Entertainment,0,13,0.897,0
INS20250525021466,INS20250525021466,Business,0,1029,0.861,0
INS20250525021469,INS20250525021469,Sports,0,55,0.135,0
INS20250525021470,INS20250525021470,Sports,0,132,0.091,0
INS20250525021478,INS20250525021478,Politics,0,1305,0.06,0
INS20250525021480,INS20250525021480,Gaming,0,1265,0.903,0
INS20250525021482,INS20250525021482,Travel,0,31,0.264,0
INS20250525021495,INS20250525021495,Finance,0,283,0.042,0
INS20250525021498,INS20250525021498,Gaming,0,324,0.855,0
INS20250525021501,INS20250525021501,Food,0,6061,0.27,0
INS20250525021503,INS20250525021503,Finance,0,488,0.929,0
INS20250525021504,INS20250525021504,Health,0,2456,0.648,0
INS20250525021512,INS20250525021512,Fashion,0,24,0.843,0
INS20250525021519,INS20250525021519,Finance,0,637,0.023,0
INS20250525021522,INS20250525021522,Gaming,0,19,0.079,0
INS20250525021523,INS20250525021523,Climate,0,589,0.738,0
INS20250525021525,INS20250525021525,Business,0,7617,0.028,0
INS20250525021537,INS20250525021537,Fashion,0,738,0.142,0
INS20250525021547,INS20250525021547,Technology,0,3922,0.096,1
INS20250525021558,INS20250525021558,Travel,0,13961,0.258,1
INS20250525021561,INS20250525021561,Health,0,8433,0.038,1
INS20250525021562,INS20250525021562,Technology,0,1679,0.691,0
INS20250525021563,INS20250525021563,Technology,0,242,0.697,0
INS20250526021571,INS20250526021571,Food,0,14957,0.841,0
INS20250526021574,INS20250526021574,Climate,0,7106,0.104,1
INS20250526021583,INS20250526021583,Business,0,3597,0.619,1
INS20250526021584,INS20250526021584,Gaming,0,346,0.121,0
INS20250526021600,INS20250526021600,Climate,0,102,0.679,0
INS20250526021606,INS20250526021606,Finance,0,148,0.135,0
INS20250526021613,INS20250526021613,Travel,0,7271,0.213,1
INS20250526021617,INS20250526021617,Fashion,0,594,0.176,0
INS20250526021618,INS20250526021618,Gaming,0,126463,0.106,0
INS20250526021634,INS20250526021634,Education,0,55,0.857,0
INS20250526021637,INS20250526021637,Health,0,2630,0.853,0
INS20250526021642,INS20250526021642,Food,0,4121,0.017,0
INS20250526021649,INS20250526021649,AI/ML,0,369,0.788,0
INS20250526021655,INS20250526021655,Business,0,342073,0.173,1
INS20250526021661,INS20250526021661,Technology,0,24652,0.088,0
INS20250526021669,INS20250526021669,Business,0,25029,0.949,1
INS20250526021670,INS20250526021670,Politics,0,9793,0.204,0
INS20250526021693,INS20250526021693,Entertainment,0,2,0.832,0
INS20250526021696,INS20250526021696,Gaming,0,9,0.694,0
INS20250526021697,INS20250526021697,Entertainment,0,3984,0.297,1
INS20250526021698,INS20250526021698,Politics,0,8415,0.3,1
INS20250526021701,INS20250526021701,Politics,0,248,0.014,0
INS20250526021712,INS20250526021712,Gaming,0,3456,0.696,0
INS20250526021713,INS20250526021713,Travel,0,2773,0.144,0
INS20250526021720,INS20250526021720,Gaming,0,13555,0.075,1
INS20250526021728,INS20250526021728,Politics,0,107261,0.12,1
INS20250526021730,INS20250526021730,Finance,0,93,0.238,0
INS20250526021738,INS20250526021738,Technology,1,52908,0.016,1
INS20250526021739,INS20250526021739,Politics,0,17643,0.175,1
INS20250526021745,INS20250526021745,Health,0,1020,0.077,0
INS20250526021746,INS20250526021746,Fashion,0,10544,0.072,0
INS20250526021757,INS20250526021757,Food,0,703,0.771,0
INS20250526021765,INS20250526021765,Gaming,0,98,0.154,0
INS20250526021768,INS20250526021768,Health,0,32,0.792,0
INS20250526021772,INS20250526021772,Health,0,569,0.611,0
INS20250526021785,INS20250526021785,Fashion,0,56,0.053,0
INS20250526021795,INS20250526021795,Food,0,334,0.114,0
INS20250526021798,INS20250526021798,Entertainment,0,309,0.792,0
INS20250526021799,INS20250526021799,Gaming,0,4953,0.029,0
INS20250526021800,INS20250526021800,Gaming,0,419,0.834,0
INS20250526021814,INS20250526021814,Travel,0,8787,0.748,1
INS20250526021820,INS20250526021820,Climate,0,18330,0.225,1
INS20250526021821,INS20250526021821,Climate,0,1057,0.86,0
INS20250526021824,INS20250526021824,Travel,0,216,0.193,0
INS20250526021826,INS20250526021826,Health,0,10654,0.876,0
INS20250526021832,INS20250526021832,Gaming,0,1712,0.129,0
INS20250526021833,INS20250526021833,Science,0,112,0.637,0
INS20250526021850,INS20250526021850,Fashion,0,144,0.745,0
INS20250526021852,INS20250526021852,Health,0,750,0.939,0
INS20250526021855,INS20250526021855,Politics,0,100,0.896,0
INS20250526021856,INS20250526021856,Education,0,111,0.737,0
INS20250526021857,INS20250526021857,Health,0,149,0.115,0
INS20250527021864,INS20250527021864,Gaming,0,268,0.109,0
INS20250527021868,INS20250527021868,Politics,0,26122,0.218,1
INS20250527021871,INS20250527021871,Gaming,0,799,0.752,0
INS20250527021876,INS20250527021876,Climate,0,298,0.19,0
INS20250527021885,INS20250527021885,Sports,0,2874,0.139,0
INS20250527021890,INS20250527021890,Sports,0,328,0.934,0
INS20250527021895,INS20250527021895,Sports,0,313,0.228,0
INS20250527021897,INS20250527021897,Travel,0,223571,0.772,1
INS20250527021902,INS20250527021902,Travel,0,96,0.855,0
INS20250527021908,INS20250527021908,Food,0,302,0.629,0
INS20250527021913,INS20250527021913,Health,0,12584,0.642,0
INS20250527021915,INS20250527021915,Technology,0,16,0.058,0
INS20250527021918,INS20250527021918,AI/ML,0,705,0.706,0
INS20250527021920,INS20250527021920,Health,0,711,0.919,0
INS20250527021921,INS20250527021921,Climate,0,8973,0.92,1
INS20250527021925,INS20250527021925,Entertainment,0,20820,0.896,1
INS20250527021926,INS20250527021926,Business,0,1233,0.157,0
INS20250527021944,INS20250527021944,Fashion,0,212295,0.89,1
INS20250527021948,INS20250527021948,Food,0,906,0.017,0
INS20250527021955,INS20250527021955,Science,0,31,0.083,0
INS20250527021957,INS20250527021957,Travel,0,1364,0.068,0
INS20250527021964,INS20250527021964,Health,0,3402,0.735,0
INS20250527021971,INS20250527021971,AI/ML,0,5525,0.013,0
INS20250527021975,INS20250527021975,Science,0,19,0.833,0
INS20250527021980,INS20250527021980,Entertainment,0,85,0.232,0
INS20250527021986,INS20250527021986,Entertainment,0,155,0.927,0
INS20250527021991,INS20250527021991,Science,0,1090,0.125,0
INS20250527021992,INS20250527021992,Health,0,8928,0.205,0
INS20250527021993,INS20250527021993,Food,0,11,0.055,0
INS20250527022002,INS20250527022002,Gaming,0,1353,0.283,0
INS20250527022004,INS20250527022004,Education,0,4114,0.665,1
INS20250527022005,INS20250527022005,Technology,0,816,0.797,1
INS20250527022007,INS20250527022007,Education,0,2381,0.667,1
INS20250527022015,INS20250527022015,Politics,0,290,0.661,0
INS20250527022023,INS20250527022023,Sports,0,6160,0.061,0
INS20250527022025,INS20250527022025,Health,0,28874,0.617,0
INS20250527022029,INS20250527022029,Technology,0,5,0.039,0
INS20250527022041,INS20250527022041,Climate,0,9322,0.065,1
INS20250527022046,INS20250527022046,Technology,0,111,0.816,0
INS20250527022048,INS20250527022048,Entertainment,0,7347,0.152,1
INS20250527022054,INS20250527022054,Gaming,0,2874,0.285,0
INS20250527022059,INS20250527022059,AI/ML,0,5009,0.88,1
INS20250527022060,INS20250527022060,AI/ML,0,38349,0.605,0
INS20250527022064,INS20250527022064,Health,0,542,0.741,0
INS20250527022067,INS20250527022067,Science,1,71421,0.263,1
INS20250527022078,INS20250527022078,Business,0,9042,0.244,0
INS20250527022083,INS20250527022083,Business,0,624,0.181,0
INS20250527022084,INS20250527022084,Business,0,17932,0.074,1
INS20250527022099,INS20250527022099,Sports,0,61236,0.03,1
INS20250527022115,INS20250527022115,Entertainment,0,2927,0.099,1
INS20250527022116,INS20250527022116,Food,0,890,0.261,0
INS20250527022117,INS20250527022117,Health,0,15,0.123,0
INS20250527022121,INS20250527022121,Entertainment,0,10,0.63,0
INS20250527022122,INS20250527022122,Entertainment,0,348,0.269,0
INS20250527022123,INS20250527022123,Business,0,1469,0.271,1
INS20250527022124,INS20250527022124,Gaming,0,1223,0.644,0
INS20250527022126,INS20250527022126,Gaming,0,190,0.898,0
INS20250527022153,INS20250527022153,Travel,0,2028,0.047,0
INS20250527022154,INS20250527022154,Finance,0,70531,0.054,1
INS20250527022158,INS20250527022158,Finance,0,34,0.768,0
INS20250527022160,INS20250527022160,AI/ML,0,1308,0.714,0
INS20250527022161,INS20250527022161,AI/ML,0,346,0.11,0
INS20250527022171,INS20250527022171,Education,0,152,0.085,0
INS20250527022174,INS20250527022174,Education,0,2138,0.087,0
INS20250527022178,INS20250527022178,Entertainment,0,16,0.761,0
INS20250528022182,INS20250528022182,Travel,0,301444,0.052,1
INS20250529022185,INS20250529022185,Entertainment,0,879,0.928,0
INS20250529022192,INS20250529022192,Politics,0,22881,0.052,1
INS20250529022197,INS20250529022197,Politics,0,1430,0.043,0
INS20250529022219,INS20250529022219,Gaming,0,7624,0.103,0
INS20250529022227,INS20250529022227,Climate,0,92,0.23,0
INS20250529022230,INS20250529022230,Food,0,85,0.042,0
INS20250529022234,INS20250529022234,Business,0,336,0.227,0
INS20250529022239,INS20250529022239,Climate,0,13446,0.114,1
INS20250529022240,INS20250529022240,Politics,0,620,0.857,0
INS20250529022259,INS20250529022259,Science,0,5094,0.207,0
INS20250529022261,INS20250529022261,Entertainment,0,278,0.712,0
INS20250529022266,INS20250529022266,Gaming,0,488,0.633,0
INS20250529022268,INS20250529022268,Travel,0,5233,0.21,0
INS20250529022271,INS20250529022271,Food,0,5,0.211,0
INS20250529022286,INS20250529022286,AI/ML,0,2272,0.653,0
INS20250529022290,INS20250529022290,Business,0,8,0.948,0
INS20250529022302,INS20250529022302,Science,0,66646,0.704,1
INS20250529022303,INS20250529022303,Food,0,443,0.929,0
INS20250529022304,INS20250529022304,Education,0,177751,0.868,1
INS20250529022310,INS20250529022310,Technology,0,1469,0.289,0
INS20250529022315,INS20250529022315,Technology,0,840,0.942,0
INS20250529022326,INS20250529022326,Food,0,2970,0.111,1
INS20250529022356,INS20250529022356,Science,0,20,0.098,0
INS20250529022360,INS20250529022360,Travel,0,292,0.774,0
INS20250529022363,INS20250529022363,Education,0,6373,0.617,0
INS20250529022366,INS20250529022366,Technology,0,34,0.616,0
INS20250529022367,INS20250529022367,Food,0,2685,0.281,0
INS20250529022368,INS20250529022368,AI/ML,0,4611,0.77,0
INS20250529022372,INS20250529022372,Food,0,20,0.143,0
INS20250529022376,INS20250529022376,Sports,0,886,0.262,0
INS20250529022380,INS20250529022380,Climate,0,542,0.208,1
INS20250529022382,INS20250529022382,Travel,0,2272,0.752,0
INS20250529022383,INS20250529022383,Health,0,52,0.773,0
INS20250529022388,INS20250529022388,Sports,0,1039,0.607,0
INS20250529022393,INS20250529022393,Gaming,0,208,0.12,0
INS20250529022396,INS20250529022396,Fashion,0,52697,0.09,1
INS20250529022398,INS20250529022398,Travel,0,157,0.943,0
INS20250529022406,INS20250529022406,Science,0,8299,0.293,1
INS20250529022407,INS20250529022407,AI/ML,0,93,0.239,0
INS20250529022422,INS20250529022422,Entertainment,0,1012,0.812,0
INS20250529022424,INS20250529022424,Gaming,0,19052,0.899,0
INS20250529022429,INS20250529022429,Fashion,0,2600,0.148,0
INS20250529022430,INS20250529022430,Entertainment,0,861,0.876,0
INS20250530022438,INS20250530022438,Travel,0,6655,0.734,1
INS20250530022440,INS20250530022440,Gaming,0,8427,0.096,0
INS20250530022442,INS20250530022442,Finance,0,232,0.884,0
INS20250530022443,INS20250530022443,Travel,0,397,0.856,0
INS20250530022452,INS20250530022452,AI/ML,0,472,0.074,0
INS20250530022464,INS20250530022464,Food,0,2860,0.021,1
INS20250530022470,INS20250530022470,Politics,0,20,0.119,0
INS20250530022475,INS20250530022475,Travel,0,107,0.673,0
INS20250530022476,INS20250530022476,Education,0,20077,0.048,0
INS20250530022477,INS20250530022477,Fashion,0,211903,0.085,1
INS20250530022478,INS20250530022478,Entertainment,0,685,0.724,0
INS20250530022482,INS20250530022482,Gaming,0,28,0.292,0
INS20250530022486,INS20250530022486,Fashion,0,231,0.225,0
INS20250530022493,INS20250530022493,Finance,0,173,0.011,0
INS20250530022494,INS20250530022494,Education,0,2313,0.85,0
INS20250530022507,INS20250530022507,Health,0,432,0.22,0
INS20250530022509,INS20250530022509,Finance,0,183,0.609,0
INS20250530022527,INS20250530022527,Science,0,1036,0.021,0
INS20250530022531,INS20250530022531,Sports,0,19830,0.209,1
INS20250530022533,INS20250530022533,Food,0,114,0.608,0
INS20250530022542,INS20250530022542,AI/ML,0,247,0.642,0
INS20250530022544,INS20250530022544,Finance,0,77,0.933,0
INS20250530022547,INS20250530022547,Finance,0,257,0.162,0
INS20250530022548,INS20250530022548,Science,0,8,0.798,0
INS20250530022551,INS20250530022551,Climate,0,991,0.156,0
INS20250530022553,INS20250530022553,Sports,0,1550,0.79,0
INS20250530022557,INS20250530022557,Technology,0,2954,0.609,0
INS20250530022567,INS20250530022567,Science,0,302,0.814,0
INS20250530022573,INS20250530022573,Education,0,147,0.279,0
INS20250530022580,INS20250530022580,AI/ML,0,378,0.794,0
INS20250530022596,INS20250530022596,Politics,0,62,0.068,0
INS20250530022606,INS20250530022606,Politics,0,85,0.918,0
INS20250530022610,INS20250530022610,Health,0,23,0.042,0
INS20250530022619,INS20250530022619,Sports,0,8110,0.024,0
INS20250530022623,INS20250530022623,AI/ML,0,1608,0.027,0
INS20250530022624,INS20250530022624,Climate,0,1090,0.863,1
INS20250530022630,INS20250530022630,Entertainment,0,3862,0.214,1
INS20250530022639,INS20250530022639,Gaming,0,48600,0.88,0
INS20250530022641,INS20250530022641,Travel,0,5704,0.855,1
INS20250530022645,INS20250530022645,Technology,0,6286,0.281,0
INS20250530022650,INS20250530022650,Entertainment,0,91,0.284,0
INS20250530022652,INS20250530022652,Gaming,0,66,0.284,0
INS20250530022655,INS20250530022655,Climate,0,4000,0.116,0
INS20250530022657,INS20250530022657,Politics,0,56,0.08,0
INS20250530022661,INS20250530022661,AI/ML,0,210,0.221,0
INS20250530022662,INS20250530022662,Science,0,347,0.622,0
INS20250530022666,INS20250530022666,Politics,0,29,0.104,0
INS20250530022678,INS20250530022678,Food,0,716,0.608,0
INS20250530022680,INS20250530022680,Finance,0,1862,0.09,0
INS20250530022685,INS20250530022685,Sports,0,3592,0.79,0
INS20250530022686,INS20250530022686,Gaming,0,776,0.121,0
INS20250530022697,INS20250530022697,Politics,0,60,0.206,0
INS20250530022699,INS20250530022699,Food,0,1800,0.667,0
INS20250530022700,INS20250530022700,Politics,0,43,0.02,0
INS20250530022701,INS20250530022701,Sports,0,103,0.185,0
INS20250530022709,INS20250530022709,Gaming,0,24547,0.811,1
INS20250530022712,INS20250530022712,Technology,0,1815,0.171,0
INS20250530022713,INS20250530022713,Politics,0,393,0.718,0
INS20250530022714,INS20250530022714,Entertainment,0,1166,0.031,0
INS20250530022716,INS20250530022716,Food,0,478,0.802,0
INS20250530022720,INS20250530022720,Technology,0,728,0.837,0
INS20250530022721,INS20250530022721,Sports,0,139,0.013,0
INS20250530022730,INS20250530022730,Food,0,155,0.777,0
INS20250530022732,INS20250530022732,Sports,0,1414,0.173,0
INS20250530022744,INS20250530022744,Entertainment,0,29710,0.059,0
INS20250530022765,INS20250530022765,Climate,0,3335,0.15,1
INS20250530022777,INS20250530022777,Science,0,2781,0.103,0
INS20250530022789,INS20250530022789,Politics,0,9,0.611,0
INS20250530022792,INS20250530022792,AI/ML,0,4149,0.111,0
INS20250530022793,INS20250530022793,Sports,1,105028,0.113,0
INS20250530022794,INS20250530022794,Health,0,3081,0.082,0
INS20250530022795,INS20250530022795,Entertainment,0,51,0.779,0
INS20250530022797,INS20250530022797,Sports,0,77,0.707,0
INS20250530022802,INS20250530022802,Climate,0,647,0.223,0
INS20250530022812,INS20250530022812,Travel,0,354,0.015,0
INS20250530022814,INS20250530022814,Health,0,67420,0.01,1
INS20250530022815,INS20250530022815,Entertainment,0,7214,0.271,0
INS20250530022816,INS20250530022816,Travel,0,1146,0.078,1
INS20250530022817,INS20250530022817,Education,0,217,0.237,0
INS20250530022821,INS20250530022821,Fashion,0,314,0.664,0
INS20250530022827,INS20250530022827,Gaming,0,912,0.679,0
INS20250530022828,INS20250530022828,Sports,0,1423,0.143,0
INS20250530022832,INS20250530022832,Health,0,190,0.135,0
INS20250530022835,INS20250530022835,Health,0,4296,0.677,1
INS20250530022850,INS20250530022850,Climate,0,74,0.171,0
INS20250530022853,INS20250530022853,Health,0,2560,0.922,0
INS20250530022864,INS20250530022864,Business,0,52152,0.263,1
INS20250530022866,INS20250530022866,Finance,0,1250,0.087,0
INS20250530022868,INS20250530022868,Education,0,43,0.065,0
INS20250530022870,INS20250530022870,Sports,0,90,0.646,0
